benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,52253023748,5545629746368,5597882770116,16894232230.000,16894.232230,0.009,45.00,46.00,45.00,46.00,300.385605,300385.605,,,300.385605,300385.605
crc32,52253711521,5597945718757,5650199430278,16894472735.000,16894.472735,20.288,45.00,46.00,45.00,46.00,300.386948,300386.948,,,300.386948,300386.948
crc32,52262986487,5650199616688,5702462603175,16897453973.000,16897.453973,0.008,45.00,46.00,45.00,46.00,301.307388,301307.388,,,301.307388,301307.388
crc32,52254347053,5702525502252,5754779849305,16894677555.000,16894.677555,20.268,45.00,47.00,45.00,47.00,300.827377,300827.377,,,300.827377,300827.377
crc32,52255013470,5754842777492,5807097790962,16894890114.000,16894.890114,20.279,45.00,46.00,45.00,46.00,300.817398,300817.398,,,300.817398,300817.398
crc32,52254523995,5807160733049,5859415257044,16894734068.000,16894.734068,20.282,45.00,46.00,45.00,46.00,301.193604,301193.604,,,301.193604,301193.604
crc32,52252467068,5859478147399,5911730614467,16894068920.000,16894.068920,20.264,45.00,47.00,45.00,47.00,301.550781,301550.781,,,301.550781,301550.781
crc32,52253018276,5911824866271,5964077884547,16894244615.000,16894.244615,30.407,45.00,46.00,45.00,46.00,301.518021,301518.021,,,301.518021,301518.021
crc32,52258525218,5964172121283,6016430646501,16896024532.000,16896.024532,30.402,45.00,47.00,45.00,47.00,301.756546,301756.546,,,301.756546,301756.546
crc32,52252752469,6016524912822,6068777665291,16894160457.000,16894.160457,30.409,45.00,46.00,45.00,46.00,301.934448,301934.448,,,301.934448,301934.448
crc32,52253209866,6068871910171,6121125120037,16894305235.000,16894.305235,30.405,45.00,47.00,45.00,47.00,302.067047,302067.047,,,302.067047,302067.047
crc32,52255210569,6121219364419,6173474574988,16894954387.000,16894.954387,30.402,45.00,47.00,45.00,47.00,302.115692,302115.692,,,302.115692,302115.692
crc32,52262537986,6173568880449,6225831418435,16897343335.000,16897.343335,30.405,45.00,47.00,45.00,47.00,302.348389,302348.389,,,302.348389,302348.389
crc32,52254536997,6225925715165,6278180252162,16894734634.000,16894.734634,30.400,45.00,47.00,45.00,47.00,302.281891,302281.891,,,302.281891,302281.891
crc32,52255796164,6278274505722,6330530301886,16895143566.000,16895.143566,30.404,45.00,47.00,45.00,47.00,302.362183,302362.183,,,302.362183,302362.183
crc32,52256036813,6330655946805,6382911983618,16895221216.000,16895.221216,40.554,44.00,47.00,44.00,47.00,302.447388,302447.388,,,302.447388,302447.388
crc32,52255736759,6383037580658,6435293317417,16895123817.000,16895.123817,40.538,44.00,47.00,44.00,47.00,302.449860,302449.860,,,302.449860,302449.860
crc32,52254992425,6435387565637,6487642558062,16894881044.000,16894.881044,30.405,45.00,47.00,45.00,47.00,302.818314,302818.314,,,302.818314,302818.314
crc32,52256955951,6487736763741,6539993719692,16895515425.000,16895.515425,30.391,45.00,47.00,45.00,47.00,302.833649,302833.649,,,302.833649,302833.649
crc32,52258279607,6540119391672,6592377671279,16895942443.000,16895.942443,40.566,45.00,48.00,45.00,48.00,303.028900,303028.900,,,303.028900,303028.900
crc32,52254205882,6592503281885,6644757487767,16894628291.000,16894.628291,40.542,45.00,47.00,45.00,47.00,303.055969,303055.969,,,303.055969,303055.969
crc32,52254858160,6644883165697,6697138023857,16894861019.000,16894.861019,40.543,45.00,47.00,45.00,47.00,303.121460,303121.460,,,303.121460,303121.460
crc32,52254851638,6697232396200,6749487247838,16894837105.000,16894.837105,30.443,45.00,47.00,45.00,47.00,303.202133,303202.133,,,303.202133,303202.133
crc32,52255454588,6749612854087,6801868308675,16895031851.000,16895.031851,40.542,45.00,48.00,45.00,48.00,303.228363,303228.363,,,303.228363,303228.363
crc32,52254729144,6801994001075,6854248730219,16894796725.000,16894.796725,40.570,45.00,48.00,45.00,48.00,303.378906,303378.906,,,303.378906,303378.906
crc32,52255958412,6854374264931,6906630223343,16895191992.000,16895.191992,40.521,45.00,48.00,45.00,48.00,303.422226,303422.226,,,303.422226,303422.226
crc32,52253898444,6906755815049,6959009713493,16894525889.000,16894.525889,40.539,45.00,48.00,45.00,48.00,303.484818,303484.818,,,303.484818,303484.818
crc32,52256622081,6959135275654,7011391897735,16895408700.000,16895.408700,40.527,45.00,48.00,45.00,48.00,303.503662,303503.662,,,303.503662,303503.662
crc32,52259065126,7011517531588,7063776596714,16896203318.000,16896.203318,40.551,45.00,47.00,45.00,47.00,303.486816,303486.816,,,303.486816,303486.816
crc32,52266158398,7063902236387,7116168394785,16898492351.000,16898.492351,40.544,44.00,47.00,44.00,47.00,303.612076,303612.076,,,303.612076,303612.076
crc32,52755813514,7116293985929,7169049799443,17056826251.000,17056.826251,40.530,45.00,48.00,45.00,51.00,353.053940,353053.940,,,353.053940,353053.940
crc32,52951279928,7173181844905,7226133124833,17119994916.000,17119.994916,1335.863,44.00,48.00,45.00,48.00,360.860855,360860.855,,,360.860855,360860.855
crc32,52257695068,7226227463941,7278485159009,16895755637.000,16895.755637,30.421,45.00,48.00,45.00,48.00,303.959671,303959.671,,,303.959671,303959.671
crc32,52264091222,7278610750516,7330874841738,16897827188.000,16897.827188,40.537,45.00,47.00,45.00,47.00,304.110580,304110.580,,,304.110580,304110.580
crc32,52254231779,7331000466542,7383254698321,16894620114.000,16894.620114,40.554,45.00,48.00,45.00,48.00,303.753647,303753.647,,,303.753647,303753.647
crc32,52256108373,7383380289064,7435636397437,16895239787.000,16895.239787,40.539,45.00,48.00,45.00,48.00,303.823471,303823.471,,,303.823471,303823.471
crc32,52273571367,7435793392100,7488066963467,16900875288.000,16900.875288,50.703,45.00,48.00,44.00,48.00,303.650116,303650.116,,,303.650116,303650.116
cubic,48335488037,7488192628155,7536528116192,15627647340.000,15627.647340,40.560,45.00,49.00,45.00,49.00,304.524979,304524.979,,,304.524979,304524.979
cubic,48356647379,7536685054192,7585041701571,15634475127.000,15634.475127,50.684,45.00,49.00,45.00,49.00,304.672897,304672.897,,,304.672897,304672.897
cubic,48348230546,7585198581346,7633546811892,15631753452.000,15631.753452,50.664,45.00,49.00,45.00,49.00,304.273361,304273.361,,,304.273361,304273.361
cubic,48354939145,7633703888436,7682058827581,15633922799.000,15633.922799,50.716,44.00,50.00,44.00,50.00,304.430618,304430.618,,,304.430618,304430.618
cubic,48352831117,7682215751922,7730568583039,15633240847.000,15633.240847,50.679,45.00,49.00,45.00,49.00,304.597534,304597.534,,,304.597534,304597.534
cubic,48335044239,7730694190028,7779029234267,15627487337.000,15627.487337,40.558,45.00,49.00,45.00,49.00,304.485977,304485.977,,,304.485977,304485.977
cubic,48366287905,7779217495950,7827583783855,15637594830.000,15637.594830,60.809,45.00,48.00,45.00,48.00,304.340805,304340.805,,,304.340805,304340.805
cubic,48335208745,7827709376989,7876044585734,15627555805.000,15627.555805,40.538,45.00,50.00,45.00,50.00,304.388474,304388.474,,,304.388474,304388.474
cubic,48334075863,7876170199281,7924504275144,15627190283.000,15627.190283,40.544,45.00,50.00,45.00,50.00,304.647812,304647.812,,,304.647812,304647.812
cubic,48351856799,7924661176014,7973013032813,15632925796.000,15632.925796,50.673,45.00,49.00,45.00,49.00,304.624344,304624.344,,,304.624344,304624.344
cubic,48336044753,7973138651890,8021474696643,15627826862.000,15627.826862,40.546,45.00,49.00,45.00,49.00,304.845627,304845.627,,,304.845627,304845.627
cubic,48357670094,8021631635376,8069989305470,15634807593.000,15634.807593,50.685,45.00,49.00,45.00,49.00,304.792770,304792.770,,,304.792770,304792.770
cubic,48370223148,8070177586370,8118547809518,15638867089.000,15638.867089,60.807,44.00,50.00,44.00,50.00,304.798965,304798.965,,,304.798965,304798.965
cubic,48378047903,8118736084790,8167114132693,15641400014.000,15641.400014,60.813,44.00,50.00,44.00,50.00,304.765076,304765.076,,,304.765076,304765.076
cubic,48349881872,8167271016462,8215620898334,15632287650.000,15632.287650,50.658,45.00,49.00,45.00,49.00,304.879517,304879.517,,,304.879517,304879.517
cubic,48448417572,8215809089221,8264257506793,15664152123.000,15664.152123,60.786,45.00,49.00,45.00,49.00,311.075363,311075.363,,,311.075363,311075.363
cubic,48353345574,8264414428815,8312767774389,15633407579.000,15633.407579,50.669,45.00,50.00,45.00,50.00,304.965668,304965.668,,,304.965668,304965.668
cubic,48368146262,8312956053498,8361324199760,15638194364.000,15638.194364,60.816,45.00,50.00,45.00,50.00,305.158051,305158.051,,,305.158051,305158.051
cubic,48365764401,8361512507910,8409878272311,15637425267.000,15637.425267,60.824,44.00,50.00,44.00,50.00,305.302292,305302.292,,,305.302292,305302.292
cubic,48368675303,8410066546414,8458435221717,15638365457.000,15638.365457,60.814,45.00,50.00,45.00,50.00,305.403748,305403.748,,,305.403748,305403.748
cubic,48366756862,8458623453314,8506990210176,15637745967.000,15637.745967,60.799,45.00,50.00,45.00,50.00,305.412720,305412.720,,,305.412720,305412.720
cubic,48365878341,8507178538574,8555544416915,15637461989.000,15637.461989,60.831,45.00,50.00,45.00,50.00,305.197144,305197.144,,,305.197144,305197.144
cubic,48368238118,8555732703634,8604100941752,15638225343.000,15638.225343,60.817,45.00,50.00,45.00,50.00,305.047913,305047.913,,,305.047913,305047.913
cubic,48366300539,8604289198766,8652655499305,15637601869.000,15637.601869,60.808,44.00,50.00,44.00,50.00,305.221832,305221.832,,,305.221832,305221.832
cubic,48366597985,8652843832762,8701210430747,15637694658.000,15637.694658,60.829,45.00,50.00,45.00,50.00,305.013412,305013.412,,,305.013412,305013.412
cubic,48368561641,8701398671614,8749767233255,15638329651.000,15638.329651,60.803,45.00,49.00,45.00,49.00,304.980835,304980.835,,,304.980835,304980.835
cubic,48334942877,8749892800270,8798227743147,15627467375.000,15627.467375,40.531,45.00,50.00,45.00,50.00,305.472870,305472.870,,,305.472870,305472.870
cubic,48365532196,8798415972226,8846781504422,15637350415.000,15637.350415,60.798,45.00,49.00,45.00,49.00,305.351761,305351.761,,,305.351761,305351.761
cubic,48351984979,8846938448896,8895290433875,15632967305.000,15632.967305,50.686,45.00,51.00,45.00,51.00,305.348938,305348.938,,,305.348938,305348.938
cubic,48367483383,8895478758466,8943846241849,15637980804.000,15637.980804,60.823,45.00,50.00,45.00,50.00,305.425583,305425.583,,,305.425583,305425.583
cubic,48364671172,8944034460585,8992399131757,15637072033.000,15637.072033,60.795,45.00,51.00,45.00,51.00,305.563004,305563.004,,,305.563004,305563.004
cubic,48359682841,8992556040574,9040915723415,15635458963.000,15635.458963,50.675,45.00,50.00,45.00,50.00,305.591370,305591.370,,,305.591370,305591.370
cubic,48371183552,9041104026974,9089475210526,15639177629.000,15639.177629,60.813,45.00,50.00,45.00,50.00,305.725998,305725.998,,,305.725998,305725.998
cubic,48349846663,9089632098288,9137981944951,15632275574.000,15632.275574,50.668,45.00,50.00,45.00,50.00,305.638214,305638.214,,,305.638214,305638.214
cubic,48369012859,9138170249894,9186539262753,15638475834.000,15638.475834,60.824,45.00,51.00,45.00,51.00,305.670654,305670.654,,,305.670654,305670.654
cubic,48351753655,9186696131368,9235047885023,15632892476.000,15632.892476,50.661,45.00,50.00,45.00,50.00,305.765411,305765.411,,,305.765411,305765.411
cubic,48366751890,9235236221598,9283602973488,15637743135.000,15637.743135,60.835,45.00,50.00,45.00,50.00,305.660233,305660.233,,,305.660233,305660.233
cubic,48350297995,9283759927226,9332110225221,15632421338.000,15632.421338,50.690,45.00,51.00,45.00,51.00,305.693451,305693.451,,,305.693451,305693.451
cubic,48390303175,9332329904626,9380720207801,15645363328.000,15645.363328,70.963,45.00,51.00,45.00,51.00,305.554367,305554.367,,,305.554367,305554.367
cubic,48393361888,9380939847007,9429333208895,15646352769.000,15646.352769,70.949,45.00,50.00,45.00,50.00,306.289795,306289.795,,,306.289795,306289.795
cubic,48367522583,9429521489350,9477889011933,15637993528.000,15637.993528,60.812,45.00,50.00,45.00,50.00,305.642441,305642.441,,,305.642441,305642.441
cubic,48353736887,9478045957700,9526399694587,15633533609.000,15633.533609,50.687,45.00,51.00,45.00,51.00,305.595184,305595.184,,,305.595184,305595.184
cubic,48388852160,9526619305573,9575008157733,15644894465.000,15644.894465,70.940,45.00,51.00,45.00,51.00,305.714050,305714.050,,,305.714050,305714.050
cubic,48369512092,9575196466685,9623565978777,15638636906.000,15638.636906,60.824,45.00,51.00,45.00,51.00,305.622421,305622.421,,,305.622421,305622.421
cubic,48389000583,9623785593591,9672174594174,15644942291.000,15644.942291,70.942,45.00,51.00,45.00,51.00,305.709839,305709.839,,,305.709839,305709.839
cubic,48388489987,9672394233684,9720782723671,15644777382.000,15644.777382,70.949,44.00,50.00,44.00,50.00,305.726227,305726.227,,,305.726227,305726.227
cubic,48366888805,9720971087546,9769337976351,15637788893.000,15637.788893,60.842,45.00,51.00,45.00,51.00,305.742035,305742.035,,,305.742035,305742.035
cubic,48367161725,9769526248346,9817893410071,15637875638.000,15637.875638,60.814,45.00,51.00,45.00,51.00,305.752350,305752.350,,,305.752350,305752.350
cubic,48366937063,9818081615810,9866448552873,15637804150.000,15637.804150,60.791,45.00,51.00,45.00,51.00,305.707794,305707.794,,,305.707794,305707.794
cubic,48373724462,9866636904474,9915010628936,15640001171.000,15640.001171,60.838,45.00,50.00,45.00,50.00,305.650848,305650.848,,,305.650848,305650.848
dijkstra,53333206973,9915198962750,9968532169723,17243475770.000,17243.475770,60.811,45.00,54.00,45.00,54.00,368.981400,368981.400,,,368.981400,368981.400
dijkstra,53598914871,9968814522553,10022413437424,17329395577.000,17329.395577,91.216,45.00,54.00,45.00,54.00,370.640060,370640.060,,,370.640060,370640.060
dijkstra,53501091636,10022695901148,10076196992784,17297767781.000,17297.767781,91.251,45.00,54.00,45.00,54.00,370.168594,370168.594,,,370.168594,370168.594
dijkstra,53396994505,10076479371931,10129876366436,17264111212.000,17264.111212,91.224,45.00,54.00,45.00,54.00,369.361267,369361.267,,,369.361267,369361.267
dijkstra,53583495917,10130158745645,10183742241562,17324410402.000,17324.410402,91.224,45.00,54.00,45.00,54.00,370.833099,370833.099,,,370.833099,370833.099
dijkstra,53626341753,10184024709543,10237651051296,17338262894.000,17338.262894,91.253,45.00,53.00,45.00,54.00,370.845779,370845.779,,,370.845779,370845.779
dijkstra,53510213433,10237933405633,10291443619066,17300720139.000,17300.720139,91.216,44.00,54.00,45.00,54.00,370.436783,370436.783,,,370.436783,370436.783
dijkstra,53673876948,10291726175667,10345400052615,17353632006.000,17353.632006,91.244,45.00,54.00,45.00,54.00,371.519440,371519.440,,,371.519440,371519.440
dijkstra,53658960031,10345682398531,10399341358562,17348808760.000,17348.808760,91.213,45.00,54.00,45.00,54.00,371.849869,371849.869,,,371.849869,371849.869
dijkstra,53671524771,10399655078625,10453326603396,17352876296.000,17352.876296,101.356,45.00,54.00,45.00,54.00,372.042709,372042.709,,,372.042709,372042.709
dijkstra,53491284141,10453608993260,10507100277401,17294596708.000,17294.596708,91.223,45.00,54.00,45.00,54.00,370.833099,370833.099,,,370.833099,370833.099
dijkstra,53461105973,10507382593561,10560843699534,17284839584.000,17284.839584,91.204,45.00,54.00,45.00,54.00,370.378067,370378.067,,,370.378067,370378.067
dijkstra,53523789986,10561157456662,10614681246648,17305107570.000,17305.107570,101.368,45.00,54.00,45.00,54.00,370.906815,370906.815,,,370.906815,370906.815
dijkstra,53500531431,10614963641320,10668464172751,17297586639.000,17297.586639,91.229,45.00,54.00,45.00,54.00,370.930008,370930.008,,,370.930008,370930.008
dijkstra,53640590658,10668777969798,10722418560456,17342876368.000,17342.876368,101.380,44.00,55.00,45.00,55.00,382.852875,382852.875,,,382.852875,382852.875
dijkstra,53498410676,10722732400377,10776230811053,17296902471.000,17296.902471,101.383,45.00,55.00,45.00,55.00,370.832657,370832.657,,,370.832657,370832.657
dijkstra,53548325592,10776544505103,10830092830695,17313043750.000,17313.043750,101.347,45.00,54.00,45.00,54.00,371.165482,371165.482,,,371.165482,371165.482
dijkstra,53765609561,10830375319120,10884140928681,17383290365.000,17383.290365,91.249,45.00,54.00,45.00,54.00,372.541946,372541.946,,,372.541946,372541.946
dijkstra,53696486346,10884423412751,10938119899097,17360959748.000,17360.959748,91.240,45.00,55.00,45.00,55.00,372.457901,372457.901,,,372.457901,372457.901
dijkstra,53461863602,10938433722144,10991895585746,17285086014.000,17285.086014,101.388,45.00,55.00,45.00,55.00,370.670761,370670.761,,,370.670761,370670.761
dijkstra,53552971985,10992209351340,11045762323325,17314542404.000,17314.542404,101.371,45.00,55.00,45.00,55.00,371.181732,371181.732,,,371.181732,371181.732
dijkstra,53484487551,11046076079730,11099560567281,17292400240.000,17292.400240,101.367,45.00,54.00,45.00,54.00,370.546524,370546.524,,,370.546524,370546.524
dijkstra,53541053358,11099842868617,11153383921975,17310687446.000,17310.687446,91.200,45.00,55.00,45.00,55.00,371.061218,371061.218,,,371.061218,371061.218
dijkstra,53511569386,11153666224470,11207177793856,17301155211.000,17301.155211,91.199,45.00,54.00,45.00,54.00,371.129959,371129.959,,,371.129959,371129.959
dijkstra,53636885523,11207491547772,11261128433295,17341674077.000,17341.674077,101.367,44.00,56.00,45.00,56.00,372.098312,372098.312,,,372.098312,372098.312
dijkstra,53563765207,11261473689971,11315037455178,17318036397.000,17318.036397,111.544,45.00,55.00,45.00,55.00,371.446609,371446.609,,,371.446609,371446.609
dijkstra,53544892095,11315351324953,11368896217048,17311930453.000,17311.930453,101.404,45.00,56.00,45.00,56.00,371.142242,371142.242,,,371.142242,371142.242
dijkstra,53839336432,11369209994810,11423049331242,17407128466.000,17407.128466,101.374,45.00,55.00,45.00,55.00,373.203079,373203.079,,,373.203079,373203.079
dijkstra,53634794535,11423363207271,11476998001806,17340997381.000,17340.997381,101.405,45.00,56.00,45.00,56.00,371.805099,371805.099,,,371.805099,371805.099
dijkstra,53636911771,11477311806189,11530948717960,17341681607.000,17341.681607,101.383,45.00,54.00,45.00,54.00,372.084885,372084.885,,,372.084885,372084.885
dijkstra,53522170171,11531262529695,11584784699866,17304583547.000,17304.583547,101.385,44.00,54.00,44.00,54.00,371.096191,371096.191,,,371.096191,371096.191
dijkstra,53542477793,11585067044322,11638609522115,17311148425.000,17311.148425,91.206,45.00,54.00,45.00,54.00,371.270111,371270.111,,,371.270111,371270.111
dijkstra,53497200780,11638892013890,11692389214670,17296507622.000,17296.507622,91.263,45.00,55.00,45.00,55.00,371.062958,371062.958,,,371.062958,371062.958
dijkstra,53521308444,11692671544849,11746192853293,17304303752.000,17304.303752,91.209,45.00,54.00,45.00,54.00,370.674438,370674.438,,,370.674438,370674.438
dijkstra,53645525013,11746475223376,11800120748389,17344467409.000,17344.467409,91.221,45.00,55.00,45.00,55.00,371.881058,371881.058,,,371.881058,371881.058
dijkstra,53741304090,11800434426426,11854175730516,17375433198.000,17375.433198,101.333,45.00,55.00,45.00,55.00,372.422089,372422.089,,,372.422089,372422.089
dijkstra,53572742601,11854489493986,11908062236587,17320934652.000,17320.934652,101.370,45.00,53.00,45.00,53.00,371.006134,371006.134,,,371.006134,371006.134
dijkstra,53591783744,11908407393194,11961999176938,17327093183.000,17327.093183,111.518,44.00,54.00,45.00,54.00,371.282974,371282.974,,,371.282974,371282.974
dijkstra,53557742327,11962281649987,12015839392314,17316083904.000,17316.083904,91.254,45.00,55.00,45.00,55.00,371.186157,371186.157,,,371.186157,371186.157
dijkstra,53689848693,12016247230255,12069937078948,17358798707.000,17358.798707,131.783,44.00,54.00,45.00,54.00,371.984589,371984.589,,,371.984589,371984.589
dijkstra,53605010745,12070250829955,12123855840700,17331367666.000,17331.367666,101.366,44.00,54.00,45.00,54.00,371.580811,371580.811,,,371.580811,371580.811
dijkstra,53622494885,12124138219538,12177760714423,17337019081.000,17337.019081,91.224,45.00,54.00,45.00,54.00,371.894424,371894.424,,,371.894424,371894.424
dijkstra,53626581971,12178074490145,12231701072116,17338342325.000,17338.342325,101.374,45.00,54.00,45.00,54.00,371.890045,371890.045,,,371.890045,371890.045
dijkstra,53489495787,12231983529738,12285473025525,17294018780.000,17294.018780,91.249,45.00,54.00,45.00,54.00,370.915558,370915.558,,,370.915558,370915.558
dijkstra,53488714674,12285755324400,12339244039074,17293765901.000,17293.765901,91.198,45.00,55.00,45.00,55.00,370.703583,370703.583,,,370.703583,370703.583
dijkstra,53631963463,12339557783428,12393189746891,17340081594.000,17340.081594,101.364,45.00,55.00,45.00,55.00,371.645065,371645.065,,,371.645065,371645.065
dijkstra,53553133380,12393503535561,12447056668941,17314594976.000,17314.594976,101.378,45.00,55.00,45.00,55.00,371.303421,371303.421,,,371.303421,371303.421
dijkstra,53460668648,12447370463384,12500831132032,17284700088.000,17284.700088,101.380,45.00,55.00,45.00,55.00,370.549469,370549.469,,,370.549469,370549.469
dijkstra,53441072916,12501144982742,12554586055658,17278363895.000,17278.363895,101.398,45.00,54.00,45.00,54.00,370.294815,370294.815,,,370.294815,370294.815
dijkstra,53485374020,12554899920044,12608385294064,17292687180.000,17292.687180,101.402,45.00,54.00,45.00,54.00,370.796616,370796.616,,,370.796616,370796.616
fdct,43531076061,12608699101380,12652230177441,14074312286.000,14074.312286,101.385,44.00,53.00,45.00,53.00,296.074905,296074.905,,,296.074905,296074.905
fdct,43527965003,12652512583175,12696040548178,14073308980.000,14073.308980,91.234,45.00,53.00,45.00,53.00,296.352142,296352.142,,,296.352142,296352.142
fdct,43521798314,12696323017244,12739844815558,14071311362.000,14071.311362,91.244,44.00,53.00,44.00,53.00,296.230667,296230.667,,,296.230667,296230.667
fdct,43519217213,12740127093688,12783646310901,14070477275.000,14070.477275,91.193,45.00,53.00,45.00,53.00,296.010437,296010.437,,,296.010437,296010.437
fdct,43529641952,12783960142271,12827489784223,14073848730.000,14073.848730,101.393,44.00,53.00,44.00,53.00,295.943054,295943.054,,,295.943054,295943.054
fdct,43533211974,12827803614369,12871336826343,14075023758.000,14075.023758,101.372,44.00,53.00,44.00,53.00,295.897476,295897.476,,,295.897476,295897.476
fdct,43498665436,12871587839897,12915086505333,14063827150.000,14063.827150,81.085,44.00,53.00,45.00,53.00,295.626221,295626.221,,,295.626221,295626.221
fdct,43519962928,12915368805768,12958888768696,14070718450.000,14070.718450,91.193,45.00,53.00,45.00,53.00,295.477798,295477.798,,,295.477798,295477.798
fdct,43498102216,12959139780962,13002637883178,14063645375.000,14063.645375,81.088,45.00,53.00,45.00,53.00,295.495560,295495.560,,,295.495560,295495.560
fdct,43497028770,13002888937546,13046385966316,14063302321.000,14063.302321,81.102,45.00,53.00,45.00,53.00,295.561050,295561.050,,,295.561050,295561.050
fdct,43496911935,13046636997442,13090133909377,14063260619.000,14063.260619,81.091,45.00,53.00,45.00,53.00,295.437607,295437.607,,,295.437607,295437.607
fdct,43484916418,13090353562598,13133838479016,14059378532.000,14059.378532,70.954,45.00,52.00,45.00,52.00,295.906830,295906.830,,,295.906830,295906.830
fdct,43502104428,13134089544355,13177591648783,14064939423.000,14064.939423,81.104,45.00,52.00,45.00,52.00,295.452042,295452.042,,,295.452042,295452.042
fdct,43519458847,13177874129518,13221393588365,14070553942.000,14070.553942,91.259,44.00,53.00,45.00,53.00,295.535980,295535.980,,,295.535980,295535.980
fdct,43500642638,13221644610896,13265145253534,14064466827.000,14064.466827,81.092,45.00,52.00,45.00,52.00,295.459869,295459.869,,,295.459869,295459.869
fdct,43498633219,13265396201277,13308894834496,14063816918.000,14063.816918,81.068,45.00,53.00,45.00,53.00,295.356964,295356.964,,,295.356964,295356.964
fdct,43499276201,13309145892983,13352645169184,14064024663.000,14064.024663,81.104,45.00,51.00,45.00,51.00,295.269821,295269.821,,,295.269821,295269.821
fdct,43478385645,13352864841288,13396343226933,14057266710.000,14057.266710,70.960,45.00,53.00,45.00,53.00,295.201111,295201.111,,,295.201111,295201.111
fdct,43520310486,13396625554423,13440145864909,14070830109.000,14070.830109,91.209,44.00,52.00,44.00,52.00,295.270020,295270.020,,,295.270020,295270.020
fdct,43518456024,13440428290956,13483946746980,14070231014.000,14070.231014,91.241,45.00,53.00,44.00,53.00,295.692490,295692.490,,,295.692490,295692.490
fdct,43498994885,13484197757870,13527696752755,14063937321.000,14063.937321,81.088,45.00,53.00,45.00,53.00,295.691177,295691.177,,,295.691177,295691.177
fdct,43517995900,13527979093990,13571497089890,14070082334.000,14070.082334,91.209,45.00,53.00,45.00,53.00,295.673874,295673.874,,,295.673874,295673.874
fdct,43505273679,13571748083389,13615253357068,14065966865.000,14065.966865,81.083,45.00,53.00,45.00,53.00,295.912186,295912.186,,,295.912186,295912.186
fdct,43501141599,13615504451738,13659005593337,14064628102.000,14064.628102,81.106,45.00,53.00,45.00,53.00,295.735260,295735.260,,,295.735260,295735.260
fdct,43499296345,13659256617907,13702755914252,14064031227.000,14064.031227,81.093,45.00,53.00,45.00,53.00,295.823868,295823.868,,,295.823868,295823.868
fdct,43520545267,13703038301972,13746558847239,14070906705.000,14070.906705,91.228,45.00,54.00,45.00,54.00,295.963303,295963.303,,,295.963303,295963.303
fdct,43497744522,13746809803858,13790307548380,14063532167.000,14063.532167,81.071,45.00,53.00,45.00,53.00,295.820557,295820.557,,,295.820557,295820.557
fdct,43497800834,13790558567337,13834056368171,14063547487.000,14063.547487,81.089,45.00,53.00,45.00,53.00,295.741989,295741.989,,,295.741989,295741.989
fdct,43497953394,13834307424994,13877805378388,14063597618.000,14063.597618,81.103,45.00,54.00,45.00,54.00,295.767914,295767.914,,,295.767914,295767.914
