benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,52434647215,5114987403453,5167422050668,16953090993.000,16953.090993,0.000,41.00,40.00,47.00,47.00,311.425476,311425.476,252.477722,252477.722,4.446640,4446.640,,,311.425476,311425.476
crc32,52250401609,5167423035474,5219673437083,16893518454.000,16893.518454,0.000,40.00,41.00,47.00,47.00,299.200729,299200.729,240.496063,240496.063,4.431259,4431.259,,,299.200729,299200.729
crc32,52247138203,5219674391806,5271921530009,16892471598.000,16892.471598,0.000,41.00,40.00,47.00,48.00,299.240677,299240.677,240.480286,240480.286,4.431213,4431.213,,,299.240677,299240.677
crc32,52246082460,5271922499286,5324168581746,16892122651.000,16892.122651,0.000,41.00,40.00,48.00,47.00,299.195694,299195.694,240.356094,240356.094,4.431015,4431.015,,,299.195694,299195.694
crc32,52250567400,5324169525266,5376420092666,16893575762.000,16893.575762,0.000,40.00,40.00,48.00,48.00,299.400009,299400.009,240.509583,240509.583,4.432388,4432.388,,,299.400009,299400.009
crc32,52245988238,5376421072936,5428667061174,16892071872.000,16892.071872,0.000,40.00,40.00,48.00,48.00,299.287354,299287.354,240.396606,240396.606,4.432983,4432.983,,,299.287354,299287.354
crc32,52243633350,5428667944427,5480911577777,16891337655.000,16891.337655,0.000,40.00,41.00,48.00,48.00,299.413544,299413.544,240.548187,240548.187,4.433685,4433.685,,,299.413544,299413.544
crc32,52247494766,5480912537445,5533160032211,16892536140.000,16892.536140,0.000,41.00,41.00,48.00,48.00,299.557266,299557.266,240.659195,240659.195,4.434433,4434.433,,,299.557266,299557.266
crc32,52243983808,5533160844058,5585404827866,16891444859.000,16891.444859,0.000,41.00,40.00,48.00,47.00,299.397812,299397.812,240.468445,240468.445,4.434128,4434.128,,,299.397812,299397.812
crc32,52245395653,5585405802806,5637651198459,16891907660.000,16891.907660,0.000,40.00,41.00,47.00,48.00,299.553375,299553.375,240.643600,240643.600,4.435852,4435.852,,,299.553375,299553.375
crc32,52250563937,5637652148213,5689902712150,16893574217.000,16893.574217,0.000,41.00,41.00,48.00,48.00,300.180923,300180.923,241.281631,241281.631,4.434372,4434.372,,,300.180923,300180.923
crc32,52246607788,5689903671263,5742150279051,16892293402.000,16892.293402,0.000,41.00,40.00,48.00,48.00,299.579239,299579.239,240.693985,240693.985,4.433670,4433.670,,,299.579239,299579.239
crc32,52244277220,5742151225702,5794395502922,16891520364.000,16891.520364,0.000,40.00,41.00,48.00,47.00,299.361084,299361.084,240.457458,240457.458,4.433838,4433.838,,,299.361084,299361.084
crc32,52244275046,5794396387001,5846640662047,16891538401.000,16891.538401,0.000,40.00,41.00,47.00,47.00,298.993301,298993.301,240.105270,240105.270,4.430634,4430.634,,,298.993301,298993.301
crc32,52244418725,5846641616374,5898886035099,16891567590.000,16891.567590,0.000,41.00,41.00,47.00,48.00,299.168777,299168.777,240.262970,240262.970,4.431183,4431.183,,,299.168777,299168.777
crc32,52247162500,5898886925710,5951134088210,16892453159.000,16892.453159,0.000,41.00,41.00,48.00,48.00,299.568558,299568.558,240.628632,240628.632,4.436127,4436.127,,,299.568558,299568.558
crc32,52244925008,5951134974986,6003379899994,16891726758.000,16891.726758,0.000,41.00,41.00,48.00,47.00,299.549149,299549.149,240.595551,240595.551,4.434662,4434.662,,,299.549149,299549.149
crc32,52242882286,6003380779677,6055623661963,16891088965.000,16891.088965,0.000,41.00,41.00,47.00,47.00,299.535599,299535.599,240.604507,240604.507,4.434906,4434.906,,,299.535599,299535.599
crc32,52248609225,6055624602016,6107873211241,16892938923.000,16892.938923,0.000,41.00,41.00,47.00,48.00,299.851349,299851.349,240.916351,240916.351,4.434586,4434.586,,,299.851349,299851.349
crc32,52249668214,6107874179073,6160123847287,16893284840.000,16893.284840,0.000,41.00,41.00,48.00,48.00,299.686050,299686.050,240.739227,240739.227,4.436523,4436.523,,,299.686050,299686.050
crc32,52242656133,6160124798065,6212367454198,16891015328.000,16891.015328,0.000,41.00,40.00,48.00,47.00,299.625336,299625.336,240.674622,240674.622,4.434311,4434.311,,,299.625336,299625.336
crc32,52246729799,6212368399930,6264615129729,16892313305.000,16892.313305,0.000,40.00,40.00,47.00,48.00,299.868561,299868.561,240.943253,240943.253,4.434296,4434.296,,,299.868561,299868.561
crc32,52251975453,6264616012732,6316867988185,16894031579.000,16894.031579,0.000,40.00,40.00,48.00,49.00,300.104294,300104.294,241.173355,241173.355,4.432114,4432.114,,,300.104294,300104.294
crc32,52248836413,6316868970206,6369117806619,16893014966.000,16893.014966,0.000,40.00,41.00,49.00,48.00,300.128662,300128.662,241.213211,241213.211,4.432632,4432.632,,,300.128662,300128.662
crc32,52245040064,6369118768647,6421363808711,16891732294.000,16891.732294,0.000,41.00,41.00,48.00,48.00,299.676941,299676.941,240.795685,240795.685,4.432831,4432.831,,,299.676941,299676.941
crc32,52250634851,6421364569710,6473615204561,16893552173.000,16893.552173,0.000,41.00,42.00,48.00,48.00,299.860550,299860.550,240.976166,240976.166,4.432693,4432.693,,,299.860550,299860.550
crc32,52245494235,6473616018730,6525861512965,16891998544.000,16891.998544,0.000,42.00,40.00,48.00,48.00,299.784042,299784.042,240.897018,240897.018,4.432327,4432.327,,,299.784042,299784.042
crc32,52248170070,6525862657987,6578110828057,16892798327.000,16892.798327,0.000,40.00,41.00,48.00,48.00,300.294952,300294.952,241.359772,241359.772,4.434372,4434.372,,,300.294952,300294.952
crc32,52246359411,6578111771208,6630358130619,16892210176.000,16892.210176,0.000,41.00,40.00,48.00,48.00,300.198944,300198.944,241.258713,241258.713,4.433914,4433.914,,,300.198944,300198.944
crc32,52245147824,6630359066966,6682604214790,16891817868.000,16891.817868,0.000,40.00,41.00,48.00,49.00,300.290894,300290.894,241.351883,241351.883,4.434006,4434.006,,,300.290894,300290.894
crc32,52246750758,6682605149094,6734851899852,16892337324.000,16892.337324,0.000,41.00,41.00,49.00,48.00,300.405121,300405.121,241.501251,241501.251,4.434326,4434.326,,,300.405121,300405.121
crc32,52246718289,6734852840566,6787099558855,16892328351.000,16892.328351,0.000,40.00,40.00,49.00,49.00,300.444702,300444.702,241.555618,241555.618,4.434875,4434.875,,,300.444702,300444.702
crc32,52324300824,6787100497077,6839424797901,16917414213.000,16917.414213,0.000,40.00,41.00,49.00,49.00,305.384338,305384.338,246.359741,246359.741,4.441330,4441.330,,,305.384338,305384.338
cubic,48284551292,6839425782318,6887710333610,15611236393.000,15611.236393,0.000,41.00,41.00,49.00,49.00,300.582870,300582.870,246.048782,246048.782,4.093445,4093.445,,,300.582870,300582.870
cubic,48286323097,6887711058006,6935997381103,15611880468.000,15611.880468,0.000,41.00,41.00,49.00,50.00,300.790436,300790.436,246.277466,246277.466,4.092865,4092.865,,,300.790436,300790.436
cubic,48284696616,6935998326880,6984283023496,15611353487.000,15611.353487,0.000,41.00,41.00,50.00,49.00,300.812393,300812.393,246.281799,246281.799,4.092285,4092.285,,,300.812393,300812.393
cubic,48285649559,6984283962247,7032569611806,15611610954.000,15611.610954,0.000,41.00,42.00,49.00,49.00,300.826981,300826.981,246.277069,246277.069,4.093842,4093.842,,,300.826981,300826.981
cubic,48283140402,7032570399559,7080853539961,15610853235.000,15610.853235,0.000,42.00,43.00,50.00,50.00,300.691513,300691.513,246.151581,246151.581,4.092255,4092.255,,,300.691513,300691.513
cubic,48286470344,7080854478907,7129140949251,15611926998.000,15611.926998,0.000,43.00,42.00,50.00,50.00,300.679016,300679.016,246.125275,246125.275,4.093353,4093.353,,,300.679016,300679.016
cubic,48282701647,7129141905049,7177424606696,15610707213.000,15610.707213,0.000,43.00,41.00,50.00,50.00,300.625732,300625.732,246.051666,246051.666,4.094116,4094.116,,,300.625732,300625.732
cubic,48289334549,7177425541267,7225714875816,15612852827.000,15612.852827,0.000,41.00,42.00,50.00,50.00,300.970154,300970.154,246.372330,246372.330,4.094681,4094.681,,,300.970154,300970.154
cubic,48290943385,7225715818490,7274006761875,15613361714.000,15613.361714,0.000,42.00,42.00,50.00,50.00,301.265717,301265.717,246.626968,246626.968,4.095444,4095.444,,,301.265717,301265.717
cubic,48287822441,7274007688839,7322295511280,15612344861.000,15612.344861,0.000,42.00,42.00,50.00,52.00,301.174347,301174.347,246.532333,246532.333,4.095078,4095.078,,,301.174347,301174.347
cubic,48282316238,7322296390092,7370578706330,15610585128.000,15610.585128,0.000,42.00,42.00,51.00,50.00,301.290970,301290.970,246.691666,246691.666,4.097519,4097.519,,,301.290970,301290.970
cubic,48286416791,7370579659745,7418866076536,15611911004.000,15611.911004,0.000,42.00,43.00,50.00,50.00,301.417236,301417.236,246.797791,246797.791,4.096649,4096.649,,,301.417236,301417.236
cubic,48285354584,7418867022623,7467152377207,15611564628.000,15611.564628,0.000,43.00,42.00,50.00,51.00,301.498535,301498.535,246.820740,246820.740,4.095963,4095.963,,,301.498535,301498.535
cubic,48288445723,7467153314092,7515441759815,15612546512.000,15612.546512,0.000,42.00,43.00,51.00,51.00,301.918701,301918.701,247.282745,247282.745,4.095963,4095.963,,,301.918701,301918.701
cubic,48285343860,7515442892390,7563728236250,15611639825.000,15611.639825,0.000,43.00,42.00,51.00,50.00,301.358093,301358.093,246.740768,246740.768,4.097244,4097.244,,,301.358093,301358.093
cubic,48285000979,7563729207215,7612014208194,15611457616.000,15611.457616,0.000,42.00,42.00,50.00,50.00,301.033081,301033.081,246.410614,246410.614,4.094971,4094.971,,,301.033081,301033.081
cubic,48284851885,7612015164455,7660300016340,15611402575.000,15611.402575,0.000,42.00,43.00,50.00,50.00,301.085831,301085.831,246.475296,246475.296,4.095047,4095.047,,,301.085831,301085.831
cubic,48282352086,7660300958125,7708583310211,15610594738.000,15610.594738,0.000,43.00,42.00,50.00,51.00,301.060638,301060.638,246.425766,246425.766,4.095642,4095.642,,,301.060638,301060.638
cubic,48284806180,7708584251072,7756869057252,15611389105.000,15611.389105,0.000,43.00,43.00,51.00,51.00,301.507095,301507.095,246.869690,246869.690,4.096771,4096.771,,,301.507095,301507.095
cubic,48284880172,7756869997906,7805154878078,15611414619.000,15611.414619,0.000,43.00,43.00,51.00,51.00,301.294098,301294.098,246.614838,246614.838,4.095047,4095.047,,,301.294098,301294.098
cubic,48285929494,7805155825822,7853441755316,15611691215.000,15611.691215,0.000,43.00,43.00,51.00,51.00,301.393356,301393.356,246.783478,246783.478,4.096771,4096.771,,,301.393356,301393.356
cubic,48282515005,7853442512548,7901725027553,15610647637.000,15610.647637,0.000,43.00,42.00,51.00,50.00,301.080383,301080.383,246.527893,246527.893,4.095398,4095.398,,,301.080383,301080.383
cubic,48287079981,7901725969156,7950013049137,15612125332.000,15612.125332,0.000,42.00,43.00,50.00,51.00,301.108582,301108.582,246.577820,246577.820,4.093414,4093.414,,,301.108582,301108.582
cubic,48284628336,7950013996214,7998298624550,15611294881.000,15611.294881,0.000,43.00,43.00,51.00,50.00,301.213928,301213.928,246.648331,246648.331,4.096283,4096.283,,,301.213928,301213.928
cubic,48286912801,7998299603800,8046586516601,15612115504.000,15612.115504,0.000,43.00,43.00,50.00,50.00,301.334930,301334.930,246.724365,246724.365,4.097015,4097.015,,,301.334930,301334.930
cubic,48283272447,8046587476263,8094870748710,15610892869.000,15610.892869,0.000,43.00,42.00,50.00,50.00,301.256088,301256.088,246.659958,246659.958,4.096436,4096.436,,,301.256088,301256.088
cubic,48289290376,8094871690614,8143160980990,15612840597.000,15612.840597,0.000,42.00,43.00,50.00,51.00,301.280655,301280.655,246.662125,246662.125,4.096466,4096.466,,,301.280655,301280.655
cubic,48287284352,8143161955691,8191449240043,15612172547.000,15612.172547,0.000,43.00,43.00,51.00,50.00,301.345886,301345.886,246.744186,246744.186,4.097168,4097.168,,,301.345886,301345.886
cubic,48285936961,8191450134930,8239736071891,15611734938.000,15611.734938,0.000,43.00,42.00,50.00,51.00,301.273056,301273.056,246.687561,246687.561,4.096481,4096.481,,,301.273056,301273.056
cubic,48282498476,8239736953865,8288019452341,15610623192.000,15610.623192,0.000,42.00,43.00,51.00,51.00,301.414856,301414.856,246.813492,246813.492,4.095581,4095.581,,,301.414856,301414.856
cubic,48286247313,8288020337453,8336306584766,15611854837.000,15611.854837,0.000,43.00,43.00,51.00,50.00,301.512360,301512.360,246.908691,246908.691,4.096832,4096.832,,,301.512360,301512.360
cubic,48285662431,8336307527650,8384593190081,15611666189.000,15611.666189,0.000,43.00,43.00,50.00,51.00,301.076706,301076.706,246.446899,246446.899,4.095474,4095.474,,,301.076706,301076.706
cubic,48285696392,8384594135283,8432879831675,15611674953.000,15611.674953,0.000,43.00,43.00,51.00,51.00,301.373062,301373.062,246.721817,246721.817,4.096237,4096.237,,,301.373062,301373.062
cubic,48281814029,8432880768548,8481162582577,15610385795.000,15610.385795,0.000,43.00,42.00,51.00,51.00,301.230301,301230.301,246.598373,246598.373,4.097504,4097.504,,,301.230301,301230.301
cubic,48287312984,8481163417681,8529450730665,15612200525.000,15612.200525,0.000,42.00,43.00,51.00,51.00,301.533173,301533.173,246.904770,246904.770,4.097580,4097.580,,,301.533173,301533.173
cubic,48282401846,8529451694369,8577734096215,15610612563.000,15610.612563,0.000,43.00,42.00,51.00,51.00,301.286621,301286.621,246.669708,246669.708,4.097183,4097.183,,,301.286621,301286.621
cubic,48286680849,8577735043542,8626021724391,15611937075.000,15611.937075,0.000,42.00,42.00,51.00,51.00,301.727356,301727.356,247.063629,247063.629,4.094254,4094.254,,,301.727356,301727.356
cubic,48282182250,8626022489049,8674304671299,15610478889.000,15610.478889,0.000,42.00,43.00,51.00,51.00,301.582352,301582.352,246.940384,246940.384,4.095230,4095.230,,,301.582352,301582.352
cubic,48288898123,8674305434672,8722594332795,15612673494.000,15612.673494,0.000,43.00,43.00,51.00,51.00,301.706787,301706.787,247.038422,247038.422,4.095215,4095.215,,,301.706787,301706.787
cubic,48283646799,8722595165160,8770878811959,15610972618.000,15610.972618,0.000,43.00,43.00,51.00,51.00,301.486740,301486.740,246.824127,246824.127,4.095581,4095.581,,,301.486740,301486.740
cubic,48286128453,8770879626786,8819165755239,15611818392.000,15611.818392,0.000,43.00,43.00,51.00,51.00,301.484909,301484.909,246.811737,246811.737,4.095810,4095.810,,,301.484909,301484.909
cubic,48281914425,8819166702047,8867448616472,15610413587.000,15610.413587,0.000,43.00,43.00,51.00,50.00,301.310532,301310.532,246.683273,246683.273,4.096451,4096.451,,,301.310532,301310.532
cubic,48287337001,8867449433525,8915736770526,15612191611.000,15612.191611,0.000,43.00,42.00,50.00,51.00,301.265030,301265.030,246.645477,246645.477,4.095856,4095.856,,,301.265030,301265.030
cubic,48286322235,8915737668062,8964023990297,15611841387.000,15611.841387,0.000,42.00,43.00,51.00,50.00,301.316254,301316.254,246.657669,246657.669,4.096252,4096.252,,,301.316254,301316.254
cubic,48281363566,8964024819190,9012306182756,15610277162.000,15610.277162,0.000,43.00,43.00,50.00,51.00,301.536484,301536.484,246.877899,246877.899,4.093628,4093.628,,,301.536484,301536.484
cubic,48285484218,9012307130341,9060592614559,15611573705.000,15611.573705,0.000,43.00,43.00,51.00,50.00,301.781479,301781.479,247.066833,247066.833,4.093781,4093.781,,,301.781479,301781.479
cubic,48290931651,9060593451658,9108884383309,15613330395.000,15613.330395,0.000,42.00,43.00,51.00,51.00,301.722778,301722.778,246.943588,246943.588,4.095490,4095.490,,,301.722778,301722.778
cubic,48285054722,9108885233784,9157170288506,15611468700.000,15611.468700,0.000,43.00,42.00,50.00,51.00,301.687881,301687.881,247.035461,247035.461,4.094849,4094.849,,,301.687881,301687.881
cubic,48283362967,9157171230778,9205454593745,15610902213.000,15610.902213,0.000,42.00,42.00,51.00,50.00,301.629105,301629.105,246.935852,246935.852,4.093414,4093.414,,,301.629105,301629.105
cubic,48285357341,9205455491100,9253740848441,15611567359.000,15611.567359,0.000,42.00,43.00,50.00,52.00,301.756256,301756.256,247.065857,247065.857,4.094650,4094.650,,,301.756256,301756.256
dijkstra,53538921188,9253741822730,9307280743918,17310115742.000,17310.115742,0.000,43.00,43.00,52.00,55.00,366.890320,366890.320,306.163025,306163.025,4.539963,4539.963,,,366.890320,366890.320
dijkstra,53461796696,9307281706958,9360743503654,17285161368.000,17285.161368,0.000,43.00,42.00,55.00,54.00,367.363022,367363.022,306.682922,306682.922,4.535080,4535.080,,,367.363022,367363.022
dijkstra,53472119636,9360744425771,9414216545407,17288525454.000,17288.525454,0.000,42.00,43.00,54.00,55.00,366.644333,366644.333,305.917740,305917.740,4.534332,4534.332,,,366.644333,366644.333
dijkstra,53467506991,9414217531478,9467685038469,17286985244.000,17286.985244,0.000,43.00,43.00,55.00,54.00,366.785507,366785.507,306.057983,306057.983,4.533478,4533.478,,,366.785507,366785.507
dijkstra,53248610293,9467685899822,9520934510115,17216234963.000,17216.234963,0.000,43.00,43.00,54.00,54.00,365.361191,365361.191,304.804932,304804.932,4.516434,4516.434,,,365.361191,365361.191
dijkstra,53503925761,9520935410709,9574439336470,17298805322.000,17298.805322,0.000,43.00,43.00,54.00,54.00,370.040161,370040.161,309.103928,309103.928,4.539352,4539.352,,,370.040161,370040.161
dijkstra,53366879688,9574440340138,9627807219826,17254472110.000,17254.472110,0.000,43.00,43.00,54.00,55.00,366.507858,366507.858,305.874817,305874.817,4.524048,4524.048,,,366.507858,366507.858
dijkstra,53403321478,9627808120045,9681211441523,17266276129.000,17266.276129,0.000,43.00,43.00,55.00,55.00,366.773865,366773.865,306.070435,306070.435,4.527023,4527.023,,,366.773865,366773.865
dijkstra,53445292048,9681212407046,9734657699094,17279845173.000,17279.845173,0.000,43.00,42.00,55.00,55.00,367.310287,367310.287,306.535934,306535.934,4.528000,4528.000,,,367.310287,367310.287
dijkstra,53432320387,9734658663592,9788090983979,17275650949.000,17275.650949,0.000,42.00,43.00,55.00,55.00,367.138397,367138.397,306.385071,306385.071,4.526154,4526.154,,,367.138397,367138.397
dijkstra,53352760039,9788091951577,9841444711616,17249890972.000,17249.890972,0.000,43.00,44.00,55.00,55.00,366.604446,366604.446,305.959900,305959.900,4.522049,4522.049,,,366.604446,366604.446
dijkstra,53334119538,9841445563401,9894779682939,17243848763.000,17243.848763,0.000,44.00,44.00,55.00,55.00,366.433395,366433.395,305.817184,305817.184,4.518677,4518.677,,,366.433395,366433.395
dijkstra,53517898526,9894780485222,9948298383748,17303321140.000,17303.321140,0.000,44.00,44.00,55.00,55.00,367.989197,367989.197,307.074661,307074.661,4.532089,4532.089,,,367.989197,367989.197
dijkstra,53533366089,9948299358146,10001832724235,17308303406.000,17308.303406,0.000,44.00,44.00,55.00,55.00,368.096939,368096.939,307.179077,307179.077,4.534363,4534.363,,,368.096939,368096.939
dijkstra,53550466445,10001833669660,10055384136105,17313849198.000,17313.849198,0.000,44.00,43.00,55.00,55.00,367.962845,367962.845,307.097412,307097.412,4.534882,4534.882,,,367.962845,367962.845
dijkstra,53692990845,10055385109594,10109078100439,17359933103.000,17359.933103,0.000,43.00,44.00,55.00,55.00,369.103683,369103.683,308.077057,308077.057,4.545609,4545.609,,,369.103683,369103.683
dijkstra,53697720525,10109079078353,10162776798878,17361458188.000,17361.458188,0.000,44.00,43.00,55.00,55.00,369.025436,369025.436,307.894485,307894.485,4.546570,4546.570,,,369.025436,369025.436
dijkstra,53576187036,10162777771592,10216353958628,17322112644.000,17322.112644,0.000,43.00,44.00,55.00,55.00,368.405670,368405.670,307.420517,307420.517,4.535507,4535.507,,,368.405670,368405.670
dijkstra,53566425868,10216354759602,10269921185470,17318969459.000,17318.969459,0.000,44.00,43.00,55.00,55.00,368.108444,368108.444,307.200821,307200.821,4.534988,4534.988,,,368.108444,368108.444
dijkstra,53499330657,10269922029952,10323421360609,17297300828.000,17297.300828,0.000,43.00,43.00,54.00,55.00,367.883652,367883.652,306.992477,306992.477,4.528931,4528.931,,,367.883652,367883.652
dijkstra,53499272852,10323422280934,10376921553786,17297278715.000,17297.278715,0.000,43.00,44.00,55.00,55.00,367.974655,367974.655,307.073456,307073.456,4.529312,4529.312,,,367.974655,367974.655
dijkstra,53489504576,10376922460801,10430411965377,17294137352.000,17294.137352,0.000,44.00,43.00,55.00,55.00,367.755096,367755.096,306.863632,306863.632,4.528534,4528.534,,,367.755096,367755.096
dijkstra,53493616460,10430412928833,10483906545293,17295466489.000,17295.466489,0.000,43.00,43.00,55.00,55.00,367.763794,367763.794,306.905136,306905.136,4.530228,4530.228,,,367.763794,367763.794
dijkstra,53511615340,10483907510338,10537419125678,17301267323.000,17301.267323,0.000,43.00,44.00,55.00,55.00,367.667297,367667.297,306.824356,306824.356,4.531525,4531.525,,,367.667297,367667.297
dijkstra,53386334341,10537420046079,10590806380420,17260786111.000,17260.786111,0.000,44.00,43.00,55.00,55.00,367.014359,367014.359,306.333939,306333.939,4.519928,4519.928,,,367.014359,367014.359
dijkstra,53506855535,10590807376902,10644314232437,17299662641.000,17299.662641,0.000,43.00,43.00,55.00,55.00,367.765564,367765.564,306.910767,306910.767,4.529739,4529.739,,,367.765564,367765.564
dijkstra,53549488767,10644314931542,10697864420309,17313512508.000,17313.512508,0.000,43.00,43.00,55.00,55.00,367.989517,367989.517,307.129105,307129.105,4.537109,4537.109,,,367.989517,367989.517
dijkstra,53701838680,10697865321700,10751567160380,17362790730.000,17362.790730,0.000,43.00,44.00,55.00,55.00,369.083481,369083.481,307.961884,307961.884,4.549942,4549.942,,,369.083481,369083.481
dijkstra,53386036963,10751568132043,10804954169006,17260692897.000,17260.692897,0.000,44.00,43.00,55.00,55.00,366.802338,366802.338,306.113403,306113.403,4.521790,4521.790,,,366.802338,366802.338
dijkstra,53492230633,10804955184037,10858447414670,17295028202.000,17295.028202,0.000,43.00,43.00,55.00,55.00,367.630325,367630.325,306.836212,306836.212,4.530533,4530.533,,,367.630325,367630.325
dijkstra,53511815146,10858448417472,10911960232618,17301340616.000,17301.340616,0.000,43.00,44.00,55.00,55.00,367.691910,367691.910,306.862061,306862.061,4.531143,4531.143,,,367.691910,367691.910
dijkstra,53619424574,10911961148748,10965580573322,17336130317.000,17336.130317,0.000,44.00,43.00,55.00,54.00,368.660034,368660.034,307.663635,307663.635,4.543777,4543.777,,,368.660034,368660.034
dijkstra,53633543941,10965581526539,11019215070480,17340708352.000,17340.708352,0.000,43.00,44.00,54.00,54.00,368.238754,368238.754,307.197266,307197.266,4.547440,4547.440,,,368.238754,368238.754
dijkstra,53421454922,11019216038832,11072637493754,17272137852.000,17272.137852,0.000,44.00,44.00,54.00,55.00,367.020462,367020.462,306.203094,306203.094,4.530930,4530.930,,,367.020462,367020.462
dijkstra,53529533357,11072638460603,11126167993960,17307080923.000,17307.080923,0.000,44.00,44.00,55.00,55.00,367.745911,367745.911,306.811279,306811.279,4.540100,4540.100,,,367.745911,367745.911
dijkstra,53409246063,11126168964720,11179578210783,17268170716.000,17268.170716,0.000,44.00,44.00,55.00,54.00,366.776062,366776.062,306.030716,306030.716,4.529495,4529.495,,,366.776062,366776.062
dijkstra,53376193670,11179579112866,11232955306536,17257488961.000,17257.488961,0.000,44.00,44.00,54.00,54.00,367.570572,367570.572,306.836456,306836.456,4.525299,4525.299,,,367.570572,367570.572
dijkstra,53424485805,11232956258200,11286380744005,17273122258.000,17273.122258,0.000,44.00,44.00,54.00,54.00,366.753983,366753.983,305.951508,305951.508,4.529831,4529.831,,,366.753983,366753.983
dijkstra,53728990851,11286381725033,11340110715884,17371517785.000,17371.517785,0.000,44.00,44.00,54.00,55.00,401.537445,401537.445,339.201950,339201.950,4.549728,4549.728,,,401.537445,401537.445
dijkstra,53330487442,11340111561295,11393442048737,17242731340.000,17242.731340,0.000,44.00,44.00,55.00,55.00,366.440659,366440.659,305.761551,305761.551,4.519440,4519.440,,,366.440659,366440.659
dijkstra,53557618177,11393443043970,11447000662147,17316164575.000,17316.164575,0.000,44.00,44.00,55.00,55.00,368.011734,368011.734,307.144775,307144.775,4.537613,4537.613,,,368.011734,368011.734
dijkstra,53528093892,11447001628641,11500529722533,17306614990.000,17306.614990,0.000,43.00,43.00,55.00,55.00,367.896271,367896.271,307.003723,307003.723,4.535202,4535.202,,,367.896271,367896.271
