benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,57141939184,967957252383,1025099191567,18475373285.000,18475.373285,0.000,43.00,41.00,43.00,41.00,263.547409,263547.409,196.187362,196187.362,4.858474,4858.474,,,464.593245,464593.245
crc32,57141834436,1025112270763,1082254105199,18475339288.000,18475.339288,0.000,41.00,41.00,41.00,41.00,263.287216,263287.216,195.903472,195903.472,4.860610,4860.610,,,464.051298,464051.298
crc32,57141986872,1082267185139,1139409172011,18475388562.000,18475.388562,0.000,40.00,42.00,41.00,42.00,263.395019,263395.019,195.998413,195998.413,4.858276,4858.276,,,464.251708,464251.708
crc32,57141850564,1139422252503,1196564103067,18475344496.000,18475.344496,0.000,41.00,42.00,41.00,42.00,263.256774,263256.774,195.913421,195913.421,4.859527,4859.527,,,464.029722,464029.722
crc32,57141986736,1196577188471,1253719175207,18475388523.000,18475.388523,0.000,41.00,42.00,41.00,42.00,263.323394,263323.394,196.009613,196009.613,4.860946,4860.946,,,464.193953,464193.953
crc32,57141770296,1253732263263,1310874033559,18475318530.000,18475.318530,0.000,42.00,42.00,42.00,42.00,263.423431,263423.431,196.084167,196084.167,4.859130,4859.130,,,464.366728,464366.728
crc32,57142473676,1310887121711,1368029595387,18475545974.000,18475.545974,0.000,41.00,42.00,41.00,42.00,263.512008,263512.008,196.129913,196129.913,4.857635,4857.635,,,464.499556,464499.556
crc32,57141722176,1368042688559,1425184410735,18475302982.000,18475.302982,0.000,41.00,42.00,41.00,42.00,263.463684,263463.684,196.109024,196109.024,4.859344,4859.344,,,464.432052,464432.052
crc32,57141475908,1425197505111,1482338981019,18475223348.000,18475.223348,0.000,41.00,42.00,41.00,42.00,263.397796,263397.796,196.052673,196052.673,4.859542,4859.542,,,464.310011,464310.011
crc32,57141468636,1482352082119,1539493550755,18475220999.000,18475.220999,0.000,41.00,42.00,42.00,42.00,263.321319,263321.319,195.998382,195998.382,4.860656,4860.656,,,464.180357,464180.357
crc32,57142212256,1539507456475,1596649668731,18475461438.000,18475.461438,0.000,42.00,42.00,42.00,42.00,263.256423,263256.423,195.916763,195916.763,4.860336,4860.336,,,464.033522,464033.522
crc32,57141515900,1596664387859,1653805903759,18475236281.000,18475.236281,0.000,41.00,43.00,41.00,43.00,263.313674,263313.674,196.012710,196012.710,4.861968,4861.968,,,464.188352,464188.352
crc32,57142139420,1653820628435,1710962767855,18475437877.000,18475.437877,0.000,41.00,42.00,42.00,42.00,263.776580,263776.580,196.365966,196365.966,4.858245,4858.245,,,465.000791,465000.791
crc32,57142223748,1710977488019,1768119711767,18475465156.000,18475.465156,0.000,41.00,42.00,42.00,42.00,263.894866,263894.866,196.576507,196576.507,4.862365,4862.365,,,465.333738,465333.738
crc32,57142182336,1768134431495,1825276613831,18475451764.000,18475.451764,0.000,41.00,42.00,42.00,42.00,263.935180,263935.180,196.577804,196577.804,4.859008,4859.008,,,465.371992,465371.992
crc32,57141752372,1825291343339,1882433095711,18475312734.000,18475.312734,0.000,42.00,42.00,42.00,42.00,263.869110,263869.110,196.473312,196473.312,4.859222,4859.222,,,465.201644,465201.644
crc32,57142222164,1882447823023,1939590045187,18475464641.000,18475.464641,0.000,41.00,42.00,41.00,42.00,263.891937,263891.937,196.428237,196428.237,4.858505,4858.505,,,465.178679,465178.679
crc32,57141362884,1939604768827,1996746131711,18475186815.000,18475.186815,0.000,42.00,42.00,42.00,42.00,263.881378,263881.378,196.403549,196403.549,4.858352,4858.352,,,465.143279,465143.279
crc32,57142040448,1996760864803,2053902905251,18475405880.000,18475.405880,0.000,42.00,43.00,42.00,43.00,264.049789,264049.789,196.557113,196557.113,4.859786,4859.786,,,465.466688,465466.688
crc32,57141559792,2053917633983,2111059193775,18475250484.000,18475.250484,0.000,41.00,43.00,41.00,43.00,264.060211,264060.211,196.589874,196589.874,4.858947,4858.947,,,465.509032,465509.032
crc32,57142000848,2111073925483,2168215926331,18475393085.000,18475.393085,0.000,42.00,43.00,42.00,43.00,264.080551,264080.551,196.616104,196616.104,4.857955,4857.955,,,465.554610,465554.610
crc32,57142072656,2168230655279,2225372727935,18475416293.000,18475.416293,0.000,42.00,43.00,42.00,43.00,264.058258,264058.258,196.621170,196621.170,4.858917,4858.917,,,465.538345,465538.345
crc32,57141890340,2225387464167,2282529354507,18475357344.000,18475.357344,0.000,43.00,43.00,43.00,43.00,264.316345,264316.345,196.782791,196782.791,4.856170,4856.170,,,465.955306,465955.306
crc32,57142014388,2282544086595,2339686100983,18475397465.000,18475.397465,0.000,42.00,43.00,42.00,43.00,264.196334,264196.334,196.734191,196734.191,4.854721,4854.721,,,465.785246,465785.246
crc32,57142141756,2339700834023,2396842975779,18475438634.000,18475.438634,0.000,42.00,43.00,42.00,43.00,264.204650,264204.650,196.759414,196759.414,4.854125,4854.125,,,465.818189,465818.189
crc32,57141724796,2396857713591,2453999438387,18475303818.000,18475.303818,0.000,42.00,43.00,42.00,43.00,264.295989,264295.989,196.864135,196864.135,4.854019,4854.019,,,466.014143,466014.143
crc32,57141849736,2454014173751,2511156023487,18475344226.000,18475.344226,0.000,42.00,43.00,42.00,43.00,264.445556,264445.556,196.938873,196938.873,4.855590,4855.590,,,466.240019,466240.019
crc32,57141983488,2511170756951,2568312740439,18475387472.000,18475.387472,0.000,42.00,43.00,42.00,43.00,264.440521,264440.521,196.871551,196871.551,4.855743,4855.743,,,466.167815,466167.815
crc32,57142574740,2568327478883,2625470053623,18475578627.000,18475.578627,0.000,43.00,42.00,43.00,42.00,264.313705,264313.705,196.684616,196684.616,4.860229,4860.229,,,465.858550,465858.550
crc32,57141528232,2625484793427,2682626321659,18475240284.000,18475.240284,0.000,42.00,43.00,42.00,43.00,264.438064,264438.064,196.880599,196880.599,4.855911,4855.911,,,466.174574,466174.574
crc32,57141703436,2682641063571,2739782767007,18475296926.000,18475.296926,0.000,42.00,43.00,42.00,43.00,264.352294,264352.294,196.858047,196858.047,4.853942,4853.942,,,466.064283,466064.283
crc32,57142272576,2739797508955,2796939781531,18475480931.000,18475.480931,0.000,42.00,43.00,43.00,43.00,264.377441,264377.441,196.848968,196848.968,4.855056,4855.056,,,466.081465,466081.465
crc32,57141971012,2796954524759,2854096495771,18475383437.000,18475.383437,0.000,43.00,43.00,43.00,43.00,264.547592,264547.592,196.917053,196917.053,4.858612,4858.612,,,466.323257,466323.257
crc32,57141786004,2854111245971,2911253031975,18475323623.000,18475.323623,0.000,42.00,44.00,42.00,44.00,264.638732,264638.732,196.992660,196992.660,4.860076,4860.076,,,466.491468,466491.468
crc32,57141823112,2911267780419,2968409603531,18475335607.000,18475.335607,0.000,43.00,44.00,43.00,44.00,264.588958,264588.958,196.958282,196958.282,4.859909,4859.909,,,466.407149,466407.149
crc32,57141913108,2968424350315,3025566263423,18475364706.000,18475.364706,0.000,42.00,43.00,43.00,43.00,264.522064,264522.064,196.882629,196882.629,4.857452,4857.452,,,466.262145,466262.145
crc32,57141855664,3025581012707,3082722868371,18475346144.000,18475.346144,0.000,43.00,43.00,43.00,43.00,264.541046,264541.046,196.966079,196966.079,4.856735,4856.735,,,466.363860,466363.860
crc32,57142115064,3082737618519,3139879733583,18475430003.000,18475.430003,0.000,42.00,43.00,42.00,43.00,264.477752,264477.752,196.866806,196866.806,4.857345,4857.345,,,466.201903,466201.903
crc32,57142286924,3139894484975,3197036771899,18475485570.000,18475.485570,0.000,42.00,43.00,42.00,43.00,264.670013,264670.013,197.090621,197090.621,4.859710,4859.710,,,466.620344,466620.344
crc32,57141927656,3197051524231,3254193451887,18475369417.000,18475.369417,0.000,43.00,43.00,43.00,43.00,264.826522,264826.522,197.220687,197220.687,4.863510,4863.510,,,466.910719,466910.719
crc32,57142001652,3254208203599,3311350205251,18475393345.000,18475.393345,0.000,43.00,44.00,43.00,44.00,264.812606,264812.606,197.220306,197220.306,4.863250,4863.250,,,466.896162,466896.162
crc32,57141858524,3311364962375,3368506820899,18475347061.000,18475.347061,0.000,43.00,43.00,43.00,43.00,264.693847,264693.847,197.088119,197088.119,4.862289,4862.289,,,466.644255,466644.255
crc32,57142113752,3368521574675,3425663688427,18475429593.000,18475.429593,0.000,43.00,43.00,43.00,43.00,264.682800,264682.800,197.084304,197084.304,4.862213,4862.213,,,466.629317,466629.317
crc32,57141760328,3425678446607,3482820206935,18475315320.000,18475.315320,0.000,43.00,43.00,43.00,43.00,264.874938,264874.938,197.259719,197259.719,4.864303,4864.303,,,466.998960,466998.960
crc32,57142161712,3482834966007,3539977127719,18475445087.000,18475.445087,0.000,43.00,44.00,43.00,44.00,264.882217,264882.217,197.307708,197307.708,4.863388,4863.388,,,467.053313,467053.313
crc32,57141814444,3539991887079,3597133701523,18475332818.000,18475.332818,0.000,43.00,44.00,43.00,44.00,264.898223,264898.223,197.295761,197295.761,4.865081,4865.081,,,467.059065,467059.065
crc32,57141093696,3597148456863,3654289550559,18475099781.000,18475.099781,0.000,43.00,43.00,43.00,43.00,264.873336,264873.336,197.247756,197247.756,4.862716,4862.716,,,466.983808,466983.808
crc32,57142100496,3654304306747,3711446407243,18475425294.000,18475.425294,0.000,43.00,44.00,43.00,44.00,264.861877,264861.877,197.236206,197236.206,4.863616,4863.616,,,466.961699,466961.699
crc32,57141988632,3711461166699,3768603155331,18475389124.000,18475.389124,0.000,43.00,44.00,43.00,44.00,264.894546,264894.546,197.264938,197264.938,4.863601,4863.601,,,467.023085,467023.085
crc32,57142725052,3768617908355,3825760633407,18475627238.000,18475.627238,0.000,42.00,44.00,42.00,44.00,264.916107,264916.107,197.312225,197312.225,4.863311,4863.311,,,467.091643,467091.643
cubic,46530479164,3825774579395,3872305058559,15044431345.000,15044.431345,0.000,43.00,44.00,43.00,44.00,229.559692,229559.692,174.341171,174341.171,3.954025,3954.025,,,407.854888,407854.888
cubic,46530229524,3872318192627,3918848422151,15044350617.000,15044.350617,0.000,44.00,45.00,44.00,45.00,229.677841,229677.841,174.457702,174457.702,3.957901,3957.901,,,408.093444,408093.444
cubic,46530472776,3918861553587,3965392026363,15044429269.000,15044.429269,0.000,44.00,45.00,44.00,45.00,229.723052,229723.052,174.493713,174493.713,3.958374,3958.374,,,408.175139,408175.139
cubic,46529651212,3965405159887,4011934811099,15044163633.000,15044.163633,0.000,44.00,44.00,44.00,44.00,229.654525,229654.525,174.439346,174439.346,3.957153,3957.153,,,408.051024,408051.024
cubic,46530548616,4011947947695,4058478496311,15044453798.000,15044.453798,0.000,44.00,44.00,44.00,44.00,229.708694,229708.694,174.449203,174449.203,3.957290,3957.290,,,408.115187,408115.187
cubic,46530661780,4058491630175,4105022291955,15044490386.000,15044.490386,0.000,44.00,45.00,44.00,45.00,229.748168,229748.168,174.495666,174495.666,3.958724,3958.724,,,408.202558,408202.558
cubic,46530373632,4105035425359,4151565798991,15044397222.000,15044.397222,0.000,44.00,45.00,44.00,45.00,229.875595,229875.595,174.607528,174607.528,3.956771,3956.771,,,408.439894,408439.894
cubic,46531182284,4151578934483,4198110116767,15044658671.000,15044.658671,0.000,44.00,45.00,44.00,45.00,229.801193,229801.193,174.552612,174552.612,3.958145,3958.145,,,408.311950,408311.950
cubic,46532781220,4198123251215,4244656032435,15045175642.000,15045.175642,0.000,44.00,44.00,44.00,44.00,229.786819,229786.819,174.508575,174508.575,3.957580,3957.580,,,408.252974,408252.974
cubic,46529386000,4244669166607,4291198552607,15044077886.000,15044.077886,0.000,44.00,45.00,44.00,45.00,229.640884,229640.884,174.405761,174405.761,3.955963,3955.963,,,408.002608,408002.608
cubic,46530766884,4291212501359,4337743268243,15044524373.000,15044.524373,0.000,43.00,45.00,43.00,45.00,229.778549,229778.549,174.516418,174516.418,3.958099,3958.099,,,408.253066,408253.066
cubic,46530613640,4337758031379,4384288645019,15044474824.000,15044.474824,0.000,44.00,44.00,44.00,44.00,229.986419,229986.419,174.696121,174696.121,3.954177,3954.177,,,408.636717,408636.717
cubic,46531741176,4384303411191,4430835152367,15044839383.000,15044.839383,0.000,44.00,45.00,44.00,45.00,229.880493,229880.493,174.594528,174594.528,3.956176,3956.176,,,408.431197,408431.197
cubic,46530828756,4430849913047,4477380741803,15044544366.000,15044.544366,0.000,43.00,45.00,44.00,45.00,229.866027,229866.027,174.543334,174543.334,3.956024,3956.024,,,408.365385,408365.385
