benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,dram_joules,dram_mJ,total_joules,total_mJ
cubic,46008005148,3627656378718,3673664383866,14875478932.000,14875.478932,0.000,45.00,45.00,45.00,45.00,227.480087,227480.087,0.000000,0.000,227.480087,227480.087
cubic,46009489448,3673664414650,3719673904098,14875958841.000,14875.958841,0.000,45.00,45.00,45.00,45.00,227.452392,227452.392,0.000000,0.000,227.452392,227452.392
cubic,46007488784,3719673934978,3765681423762,14875311989.000,14875.311989,0.000,45.00,46.00,45.00,46.00,227.377853,227377.853,0.000000,0.000,227.377853,227377.853
cubic,46008324365,3765712396161,3811720720526,14875582409.000,14875.582409,10.000,43.00,45.00,44.00,45.00,227.350234,227350.234,0.000000,0.000,227.350234,227350.234
cubic,46008109548,3811720753030,3857728862578,14875512688.000,14875.512688,0.000,45.00,45.00,45.00,45.00,227.336776,227336.776,0.000000,0.000,227.336776,227336.776
cubic,46008525216,3857728894582,3903737419798,14875647091.000,14875.647091,0.000,45.00,45.00,45.00,45.00,227.300384,227300.384,0.000000,0.000,227.300384,227300.384
cubic,46009516604,3903737451050,3949746967654,14875967631.000,14875.967631,0.000,45.00,45.00,45.00,45.00,227.325942,227325.942,0.000000,0.000,227.325942,227325.942
cubic,46008095216,3949746999110,3995755094326,14875508049.000,14875.508049,0.000,45.00,45.00,45.00,45.00,227.358642,227358.642,0.000000,0.000,227.358642,227358.642
cubic,46008876916,3995755125494,4041764002410,14875760795.000,14875.760795,0.000,45.00,45.00,45.00,45.00,227.488769,227488.769,0.000000,0.000,227.488769,227488.769
cubic,46008786992,4041764038990,4087772825982,14875731736.000,14875.731736,0.000,45.00,46.00,45.00,46.00,227.373336,227373.336,0.000000,0.000,227.373336,227373.336
cubic,46008370881,4087803802965,4133812173846,14875597444.000,14875.597444,10.000,43.00,45.00,43.00,45.00,227.343246,227343.246,0.000000,0.000,227.343246,227343.246
cubic,46006741020,4133812205618,4179818946638,14875070207.000,14875.070207,0.000,45.00,45.00,45.00,45.00,227.379745,227379.745,0.000000,0.000,227.379745,227379.745
cubic,46008807704,4179818978398,4225827786102,14875738424.000,14875.738424,0.000,45.00,45.00,45.00,45.00,227.449630,227449.630,0.000000,0.000,227.449630,227449.630
cubic,46006621888,4225827817754,4271834439642,14875031697.000,14875.031697,0.000,45.00,45.00,45.00,45.00,227.384948,227384.948,0.000000,0.000,227.384948,227384.948
cubic,46007644868,4271834471254,4317842116122,14875362441.000,14875.362441,0.000,45.00,44.00,45.00,44.00,227.487564,227487.564,0.000000,0.000,227.487564,227487.564
cubic,46008812488,4317842147314,4363850959802,14875739961.000,14875.739961,0.000,44.00,46.00,44.00,46.00,227.454116,227454.116,0.000000,0.000,227.454116,227454.116
cubic,46009044047,4363881931359,4409890975406,14875815106.000,14875.815106,10.000,43.00,45.00,44.00,45.00,227.487594,227487.594,0.000000,0.000,227.487594,227487.594
cubic,46009479536,4409891006674,4455900486210,14875955633.000,14875.955633,0.000,45.00,45.00,45.00,45.00,227.356246,227356.246,0.000000,0.000,227.356246,227356.246
cubic,46008003880,4455900517586,4501908521466,14875478518.000,14875.478518,0.000,45.00,44.00,45.00,44.00,227.330307,227330.307,0.000000,0.000,227.330307,227330.307
cubic,46008533928,4501908552714,4547917086642,14875649904.000,14875.649904,0.000,44.00,44.00,44.00,44.00,227.269943,227269.943,0.000000,0.000,227.269943,227269.943
cubic,46008129036,4547917118054,4593925247090,14875518997.000,14875.518997,0.000,44.00,45.00,44.00,45.00,227.309509,227309.509,0.000000,0.000,227.309509,227309.509
cubic,46009759100,4593925278250,4639935037350,14876046023.000,14876.046023,0.000,45.00,45.00,45.00,45.00,227.388870,227388.870,0.000000,0.000,227.388870,227388.870
cubic,46007805148,4639935068734,4685942873882,14875414267.000,14875.414267,0.000,45.00,45.00,45.00,45.00,227.376419,227376.419,0.000000,0.000,227.376419,227376.419
cubic,46008255640,4685942904910,4731951160550,14875559931.000,14875.559931,0.000,45.00,46.00,45.00,46.00,227.446762,227446.762,0.000000,0.000,227.446762,227446.762
cubic,46007544330,4731982131528,4777989675858,14875330201.000,14875.330201,10.000,43.00,46.00,44.00,46.00,227.459472,227459.472,0.000000,0.000,227.459472,227459.472
cubic,46009711531,4778020647007,4824030358538,14876030912.000,14876.030912,10.000,42.00,46.00,44.00,46.00,227.565902,227565.902,0.000000,0.000,227.565902,227565.902
cubic,46009411291,4824061329779,4870070741070,14875933847.000,14875.933847,10.000,43.00,45.00,44.00,45.00,227.417861,227417.861,0.000000,0.000,227.417861,227417.861
cubic,46009901784,4870070772678,4916080674462,14876092169.000,14876.092169,0.000,45.00,45.00,45.00,45.00,227.579757,227579.757,0.000000,0.000,227.579757,227579.757
cubic,46008001476,4916080706018,4962088707494,14875477745.000,14875.477745,0.000,45.00,45.00,45.00,45.00,227.561798,227561.798,0.000000,0.000,227.561798,227561.798
cubic,46006859012,4962088738718,5008095597730,14875108360.000,14875.108360,0.000,45.00,45.00,45.00,45.00,227.520782,227520.782,0.000000,0.000,227.520782,227520.782
cubic,46006566232,5008095628870,5054102195102,14875013706.000,14875.013706,0.000,45.00,44.00,45.00,44.00,227.627777,227627.777,0.000000,0.000,227.627777,227627.777
cubic,46009800280,5054102226494,5100112026774,14876059338.000,14876.059338,0.000,44.00,45.00,44.00,45.00,227.788299,227788.299,0.000000,0.000,227.788299,227788.299
cubic,46008571740,5100112057806,5146120629546,14875662126.000,14875.662126,0.000,45.00,46.00,45.00,46.00,227.674819,227674.819,0.000000,0.000,227.674819,227674.819
cubic,46008023966,5146151600488,5192159624454,14875485290.000,14875.485290,10.000,43.00,45.00,44.00,45.00,227.674942,227674.942,0.000000,0.000,227.674942,227674.942
cubic,46007650356,5192159656194,5238167306550,14875364230.000,14875.364230,0.000,45.00,46.00,45.00,46.00,227.927597,227927.597,0.000000,0.000,227.927597,227927.597
dijkstra,58512627621,5238198281465,5296710909086,18918519951.000,18918.519951,10.000,43.00,48.00,44.00,48.00,321.457534,321457.534,0.000000,0.000,321.457534,321457.534
dijkstra,58343404777,5296772819261,5355116224038,18863806225.000,18863.806225,20.000,43.00,48.00,45.00,48.00,320.699996,320699.996,0.000000,0.000,320.699996,320699.996
dijkstra,58383802525,5355178133113,5413561935638,18876867760.000,18876.867760,20.000,43.00,48.00,45.00,48.00,321.046508,321046.508,0.000000,0.000,321.046508,321046.508
dijkstra,58436948358,5413623844488,5472060792846,18894051070.000,18894.051070,20.000,43.00,48.00,45.00,48.00,321.373397,321373.397,0.000000,0.000,321.373397,321373.397
dijkstra,58413567777,5472122701133,5530536268910,18886491618.000,18886.491618,20.000,44.00,48.00,45.00,48.00,321.335021,321335.021,0.000000,0.000,321.335021,321335.021
dijkstra,58320608222,5530598177120,5588918785342,18856435533.000,18856.435533,20.000,43.00,48.00,45.00,48.00,320.755065,320755.065,0.000000,0.000,320.755065,320755.065
dijkstra,58422490465,5588980694017,5647403184482,18889376487.000,18889.376487,20.000,44.00,48.00,45.00,48.00,321.384582,321384.582,0.000000,0.000,321.384582,321384.582
dijkstra,58406761797,5647465092765,5705871854562,18884291039.000,18884.291039,20.000,44.00,48.00,45.00,48.00,321.347732,321347.732,0.000000,0.000,321.347732,321347.732
dijkstra,58403870298,5705964697860,5764368568158,18883356138.000,18883.356138,30.000,43.00,48.00,45.00,48.00,321.266479,321266.479,0.000000,0.000,321.266479,321266.479
dijkstra,58336622050,5764461411844,5822798033894,18861613192.000,18861.613192,30.000,44.00,48.00,45.00,48.00,320.933486,320933.486,0.000000,0.000,320.933486,320933.486
dijkstra,58418414178,5822859941980,5881278356158,18888058517.000,18888.058517,20.000,44.00,49.00,45.00,49.00,321.378997,321378.997,0.000000,0.000,321.378997,321378.997
dijkstra,58421465130,5881371199772,5939792664902,18889044975.000,18889.044975,30.000,44.00,48.00,45.00,48.00,321.368713,321368.713,0.000000,0.000,321.368713,321368.713
dijkstra,58356515865,5939854572444,5998211088309,18868045338.000,18868.045338,20.000,43.00,49.00,45.00,49.00,321.245681,321245.681,0.000000,0.000,321.245681,321245.681
dijkstra,58370657391,5998303932147,6056674589538,18872617618.000,18872.617618,30.000,43.00,49.00,45.00,49.00,321.406738,321406.738,0.000000,0.000,321.406738,321406.738
dijkstra,58371583720,6056767432538,6115139016258,18872917129.000,18872.917129,30.000,44.00,49.00,45.00,49.00,321.397445,321397.445,0.000000,0.000,321.397445,321397.445
dijkstra,58431039165,6115231859367,6173662898532,18892140474.000,18892.140474,30.000,43.00,49.00,45.00,49.00,322.024673,322024.673,0.000000,0.000,322.024673,322024.673
dijkstra,58328834704,6173755741954,6232084576658,18859095349.000,18859.095349,30.000,44.00,48.00,45.00,48.00,321.471099,321471.099,0.000000,0.000,321.471099,321471.099
dijkstra,58336860976,6232208355582,6290545216558,18861690445.000,18861.690445,40.000,43.00,49.00,45.00,49.00,321.325820,321325.820,0.000000,0.000,321.325820,321325.820
dijkstra,58386639348,6290638060038,6349024699386,18877784968.000,18877.784968,30.000,44.00,49.00,45.00,49.00,321.779159,321779.159,0.000000,0.000,321.779159,321779.159
dijkstra,58374696876,6349117542906,6407492239782,18873923689.000,18873.923689,30.000,44.00,49.00,45.00,49.00,321.736099,321736.099,0.000000,0.000,321.736099,321736.099
dijkstra,58411450143,6407585083675,6465996533818,18885806892.000,18885.806892,30.000,44.00,49.00,45.00,49.00,321.731918,321731.918,0.000000,0.000,321.731918,321731.918
dijkstra,58384610511,6466089377007,6524473987518,18877128990.000,18877.128990,30.000,44.00,49.00,45.00,49.00,321.812652,321812.652,0.000000,0.000,321.812652,321812.652
dijkstra,58356659972,6524566831042,6582923491014,18868091929.000,18868.091929,30.000,44.00,49.00,45.00,49.00,321.566268,321566.268,0.000000,0.000,321.566268,321566.268
dijkstra,58362691391,6583016334461,6641379025852,18870042022.000,18870.042022,30.000,43.00,49.00,45.00,49.00,321.592727,321592.727,0.000000,0.000,321.592727,321592.727
dijkstra,58396946792,6641471867142,6699868813934,18881117628.000,18881.117628,30.000,44.00,49.00,45.00,49.00,321.495651,321495.651,0.000000,0.000,321.495651,321495.651
dijkstra,58324257701,6699961657441,6758285915142,18857615526.000,18857.615526,30.000,44.00,49.00,45.00,49.00,321.199295,321199.295,0.000000,0.000,321.199295,321199.295
dijkstra,58390628046,6758378758396,6816769386442,18879074620.000,18879.074620,30.000,44.00,48.00,45.00,48.00,321.509872,321509.872,0.000000,0.000,321.509872,321509.872
dijkstra,58349433171,6816862230199,6875211663370,18865755353.000,18865.755353,30.000,44.00,48.00,45.00,48.00,321.121246,321121.246,0.000000,0.000,321.121246,321121.246
dijkstra,58316807932,6875273571657,6933590379589,18855206842.000,18855.206842,20.000,44.00,48.00,45.00,48.00,321.014831,321014.831,0.000000,0.000,321.014831,321014.831
dijkstra,58342034996,6933683223298,6992025258294,18863363359.000,18863.363359,30.000,43.00,49.00,45.00,49.00,321.210433,321210.433,0.000000,0.000,321.210433,321210.433
dijkstra,58329527116,6992118101482,7050447628598,18859319266.000,18859.319266,30.000,43.00,49.00,45.00,49.00,321.276992,321276.992,0.000000,0.000,321.276992,321276.992
dijkstra,58299580322,7050540472223,7108840052545,18849636748.000,18849.636748,30.000,44.00,49.00,45.00,49.00,321.213470,321213.470,0.000000,0.000,321.213470,321213.470
dijkstra,58311631344,7108932895690,7167244527034,18853533139.000,18853.533139,30.000,44.00,49.00,45.00,49.00,321.338180,321338.180,0.000000,0.000,321.338180,321338.180
dijkstra,58357941864,7167337370534,7225695312398,18868506403.000,18868.506403,30.000,44.00,49.00,45.00,49.00,321.635498,321635.498,0.000000,0.000,321.635498,321635.498
dijkstra,58337546130,7225819091392,7284156637522,18861911988.000,18861.911988,40.000,44.00,49.00,45.00,49.00,321.527847,321527.847,0.000000,0.000,321.527847,321527.847
dijkstra,58320993964,7284249480438,7342570474402,18856560283.000,18856.560283,30.000,44.00,49.00,45.00,49.00,321.367126,321367.126,0.000000,0.000,321.367126,321367.126
dijkstra,58264660188,7342632382162,7400897042350,18838346226.000,18838.346226,20.000,44.00,49.00,45.00,49.00,321.257034,321257.034,0.000000,0.000,321.257034,321257.034
dijkstra,58203318987,7400989885403,7459193204390,18818513173.000,18818.513173,30.000,44.00,49.00,45.00,49.00,321.063537,321063.537,0.000000,0.000,321.063537,321063.537
dijkstra,58230348879,7459255112832,7517485461711,18827252566.000,18827.252566,20.000,44.00,49.00,45.00,49.00,321.110610,321110.610,0.000000,0.000,321.110610,321110.610
dijkstra,58231257266,7517578305032,7575809562298,18827546282.000,18827.546282,30.000,44.00,50.00,45.00,50.00,321.038955,321038.955,0.000000,0.000,321.038955,321038.955
dijkstra,58292528260,7575964276586,7634256804846,18847356634.000,18847.356634,50.000,44.00,49.00,45.00,49.00,321.140441,321140.441,0.000000,0.000,321.140441,321140.441
dijkstra,58246315079,7634349648407,7692595963486,18832414832.000,18832.414832,30.000,44.00,49.00,45.00,49.00,320.898132,320898.132,0.000000,0.000,320.898132,320898.132
dijkstra,58229927748,7692719742250,7750949669998,18827116430.000,18827.116430,40.000,44.00,49.00,45.00,49.00,321.009552,321009.552,0.000000,0.000,321.009552,321009.552
dijkstra,58262242656,7751042513818,7809304756474,18837564581.000,18837.564581,30.000,45.00,48.00,45.00,48.00,321.098205,321098.205,0.000000,0.000,321.098205,321098.205
dijkstra,58279958956,7809397600082,7867677559038,18843292692.000,18843.292692,30.000,43.00,49.00,45.00,49.00,321.212554,321212.554,0.000000,0.000,321.212554,321212.554
dijkstra,58260311902,7867770402240,7926030714142,18836940324.000,18836.940324,30.000,45.00,49.00,45.00,49.00,321.307907,321307.907,0.000000,0.000,321.307907,321307.907
dijkstra,58261959059,7926154492955,7984416452014,18837472889.000,18837.472889,40.000,44.00,48.00,45.00,48.00,321.211288,321211.288,0.000000,0.000,321.211288,321211.288
dijkstra,58267259250,7984509295652,8042776554902,18839186577.000,18839.186577,30.000,44.00,49.00,45.00,49.00,321.174224,321174.224,0.000000,0.000,321.174224,321174.224
dijkstra,58241013432,8042869407874,8101110421306,18830700687.000,18830.700687,30.000,44.00,49.00,45.00,49.00,321.031448,321031.448,0.000000,0.000,321.031448,321031.448
dijkstra,58252160500,8101203265610,8159455426110,18834304806.000,18834.304806,30.000,44.00,49.00,45.00,49.00,321.119171,321119.171,0.000000,0.000,321.119171,321119.171
fdct,47385976388,8159548270058,8206934246446,15321009996.000,15321.009996,30.000,45.00,48.00,45.00,48.00,256.999649,256999.649,0.000000,0.000,256.999649,256999.649
fdct,47385926649,8207027089137,8254413015786,15320993902.000,15320.993902,30.000,44.00,49.00,45.00,49.00,256.893783,256893.783,0.000000,0.000,256.893783,256893.783
fdct,47385202221,8254474922445,8301860124666,15320759675.000,15320.759675,20.000,43.00,48.00,45.00,48.00,256.847717,256847.717,0.000000,0.000,256.847717,256847.717
fdct,47385278240,8301922031314,8349307309554,15320784256.000,15320.784256,20.000,43.00,48.00,45.00,48.00,256.819885,256819.885,0.000000,0.000,256.819885,256819.885
fdct,47385230575,8349369216143,8396754446718,15320768834.000,15320.768834,20.000,44.00,48.00,45.00,48.00,256.792221,256792.221,0.000000,0.000,256.792221,256792.221
fdct,47386557429,8396816352809,8444202910238,15321197835.000,15321.197835,20.000,44.00,48.00,45.00,48.00,256.806457,256806.457,0.000000,0.000,256.806457,256806.457
fdct,47385279565,8444264816657,8491650096222,15320784674.000,15320.784674,20.000,44.00,48.00,45.00,48.00,256.880096,256880.096,0.000000,0.000,256.880096,256880.096
fdct,47385228120,8491712002468,8539097230588,15320768040.000,15320.768040,20.000,44.00,48.00,45.00,48.00,256.719665,256719.665,0.000000,0.000,256.719665,256719.665
fdct,47384981361,8539159136633,8586544117994,15320688257.000,15320.688257,20.000,44.00,48.00,45.00,48.00,256.802352,256802.352,0.000000,0.000,256.802352,256802.352
fdct,47385265614,8586606024224,8633991289838,15320780161.000,15320.780161,20.000,43.00,48.00,45.00,48.00,256.749359,256749.359,0.000000,0.000,256.749359,256749.359
fdct,47385242402,8634053195768,8681438438170,15320772656.000,15320.772656,20.000,44.00,48.00,45.00,48.00,256.676727,256676.727,0.000000,0.000,256.676727,256676.727
fdct,47389429179,8681500344055,8728889773234,15322126341.000,15322.126341,20.000,43.00,48.00,45.00,48.00,256.628021,256628.021,0.000000,0.000,256.628021,256628.021
fdct,47385260517,8728951679361,8776336939878,15320778513.000,15320.778513,20.000,44.00,48.00,45.00,48.00,256.799514,256799.514,0.000000,0.000,256.799514,256799.514
fdct,47388507382,8776398846076,8823787353458,15321828302.000,15321.828302,20.000,43.00,48.00,45.00,48.00,256.700881,256700.881,0.000000,0.000,256.700881,256700.881
fdct,47385209356,8823849259390,8871234468746,15320761973.000,15320.761973,20.000,43.00,48.00,45.00,48.00,256.650772,256650.772,0.000000,0.000,256.650772,256650.772
