benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,dram_joules,dram_mJ,total_joules,total_mJ
fdct,47511515204,18121919194896,18169430710100,15361689486.000,15361.689486,20.383,42.00,42.00,45.00,49.00,270.029266,270029.266,,,270.029266,270029.266
fdct,47529653956,18169527016778,18217056670734,15367403159.000,15367.403159,30.714,41.00,42.00,45.00,49.00,270.202820,270202.820,,,270.202820,270202.820
fdct,47526466868,18217153081686,18264679548554,15366284415.000,15366.284415,30.798,42.00,41.00,45.00,48.00,269.838181,269838.181,,,269.838181,269838.181
fdct,47507003232,18264775490526,18312282493758,15360012842.000,15360.012842,30.821,42.00,42.00,45.00,48.00,269.801895,269801.895,,,269.801895,269801.895
fdct,47526134024,18312378781482,18359904915506,15366373887.000,15366.373887,30.665,42.00,42.00,45.00,49.00,269.980453,269980.453,,,269.980453,269980.453
fdct,47519191668,18360001531938,18407520723606,15363861985.000,15363.861985,30.840,42.00,42.00,45.00,49.00,269.987640,269987.640,,,269.987640,269987.640
fdct,47533785284,18407616006618,18455149791902,15368631222.000,15368.631222,30.667,42.00,42.00,45.00,49.00,270.019424,270019.424,,,270.019424,270019.424
fdct,47513176624,18455246026330,18502759202954,15362123861.000,15362.123861,30.793,42.00,41.00,44.00,49.00,269.912842,269912.842,,,269.912842,269912.842
fdct,47515971568,18502855839633,18550371811201,15363060308.000,15363.060308,30.834,41.00,41.00,45.00,48.00,269.975479,269975.479,,,269.975479,269975.479
fdct,47520903460,18550468268004,18597989171464,15364503032.000,15364.503032,30.686,42.00,42.00,45.00,49.00,269.659302,269659.302,,,269.659302,269659.302
fdct,47507943960,18598085280130,18645593224090,15360231869.000,15360.231869,30.858,42.00,42.00,45.00,49.00,270.076782,270076.782,,,270.076782,270076.782
fdct,47510984084,18645689377008,18693200361092,15361297933.000,15361.297933,30.888,42.00,42.00,45.00,49.00,269.812256,269812.256,,,269.812256,269812.256
fdct,47518375964,18693297220894,18740815596858,15363878348.000,15363.878348,30.784,42.00,41.00,45.00,48.00,269.762375,269762.375,,,269.762375,269762.375
fdct,47512648544,18740880658890,18788393307434,15362092798.000,15362.092798,20.663,41.00,42.00,45.00,49.00,269.391464,269391.464,,,269.391464,269391.464
fdct,47516892796,18788458577074,18835975469870,15363556735.000,15363.556735,20.421,41.00,42.00,45.00,48.00,269.582367,269582.367,,,269.582367,269582.367
fdct,47538233500,18836040439190,18883578672690,15370434686.000,15370.434686,20.364,42.00,43.00,45.00,48.00,269.792511,269792.511,,,269.792511,269792.511
fdct,47513930940,18883643166532,18931157097472,15362349474.000,15362.349474,20.465,43.00,42.00,45.00,49.00,269.700592,269700.592,,,269.700592,269700.592
fdct,47515628860,18931254099796,18978769728656,15362931758.000,15362.931758,30.719,42.00,42.00,45.00,49.00,269.913376,269913.376,,,269.913376,269913.376
fdct,47511545872,18978897050798,19026408596670,15361569356.000,15361.569356,40.977,43.00,42.00,45.00,49.00,269.969131,269969.131,,,269.969131,269969.131
fdct,47512003064,19026537207166,19074049210230,15361753804.000,15361.753804,41.023,42.00,41.00,45.00,49.00,269.859894,269859.894,,,269.859894,269859.894
fdct,47517276856,19074145292864,19121662569720,15363540134.000,15363.540134,30.679,41.00,42.00,45.00,49.00,269.833099,269833.099,,,269.833099,269833.099
fdct,47517911524,19121758843666,19169276755190,15363598052.000,15363.598052,30.661,42.00,42.00,45.00,50.00,269.749435,269749.435,,,269.749435,269749.435
fdct,47520821744,19169404445054,19216925266798,15364375962.000,15364.375962,40.998,42.00,42.00,45.00,49.00,269.864761,269864.761,,,269.864761,269864.761
fdct,47520972188,19217020749558,19264541721746,15364607516.000,15364.607516,30.685,41.00,42.00,45.00,49.00,269.895508,269895.508,,,269.895508,269895.508
fdct,47519157764,19264638622870,19312157780634,15364229938.000,15364.229938,30.711,42.00,41.00,45.00,48.00,269.718918,269718.918,,,269.718918,269718.918
fdct,47529030348,19312254438298,19359783468646,15367355227.000,15367.355227,30.758,42.00,42.00,45.00,49.00,269.882614,269882.614,,,269.882614,269882.614
fir,41252781272,19359912069562,19401164850834,13338096629.000,13338.096629,41.088,42.00,42.00,45.00,49.00,230.771591,230771.591,,,230.771591,230771.591
fir,41263561276,19401261290200,19442524851476,13341413362.000,13341.413362,30.700,41.00,41.00,45.00,48.00,230.616257,230616.257,,,230.616257,230616.257
fir,41261208164,19442621025534,19483882233698,13340736136.000,13340.736136,30.876,42.00,42.00,45.00,49.00,230.671173,230671.173,,,230.671173,230671.173
fir,41259916532,19484010594097,19525270510629,13340237877.000,13340.237877,41.076,41.00,42.00,45.00,49.00,230.743973,230743.973,,,230.743973,230743.973
fir,41258103792,19525366849978,19566624953770,13339777608.000,13339.777608,30.835,41.00,42.00,44.00,48.00,230.476212,230476.212,,,230.476212,230476.212
fir,41260957840,19566689186230,19607950144070,13340621679.000,13340.621679,20.417,42.00,42.00,44.00,49.00,230.534439,230534.439,,,230.534439,230534.439
fir,41260948860,19608046541566,19649307490426,13340670044.000,13340.670044,30.676,41.00,42.00,45.00,47.00,230.460129,230460.129,,,230.460129,230460.129
fir,41251935188,19649372161508,19690624096696,13337857139.000,13337.857139,20.541,41.00,43.00,45.00,48.00,230.378433,230378.433,,,230.378433,230378.433
fir,41249767284,19690688954321,19731938721605,13336972873.000,13336.972873,20.550,42.00,41.00,45.00,48.00,230.532639,230532.639,,,230.532639,230532.639
fir,41249993560,19732003779370,19773253772930,13337276227.000,13337.276227,20.564,42.00,42.00,45.00,48.00,230.564056,230564.056,,,230.564056,230564.056
fir,41248703128,19773350435918,19814599139046,13336909651.000,13336.909651,30.672,41.00,41.00,45.00,47.00,230.436707,230436.707,,,230.436707,230436.707
fir,41249419888,19814664010950,19855913430838,13336918235.000,13336.918235,20.557,41.00,42.00,45.00,49.00,230.464462,230464.462,,,230.464462,230464.462
fir,41248189840,19856010635944,19897258825784,13336605789.000,13336.605789,30.924,41.00,41.00,45.00,48.00,230.540710,230540.710,,,230.540710,230540.710
fir,41249125084,19897355274442,19938604399526,13336874576.000,13336.874576,30.647,41.00,41.00,45.00,48.00,230.365372,230365.372,,,230.365372,230365.372
fir,41252978324,19938669467986,19979922446310,13338183780.000,13338.183780,20.656,41.00,41.00,45.00,48.00,230.477448,230477.448,,,230.477448,230477.448
fir,41257768132,19979987382808,20021245150940,13339677894.000,13339.677894,20.445,40.00,41.00,45.00,48.00,230.383530,230383.530,,,230.383530,230383.530
fir,41250753752,20021309449658,20062560203410,13337393709.000,13337.393709,20.455,41.00,41.00,45.00,49.00,230.555389,230555.389,,,230.555389,230555.389
fir,41259262712,20062656356030,20103915618742,13340188471.000,13340.188471,30.671,41.00,41.00,45.00,49.00,230.616257,230616.257,,,230.616257,230616.257
fir,41249864904,20104012612214,20145262477118,13337273998.000,13337.273998,30.768,41.00,41.00,44.00,48.00,230.511414,230511.414,,,230.511414,230511.414
fir,41253888656,20145327237800,20186581126456,13338557889.000,13338.557889,20.368,41.00,42.00,45.00,49.00,230.471817,230471.817,,,230.471817,230471.817
fir,41254175948,20186678331702,20227932507650,13338471090.000,13338.471090,30.839,42.00,41.00,45.00,49.00,230.745499,230745.499,,,230.745499,230745.499
fir,41253526024,20228028597938,20269282123962,13338091012.000,13338.091012,30.848,41.00,42.00,45.00,48.00,230.708527,230708.527,,,230.708527,230708.527
fir,41256203288,20269378103574,20310634306862,13339148632.000,13339.148632,30.752,42.00,41.00,45.00,49.00,230.590927,230590.927,,,230.590927,230590.927
fir,41258773740,20310730746712,20351989520452,13340024890.000,13340.024890,30.691,41.00,41.00,45.00,49.00,230.565536,230565.536,,,230.565536,230565.536
fir,41261821252,20352085908270,20393347729522,13341025542.000,13341.025542,30.667,41.00,41.00,45.00,48.00,230.593185,230593.185,,,230.593185,230593.185
fir,41249490524,20393444459038,20434693949562,13336949148.000,13336.949148,30.803,41.00,41.00,45.00,48.00,230.408310,230408.310,,,230.408310,230408.310
fir,41249799932,20434758516886,20476008316818,13337160997.000,13337.160997,20.551,41.00,41.00,45.00,48.00,230.377060,230377.060,,,230.377060,230377.060
fir,41258006288,20476105235010,20517363241298,13339827676.000,13339.827676,30.849,41.00,42.00,44.00,49.00,230.941010,230941.010,,,230.941010,230941.010
fir,41257951212,20517460420414,20558718371626,13339694752.000,13339.694752,30.815,41.00,41.00,45.00,49.00,230.861954,230861.954,,,230.861954,230861.954
fir,41260095052,20558814503606,20600074598658,13340202908.000,13340.202908,30.870,41.00,42.00,45.00,49.00,230.800705,230800.705,,,230.800705,230800.705
fir,41253715468,20600139120886,20641392836354,13338292361.000,13338.292361,20.546,41.00,41.00,45.00,49.00,230.865524,230865.524,,,230.865524,230865.524
fir,41255297880,20641520390720,20682775688600,13338819589.000,13338.819589,41.005,41.00,42.00,45.00,49.00,231.089813,231089.813,,,231.089813,231089.813
fir,41251732584,20682872534494,20724124267078,13337827019.000,13337.827019,30.745,41.00,41.00,45.00,48.00,230.809448,230809.448,,,230.809448,230809.448
fir,41252091380,20724221287740,20765473379120,13337784873.000,13337.784873,30.824,41.00,41.00,45.00,49.00,230.709808,230709.808,,,230.709808,230709.808
fir,41261556392,20765569597045,20806831153437,13340871437.000,13340.871437,30.892,41.00,41.00,45.00,49.00,230.681763,230681.763,,,230.681763,230681.763
fir,41260305284,20806927825402,20848188130686,13340405180.000,13340.405180,30.769,41.00,41.00,45.00,49.00,230.656021,230656.021,,,230.656021,230656.021
fir,41262176480,20848284334720,20889546511200,13341017552.000,13341.017552,30.844,41.00,41.00,45.00,49.00,230.712341,230712.341,,,230.712341,230712.341
fir,41250570628,20889643229493,20930893800121,13337229582.000,13337.229582,30.849,41.00,41.00,45.00,48.00,230.590836,230590.836,,,230.590836,230590.836
fir,41252507148,20930958667054,20972211174202,13338097487.000,13338.097487,20.563,41.00,41.00,45.00,48.00,230.328949,230328.949,,,230.328949,230328.949
fir,41250112928,20972308073674,21013558186602,13337392899.000,13337.392899,30.707,41.00,41.00,45.00,47.00,230.370056,230370.056,,,230.370056,230370.056
fir,41253220180,21013623358188,21054876578368,13338417540.000,13338.417540,20.416,41.00,41.00,45.00,48.00,230.389297,230389.297,,,230.389297,230389.297
fir,41251688608,21054973787610,21096225476218,13337681885.000,13337.681885,30.825,41.00,42.00,45.00,49.00,230.545059,230545.059,,,230.545059,230545.059
fir,41258550920,21096321532656,21137580083576,13339833299.000,13339.833299,30.869,41.00,41.00,45.00,48.00,230.584167,230584.167,,,230.584167,230584.167
fir,41248192528,21137676881890,21178925074418,13336530691.000,13336.530691,30.756,41.00,41.00,44.00,48.00,230.457092,230457.092,,,230.457092,230457.092
fir,41249055120,21179021100334,21220270155454,13336809667.000,13336.809667,30.847,41.00,41.00,45.00,48.00,230.447357,230447.357,,,230.447357,230447.357
fir,41254852852,21220335263288,21261590116140,13338794485.000,13338.794485,20.427,40.00,42.00,45.00,48.00,230.803940,230803.940,,,230.803940,230803.940
fir,41253395508,21261655231522,21302908627030,13338268018.000,13338.268018,20.631,41.00,41.00,45.00,48.00,230.820450,230820.450,,,230.820450,230820.450
fir,41250730848,21302973821017,21344224551865,13337451671.000,13337.451671,20.549,41.00,42.00,45.00,48.00,230.652863,230652.863,,,230.652863,230652.863
fir,41257536908,21344320943070,21385578479978,13339597673.000,13339.597673,30.847,41.00,41.00,45.00,49.00,230.875397,230875.397,,,230.875397,230875.397
fir,41253625896,21385675466818,21426929092714,13338473933.000,13338.473933,30.808,41.00,41.00,45.00,49.00,230.897568,230897.568,,,230.897568,230897.568
matmult-float,50321127364,21427057179430,21477378306794,16270046668.000,16270.046668,40.897,41.00,42.00,45.00,50.00,309.775070,309775.070,,,309.775070,309775.070
matmult-float,50280826620,21477506490806,21527787317426,16257084922.000,16257.084922,40.913,40.00,41.00,45.00,49.00,308.995514,308995.514,,,308.995514,308995.514
matmult-float,50765626088,21527883622014,21578649248102,16413621889.000,16413.621889,30.675,40.00,41.00,45.00,49.00,306.419006,306419.006,,,306.419006,306419.006
matmult-float,50342979856,21578745630378,21629088610234,16277042546.000,16277.042546,30.803,42.00,41.00,45.00,49.00,307.235001,307235.001,,,307.235001,307235.001
matmult-float,50345666536,21629216491202,21679562157738,16277903545.000,16277.903545,40.984,42.00,41.00,45.00,49.00,308.763138,308763.138,,,308.763138,308763.138
matmult-float,50316924200,21679659363792,21729976287992,16268856528.000,16268.856528,30.817,41.00,42.00,45.00,49.00,308.943069,308943.069,,,308.943069,308943.069
matmult-float,50332150504,21730105153814,21780437304318,16273504765.000,16273.504765,41.046,41.00,41.00,45.00,49.00,307.672974,307672.974,,,307.672974,307672.974
matmult-float,50306604088,21780533554914,21830840159002,16265081151.000,16265.081151,30.907,41.00,41.00,45.00,49.00,307.984283,307984.283,,,307.984283,307984.283
matmult-float,50311177880,21830936556472,21881247734352,16266748111.000,16266.748111,30.955,42.00,42.00,45.00,49.00,309.048706,309048.706,,,309.048706,309048.706
matmult-float,50282760616,21881344257174,21931627017790,16257572471.000,16257.572471,30.678,41.00,41.00,45.00,49.00,308.840179,308840.179,,,308.840179,308840.179
matmult-float,50294688228,21931755007270,21982049695498,16261405329.000,16261.405329,41.104,41.00,41.00,45.00,49.00,308.455505,308455.505,,,308.455505,308455.505
matmult-float,50293292636,21982178503802,22032471796438,16261081818.000,16261.081818,41.111,41.00,42.00,45.00,50.00,309.389954,309389.954,,,309.389954,309389.954
matmult-float,50258266320,22032600111070,22082858377390,16249616868.000,16249.616868,40.949,42.00,42.00,45.00,49.00,310.811462,310811.462,,,310.811462,310811.462
matmult-float,50315596952,22082986481010,22133302077962,16268219198.000,16268.219198,41.041,41.00,41.00,45.00,49.00,308.569061,308569.061,,,308.569061,308569.061
matmult-float,50322186608,22133398678316,22183720864924,16270341442.000,16270.341442,30.880,41.00,41.00,45.00,50.00,307.943848,307943.848,,,307.943848,307943.848
matmult-float,50369347252,22183848972518,22234218319770,16285525648.000,16285.525648,40.931,41.00,41.00,45.00,50.00,306.599991,306599.991,,,306.599991,306599.991
matmult-float,50328485056,22234347182866,22284675667922,16272362312.000,16272.362312,41.241,41.00,42.00,45.00,49.00,306.415451,306415.451,,,306.415451,306415.451
matmult-float,50268501944,22284803507254,22335072009198,16252931558.000,16252.931558,41.015,42.00,42.00,45.00,49.00,309.543304,309543.304,,,309.543304,309543.304
matmult-float,50367419256,22335200333744,22385567753000,16284903094.000,16284.903094,41.106,41.00,42.00,45.00,49.00,307.670853,307670.853,,,307.670853,307670.853
matmult-float,50315547120,22385695843098,22436011390218,16268083407.000,16268.083407,41.030,42.00,42.00,45.00,49.00,308.175812,308175.812,,,308.175812,308175.812
matmult-float,50387933688,22436107783954,22486495717642,16291641911.000,16291.641911,30.773,41.00,42.00,45.00,49.00,307.504852,307504.852,,,307.504852,307504.852
matmult-float,51045948852,22486624579418,22537670528270,16504412325.000,16504.412325,41.070,43.00,42.00,45.00,50.00,309.782883,309782.883,,,309.782883,309782.883
matmult-float,50348001736,22537798226141,22588146227877,16278661309.000,16278.661309,40.956,42.00,42.00,45.00,50.00,308.286697,308286.697,,,308.286697,308286.697
matmult-float,50356616184,22588274919816,22638631536000,16281407641.000,16281.407641,41.026,42.00,41.00,45.00,50.00,307.825760,307825.760,,,307.825760,307825.760
matmult-float,50299332692,22638758995294,22689058327986,16262847687.000,16262.847687,41.022,41.00,41.00,45.00,50.00,308.292465,308292.465,,,308.292465,308292.465
matmult-float,50321277576,22689217796078,22739539073654,16269846919.000,16269.846919,51.216,42.00,42.00,45.00,50.00,307.229706,307229.706,,,307.229706,307229.706
matmult-float,50340720316,22739666743892,22790007464208,16276079455.000,16276.079455,41.044,42.00,42.00,45.00,49.00,308.440933,308440.933,,,308.440933,308440.933
matmult-float,50319221244,22790103464392,22840422685636,16269142771.000,16269.142771,30.839,41.00,41.00,45.00,50.00,309.580170,309580.170,,,309.580170,309580.170
matmult-float,50347425860,22840550101982,22890897527842,16278453938.000,16278.453938,41.009,41.00,41.00,45.00,50.00,307.317978,307317.978,,,307.317978,307317.978
matmult-float,50275456728,22891026598180,22941302054908,16255184680.000,16255.184680,41.221,41.00,41.00,45.00,50.00,308.783966,308783.966,,,308.783966,308783.966
matmult-float,50324525528,22941429973508,22991754499036,16270893432.000,16270.893432,41.083,41.00,42.00,45.00,51.00,310.026932,310026.932,,,310.026932,310026.932
matmult-float,50299878452,22991915298549,23042215177001,16263387321.000,16263.387321,51.433,42.00,41.00,45.00,50.00,308.283661,308283.661,,,308.283661,308283.661
matmult-float,50394453148,23042343359410,23092737812558,16293686908.000,16293.686908,41.041,41.00,41.00,45.00,49.00,306.745285,306745.285,,,306.745285,306745.285
matmult-float,50372088404,23092866754626,23143238843030,16286403179.000,16286.403179,41.103,41.00,41.00,45.00,50.00,307.118179,307118.179,,,307.118179,307118.179
matmult-float,50357602260,23143366238386,23193723840646,16281727064.000,16281.727064,41.003,40.00,41.00,45.00,49.00,307.370483,307370.483,,,307.370483,307370.483
matmult-float,50303218832,23193852020738,23244155239570,16264139964.000,16264.139964,40.995,41.00,41.00,45.00,50.00,309.460648,309460.648,,,309.460648,309460.648
matmult-float,50374239660,23244251631002,23294625870662,16287139607.000,16287.139607,30.789,41.00,41.00,45.00,50.00,308.073898,308073.898,,,308.073898,308073.898
matmult-float,50336830492,23294753785498,23345090615990,16274982739.000,16274.982739,41.007,41.00,42.00,45.00,48.00,309.108505,309108.505,,,309.108505,309108.505
matmult-float,50263023196,23345187232761,23395450255957,16251181874.000,16251.181874,30.829,41.00,41.00,45.00,50.00,309.763321,309763.321,,,309.763321,309763.321
matmult-float,50322346896,23395578081169,23445900428065,16270154002.000,16270.154002,40.974,41.00,41.00,45.00,50.00,307.772980,307772.980,,,307.772980,307772.980
matmult-float,50315664312,23446027669910,23496343334222,16267978530.000,16267.978530,40.953,41.00,41.00,45.00,49.00,309.689697,309689.697,,,309.689697,309689.697
matmult-float,50360120940,23496470801654,23546830922594,16282468280.000,16282.468280,41.025,41.00,41.00,45.00,50.00,307.622635,307622.635,,,307.622635,307622.635
matmult-float,50325668648,23546990685226,23597316353874,16271287397.000,16271.287397,51.278,41.00,41.00,45.00,50.00,310.885757,310885.757,,,310.885757,310885.757
matmult-float,50320914912,23597443624074,23647764538986,16269820071.000,16269.820071,40.962,41.00,42.00,45.00,50.00,309.250916,309250.916,,,309.250916,309250.916
matmult-float,50362163120,23647892451592,23698254614712,16283090006.000,16283.090006,41.001,41.00,42.00,45.00,49.00,306.734894,306734.894,,,306.734894,306734.894
matmult-float,50340290152,23698382401022,23748722691174,16275940776.000,16275.940776,41.076,42.00,41.00,45.00,49.00,307.863159,307863.159,,,307.863159,307863.159
matmult-float,50313219884,23748850211718,23799163431602,16267351625.000,16267.351625,41.043,41.00,41.00,45.00,50.00,309.800751,309800.751,,,309.800751,309800.751
matmult-float,50364367084,23799291367331,23849655734415,16283996703.000,16283.996703,40.902,41.00,41.00,45.00,50.00,309.974106,309974.106,,,309.974106,309974.106
matmult-float,50267799468,23849784805276,23900052604744,16252772604.000,16252.772604,41.210,41.00,41.00,45.00,50.00,309.675476,309675.476,,,309.675476,309675.476
matmult-float,50331191716,23900180853042,23950512044758,16273285595.000,16273.285595,41.092,41.00,41.00,45.00,50.00,308.877808,308877.808,,,308.877808,308877.808
matmult-int,50786459188,23950640625670,24001427084858,16420301411.000,16420.301411,41.068,41.00,41.00,45.00,49.00,296.321747,296321.747,,,296.321747,296321.747
matmult-int,49044483772,24001523217422,24050567701194,15857009068.000,15857.009068,30.861,41.00,41.00,45.00,49.00,287.122757,287122.757,,,287.122757,287122.757
matmult-int,49076414336,24050664099763,24099740514099,15867329855.000,15867.329855,30.959,41.00,41.00,45.00,50.00,287.269852,287269.852,,,287.269852,287269.852
matmult-int,49103387176,24099868676534,24148972063710,15876494202.000,15876.494202,41.002,40.00,41.00,45.00,49.00,288.222122,288222.122,,,288.222122,288222.122
matmult-int,48970065144,24149068769478,24198038834622,15833264800.000,15833.264800,30.722,41.00,42.00,45.00,49.00,286.532013,286532.013,,,286.532013,286532.013
matmult-int,48916816824,24198167107198,24247083924022,15815998640.000,15815.998640,40.982,41.00,41.00,45.00,49.00,286.920456,286920.456,,,286.920456,286920.456
matmult-int,49051245432,24247212063478,24296263308910,15859253305.000,15859.253305,40.970,40.00,42.00,45.00,50.00,287.253815,287253.815,,,287.253815,287253.815
matmult-int,48866578184,24296390724904,24345257303088,15799664871.000,15799.664871,41.005,41.00,41.00,45.00,49.00,286.655212,286655.212,,,286.655212,286655.212
matmult-int,48968674376,24345385452252,24394354126628,15832801227.000,15832.801227,40.920,40.00,41.00,45.00,50.00,286.825439,286825.439,,,286.825439,286825.439
matmult-int,49001158460,24394482885606,24443484044066,15843264196.000,15843.264196,41.097,41.00,41.00,45.00,50.00,287.077393,287077.393,,,287.077393,287077.393
matmult-int,48950378304,24443611939762,24492562318066,15826778291.000,15826.778291,40.992,41.00,41.00,45.00,50.00,286.812958,286812.958,,,286.812958,286812.958
matmult-int,49046048180,24492690813134,24541736861314,15857743512.000,15857.743512,41.073,41.00,41.00,45.00,49.00,286.886047,286886.047,,,286.886047,286886.047
matmult-int,48966143536,24541833851746,24590799995282,15832093636.000,15832.093636,30.806,41.00,40.00,45.00,49.00,286.352966,286352.966,,,286.352966,286352.966
matmult-int,49000924004,24590897239518,24639898163522,15843213564.000,15843.213564,30.814,40.00,40.00,45.00,49.00,286.774338,286774.338,,,286.774338,286774.338
matmult-int,49008379956,24639994287716,24689002667672,15845657289.000,15845.657289,30.640,41.00,41.00,45.00,49.00,286.780991,286780.991,,,286.780991,286780.991
matmult-int,49005157616,24689098744074,24738103901690,15844507184.000,15844.507184,30.575,41.00,41.00,45.00,50.00,286.850906,286850.906,,,286.850906,286850.906
matmult-int,49005230600,24738232026274,24787237256874,15844543962.000,15844.543962,41.061,41.00,42.00,45.00,49.00,287.074860,287074.860,,,287.074860,287074.860
matmult-int,48995258968,24787366263266,24836361522234,15841344638.000,15841.344638,41.115,41.00,41.00,45.00,49.00,287.045609,287045.609,,,287.045609,287045.609
matmult-int,49050446376,24836489077434,24885539523810,15859022244.000,15859.022244,40.941,41.00,41.00,45.00,50.00,287.204361,287204.361,,,287.204361,287204.361
matmult-int,49418397468,24885667406466,24935085803934,15977957097.000,15977.957097,41.049,40.00,41.00,45.00,49.00,290.180145,290180.145,,,290.180145,290180.145
matmult-int,48974130244,24935213410046,24984187540290,15834351988.000,15834.351988,41.000,41.00,41.00,45.00,50.00,286.926514,286926.514,,,286.926514,286926.514
matmult-int,49033158656,24984315507506,25033348666162,15853581311.000,15853.581311,40.988,40.00,41.00,45.00,50.00,287.124023,287124.023,,,287.124023,287124.023
matmult-int,48944833448,25033476660682,25082421494130,15824935149.000,15824.935149,40.998,40.00,41.00,44.00,50.00,286.725601,286725.601,,,286.725601,286725.601
matmult-int,48983819792,25082549492063,25131533311855,15837604969.000,15837.604969,41.027,41.00,41.00,45.00,50.00,286.837753,286837.753,,,286.837753,286837.753
matmult-int,49030614524,25131662033094,25180692647618,15852885784.000,15852.885784,41.046,41.00,41.00,45.00,49.00,286.983261,286983.261,,,286.983261,286983.261
matmult-int,49014366000,25180789478314,25229803844314,15847704126.000,15847.704126,30.666,42.00,41.00,45.00,50.00,286.872620,286872.620,,,286.872620,286872.620
matmult-int,49053226792,25229932018634,25278985245426,15859999490.000,15859.999490,41.021,41.00,41.00,45.00,50.00,287.301910,287301.910,,,287.301910,287301.910
matmult-int,49011850608,25279113075930,25328124926538,15846678132.000,15846.678132,40.941,40.00,42.00,45.00,50.00,287.170822,287170.822,,,287.170822,287170.822
matmult-int,48972421488,25328253740599,25377226162087,15833925673.000,15833.925673,41.175,41.00,42.00,45.00,50.00,286.726166,286726.166,,,286.726166,286726.166
matmult-int,49031029324,25377354603540,25426385632864,15852904650.000,15852.904650,41.096,41.00,42.00,45.00,49.00,286.936798,286936.798,,,286.936798,286936.798
matmult-int,49027197064,25426514195442,25475541392506,15851504784.000,15851.504784,41.075,41.00,42.00,45.00,50.00,287.793411,287793.411,,,287.793411,287793.411
matmult-int,49806099296,25475669770638,25525475869934,16103560822.000,16103.560822,41.089,41.00,42.00,45.00,49.00,291.860794,291860.794,,,291.860794,291860.794
matmult-int,50601931912,25525603962782,25576205894694,16360736197.000,16360.736197,41.110,42.00,41.00,45.00,49.00,295.189804,295189.804,,,295.189804,295189.804
matmult-int,48979845688,25576334075890,25625313921578,15836172626.000,15836.172626,41.039,41.00,41.00,45.00,50.00,286.777969,286777.969,,,286.777969,286777.969
matmult-int,48902289372,25625441378562,25674343667934,15811014116.000,15811.014116,40.958,40.00,41.00,45.00,50.00,286.427994,286427.994,,,286.427994,286427.994
matmult-int,48970655472,25674471176693,25723441832165,15833286169.000,15833.286169,41.026,41.00,41.00,45.00,50.00,286.664764,286664.764,,,286.664764,286664.764
matmult-int,49075370848,25723538280954,25772613651802,15867093144.000,15867.093144,30.768,41.00,42.00,45.00,49.00,287.070938,287070.938,,,287.070938,287070.938
matmult-int,48935554780,25772710342502,25821645897282,15821900351.000,15821.900351,30.895,41.00,41.00,45.00,50.00,286.531403,286531.403,,,286.531403,286531.403
matmult-int,48968622492,25821773319654,25870741942146,15832654653.000,15832.654653,40.997,41.00,41.00,45.00,50.00,286.872009,286872.009,,,286.872009,286872.009
matmult-int,48994056496,25870870296838,25919864353334,15840976522.000,15840.976522,40.980,41.00,41.00,45.00,49.00,286.846115,286846.115,,,286.846115,286846.115
matmult-int,48963825252,25919992386762,25968956212014,15831193786.000,15831.193786,40.944,41.00,41.00,45.00,49.00,286.684647,286684.647,,,286.684647,286684.647
matmult-int,48977417084,25969084446470,26018061863554,15835530467.000,15835.530467,41.059,40.00,41.00,45.00,51.00,286.802521,286802.521,,,286.802521,286802.521
matmult-int,48924081712,26018221794426,26067145876138,15818250467.000,15818.250467,51.213,40.00,41.00,45.00,50.00,287.270157,287270.157,,,287.270157,287270.157
matmult-int,49109697376,26067273536854,26116383234230,15878096788.000,15878.096788,40.969,41.00,41.00,45.00,49.00,287.555069,287555.069,,,287.555069,287555.069
matmult-int,49027475468,26116510736910,26165538212378,15851682843.000,15851.682843,41.034,40.00,41.00,45.00,50.00,287.315231,287315.231,,,287.315231,287315.231
matmult-int,48967276236,26165666364734,26214633640970,15832318983.000,15832.318983,40.847,41.00,41.00,45.00,49.00,286.936829,286936.829,,,286.936829,286936.829
matmult-int,49032584172,26214761246826,26263793830998,15853165440.000,15853.165440,40.952,41.00,41.00,45.00,49.00,286.875000,286875.000,,,286.875000,286875.000
matmult-int,49685301924,26263921203210,26313606505134,16064406766.000,16064.406766,40.989,41.00,40.00,45.00,50.00,291.361557,291361.557,,,291.361557,291361.557
matmult-int,49096969652,26313734600610,26362831570262,15874154363.000,15874.154363,40.990,41.00,41.00,45.00,49.00,287.283905,287283.905,,,287.283905,287283.905
matmult-int,48963647664,26362959932792,26411923580456,15831218981.000,15831.218981,40.943,41.00,41.00,45.00,50.00,286.590714,286590.714,,,286.590714,286590.714
nettle-sha256,54913110220,26412051669202,26466964779422,17754641144.000,17754.641144,40.905,41.00,41.00,45.00,49.00,353.713181,353713.181,,,353.713181,353713.181
nettle-sha256,54955952852,26467092817558,26522048770410,17768489924.000,17768.489924,41.008,41.00,41.00,45.00,50.00,355.421112,355421.112,,,355.421112,355421.112
nettle-sha256,54883921048,26522208288910,26577092209958,17744965646.000,17744.965646,51.241,40.00,42.00,45.00,50.00,352.620834,352620.834,,,352.620834,352620.834
nettle-sha256,54877068416,26577219876860,26632096945276,17742899783.000,17742.899783,41.018,41.00,42.00,45.00,50.00,352.738632,352738.632,,,352.738632,352738.632
