benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,72825324545,8580925200235,8653750524780,23545676573.000,23545.676573,0.033,36.00,37.00,43.00,42.00,298.032303,298032.303,217.236618,217236.618,6.096115,6096.115,,298.032303,298032.303
crc32,81220725515,8653751544729,8734972270244,26259973349.000,26259.973349,0.025,37.00,38.00,42.00,42.00,308.961243,308961.243,219.232391,219232.391,6.799042,6799.042,,308.961243,308961.243
crc32,68148536383,8734973146753,8803121683136,22033749202.000,22033.749202,0.028,38.00,38.00,42.00,43.00,289.982666,289982.666,214.453003,214453.003,5.699997,5699.997,,289.982666,289982.666
crc32,82240159183,8803123140525,8885363299708,26589741445.000,26589.741445,0.025,37.00,37.00,43.00,43.00,308.211533,308211.533,217.889893,217889.893,6.887283,6887.283,,308.211533,308211.533
crc32,67719901033,8885364703563,8953084604596,22893217106.000,22893.217106,0.027,37.00,35.00,43.00,35.00,289.352814,289352.814,215.782166,215782.166,5.927704,5927.704,,289.352814,289352.814
crc32,81426600055,8956173023749,9037599623804,26326753963.000,26326.753963,0.027,35.00,37.00,36.00,43.00,311.740921,311740.921,221.248718,221248.718,6.817261,6817.261,,311.740921,311740.921
crc32,76548730706,9037601179481,9114149910187,24749628180.000,24749.628180,0.026,37.00,37.00,43.00,43.00,303.675705,303675.705,218.786682,218786.682,6.410538,6410.538,,303.675705,303675.705
crc32,73860672416,9114151319859,9188011992275,23923390342.000,23923.390342,0.026,37.00,40.00,43.00,41.00,299.221970,299221.970,217.569717,217569.717,6.190659,6190.659,,299.221970,299221.970
crc32,79691832236,9188145921187,9267837753423,25765835621.000,25765.835621,0.025,40.00,38.00,41.00,43.00,306.671783,306671.783,218.966583,218966.583,6.670959,6670.959,,306.671783,306671.783
crc32,66516018642,9267839167881,9334355186523,21505910388.000,21505.910388,0.026,38.00,37.00,43.00,43.00,288.324417,288324.417,214.841507,214841.507,5.566574,5566.574,,288.324417,288324.417
crc32,83971724986,9334356577521,9418328302507,27149712054.000,27149.712054,0.026,37.00,37.00,43.00,43.00,311.894135,311894.135,220.023499,220023.499,7.043457,7043.457,,311.894135,311894.135
crc32,72566301102,9418330124849,9490896425951,23578266376.000,23578.266376,0.028,37.00,38.00,43.00,38.00,298.671066,298671.066,218.201324,218201.324,6.103394,6103.394,,298.671066,298671.066
crc32,77424114670,9491257262057,9568681376727,25032646522.000,25032.646522,0.025,38.00,38.00,38.00,42.00,305.003143,305003.143,219.023575,219023.575,6.482864,6482.864,,305.003143,305003.143
crc32,75265306200,9568682776387,9643948082587,24334739645.000,24334.739645,0.026,38.00,37.00,42.00,43.00,300.834579,300834.579,217.521576,217521.576,6.299866,6299.866,,300.834579,300834.579
crc32,72380618488,9643949709371,9716330327859,23402021911.000,23402.021911,0.034,37.00,38.00,43.00,43.00,296.314621,296314.621,216.298798,216298.798,6.055267,6055.267,,296.314621,296314.621
crc32,82181069098,9716331738573,9798512807671,26570463937.000,26570.463937,0.026,38.00,37.00,43.00,43.00,308.713684,308713.684,218.512726,218512.726,6.883286,6883.286,,308.713684,308713.684
crc32,66659779298,9798513678361,9865173457659,21552532462.000,21552.532462,0.025,37.00,39.00,43.00,43.00,287.934540,287934.540,214.362411,214362.411,5.580948,5580.948,,287.934540,287934.540
crc32,87084392466,9865175317781,9952259710247,28156007283.000,28156.007283,0.029,39.00,37.00,43.00,42.00,320.634033,320634.033,224.026917,224026.917,7.294571,7294.571,,320.634033,320634.033
crc32,69949771261,9952261298267,10022211069528,22616046604.000,22616.046604,0.027,37.00,38.00,42.00,43.00,294.827408,294827.408,217.291977,217291.977,5.854263,5854.263,,294.827408,294827.408
crc32,75644111189,10022212322503,10097856433692,24457040628.000,24457.040628,0.025,38.00,39.00,43.00,43.00,302.666351,302666.351,219.048538,219048.538,6.332413,6332.413,,302.666351,302666.351
crc32,78004784131,10097857498537,10175862282668,25220499066.000,25220.499066,0.025,39.00,37.00,43.00,42.00,305.427979,305427.979,219.604340,219604.340,6.530792,6530.792,,305.427979,305427.979
crc32,71191642161,10175864035511,10247055677672,23017437165.000,23017.437165,0.027,37.00,38.00,42.00,44.00,294.559586,294559.586,216.066544,216066.544,5.958237,5958.237,,294.559586,294559.586
crc32,84063785143,10247056547021,10331120332164,27179289998.000,27179.289998,0.025,38.00,36.00,44.00,42.00,311.325119,311325.119,219.469269,219469.269,7.051819,7051.819,,311.325119,311325.119
crc32,65472259261,10331121563951,10396593823212,21168396310.000,21168.396310,0.026,36.00,37.00,42.00,43.00,287.862000,287862.000,215.130524,215130.524,5.478409,5478.409,,287.862000,287862.000
crc32,84740562172,10396595054519,10481335616691,27398060970.000,27398.060970,0.026,37.00,37.00,43.00,43.00,316.265976,316265.976,222.232330,222232.330,7.098679,7098.679,,316.265976,316265.976
crc32,73085049242,10481336721061,10554421770303,23629772548.000,23629.772548,0.025,37.00,37.00,43.00,43.00,298.455261,298455.261,217.565170,217565.170,6.117935,6117.935,,298.455261,298455.261
crc32,74458348396,10554423169967,10628881518363,24073802496.000,24073.802496,0.026,37.00,38.00,43.00,44.00,300.126801,300126.801,218.017075,218017.075,6.227875,6227.875,,300.126801,300126.801
crc32,79984852382,10628882992957,10708867845339,25860683906.000,25860.683906,0.025,38.00,37.00,44.00,44.00,306.514603,306514.603,218.716995,218716.995,6.697449,6697.449,,306.514603,306514.603
crc32,68128168010,10708869606353,10776997774363,22027149906.000,22027.149906,0.027,37.00,38.00,43.00,44.00,290.174469,290174.469,215.052170,215052.170,5.702682,5702.682,,290.174469,290174.469
crc32,81077594440,10776999214151,10858076808591,26302204439.000,26302.204439,0.028,38.00,38.00,44.00,38.00,311.517090,311517.090,221.727249,221727.249,6.813889,6813.889,,311.517090,311517.090
cubic,60608367464,10858351427215,10918959794679,19595878347.000,19595.878347,0.026,38.00,39.00,38.00,44.00,287.390076,287390.076,219.978378,219978.378,5.071915,5071.915,,287.390076,287390.076
cubic,79644541821,10918961152899,10998605694720,25750544891.000,25750.544891,0.026,39.00,38.00,44.00,43.00,314.768829,314768.829,226.652527,226652.527,6.672302,6672.302,,314.768829,314768.829
cubic,62505421165,10998607099595,11061112520760,20209239242.000,20209.239242,0.027,38.00,38.00,43.00,45.00,289.749100,289749.100,220.409088,220409.088,5.229904,5229.904,,289.749100,289749.100
cubic,76930785917,11061113930123,11138044716040,24873033211.000,24873.033211,0.026,38.00,39.00,45.00,44.00,309.181824,309181.824,224.486221,224486.221,6.442810,6442.810,,309.181824,309181.824
cubic,64089079917,11138045747947,11202134827864,20721079278.000,20721.079278,0.025,39.00,37.00,44.00,43.00,291.980820,291980.820,221.191879,221191.879,5.367081,5367.081,,291.980820,291980.820
cubic,75644149921,11202135688087,11277779838008,24457116901.000,24457.116901,0.025,37.00,38.00,43.00,44.00,307.799194,307799.194,224.804001,224804.001,6.345322,6345.322,,307.799194,307799.194
cubic,67697404321,11277781105047,11345478509368,21887722192.000,21887.722192,0.028,38.00,37.00,44.00,44.00,299.408142,299408.142,224.129593,224129.593,5.667862,5667.862,,299.408142,299408.142
cubic,70749258638,11345479437925,11416228696563,22874579382.000,22874.579382,0.025,37.00,39.00,44.00,45.00,303.092987,303092.987,224.543121,224543.121,5.926102,5926.102,,303.092987,303092.987
cubic,72221467428,11416230095195,11488451562623,23350671611.000,23350.671611,0.026,39.00,38.00,45.00,43.00,303.906342,303906.342,224.022964,224022.964,6.049820,6049.820,,303.906342,303906.342
cubic,66769166806,11488453327265,11555222494071,21587592190.000,21587.592190,0.034,38.00,37.00,43.00,45.00,295.811050,295811.050,222.054855,222054.855,5.587402,5587.402,,295.811050,295811.050
cubic,70225203528,11555223356447,11625448559975,22705104118.000,22705.104118,0.025,37.00,38.00,45.00,44.00,300.167847,300167.847,222.840607,222840.607,5.880630,5880.630,,300.167847,300167.847
cubic,68052220476,11625449849911,11693502070387,22002529453.000,22002.529453,0.027,38.00,39.00,44.00,45.00,296.075546,296075.546,221.156418,221156.418,5.699448,5699.448,,296.075546,296075.546
cubic,74299734548,11693503299979,11767803034527,24022550498.000,24022.550498,0.027,39.00,38.00,45.00,44.00,307.831512,307831.512,225.548523,225548.523,6.224579,6224.579,,307.831512,307831.512
cubic,65231354800,11767804609683,11833035964483,21090468767.000,21090.468767,0.027,38.00,38.00,44.00,44.00,295.394470,295394.470,222.859116,222859.116,5.462143,5462.143,,295.394470,295394.470
cubic,77763676003,11833037059601,11910800735604,25142437377.000,25142.437377,0.025,38.00,37.00,44.00,44.00,312.970184,312970.184,226.878891,226878.891,6.514023,6514.023,,312.970184,312970.184
cubic,62583936696,11910802151519,11973386088215,20234449136.000,20234.449136,0.027,37.00,38.00,44.00,45.00,290.047638,290047.638,220.593033,220593.033,5.236176,5236.176,,290.047638,290047.638
cubic,77718421695,11973386959357,12051105381052,25127751186.000,25127.751186,0.025,38.00,37.00,45.00,45.00,310.633698,310633.698,225.076080,225076.080,6.507431,6507.431,,310.633698,310633.698
cubic,59272009521,12051106623279,12110378632800,19163875832.000,19163.875832,0.025,37.00,37.00,45.00,44.00,284.833313,284833.313,219.150589,219150.589,4.960297,4960.297,,284.833313,284833.313
cubic,79549837322,12110380184609,12189930021931,25719971596.000,25719.971596,0.027,37.00,38.00,44.00,44.00,311.465927,311465.927,224.531189,224531.189,6.674225,6674.225,,311.465927,311465.927
cubic,65446047474,12189931574333,12255377621807,21159978345.000,21159.978345,0.027,38.00,38.00,44.00,44.00,295.668594,295668.594,222.874435,222874.435,5.477737,5477.737,,295.668594,295668.594
cubic,73866396276,12255379027639,12329245423915,23882502829.000,23882.502829,0.026,38.00,37.00,45.00,45.00,307.812210,307812.210,225.819412,225819.412,6.188736,6188.736,,307.812210,307812.210
cubic,62929767916,12329247179231,12392176947147,20439431343.000,20439.431343,0.027,37.00,39.00,45.00,39.00,290.800705,290800.705,221.011261,221011.261,5.289780,5289.780,,290.800705,290800.705
cubic,72951413424,12392465987271,12465417400695,23586517665.000,23586.517665,0.025,39.00,38.00,39.00,45.00,303.782227,303782.227,223.190277,223190.277,6.108276,6108.276,,303.782227,303782.227
cubic,67697390148,12465418661095,12533116051243,21887694958.000,21887.694958,0.026,38.00,37.00,45.00,43.00,296.060898,296060.898,221.275330,221275.330,5.668045,5668.045,,296.060898,296060.898
cubic,70749135540,12533116911287,12603866046827,22874516032.000,22874.516032,0.025,37.00,38.00,43.00,44.00,298.870911,298870.911,221.001495,221001.495,5.924759,5924.759,,298.870911,298870.911
cubic,72221602200,12603867381967,12676088984167,23350738633.000,23350.738633,0.026,38.00,37.00,44.00,43.00,302.984695,302984.695,223.028336,223028.336,6.052490,6052.490,,302.984695,302984.695
cubic,66769324662,12676090826513,12742860151175,21587812150.000,21587.812150,0.029,37.00,37.00,43.00,44.00,296.951263,296951.263,222.440536,222440.536,5.588120,5588.120,,296.951263,296951.263
cubic,70225145254,12742861555069,12813086700323,22712259736.000,22712.259736,0.026,37.00,43.00,44.00,44.00,301.423752,301423.752,223.233353,223233.353,5.880997,5880.997,,301.423752,301423.752
cubic,65952556012,12813110165163,12879062721175,21323761050.000,21323.761050,0.025,43.00,38.00,44.00,44.00,294.296692,294296.692,221.037598,221037.598,5.518234,5518.234,,294.296692,294296.692
cubic,74299676000,12879064195631,12953363871631,24022480063.000,24022.480063,0.027,38.00,38.00,44.00,43.00,305.599060,305599.060,223.514236,223514.236,6.218979,6218.979,,305.599060,305599.060
cubic,64864092342,12953365318225,13018229410567,20971652217.000,20971.652217,0.033,38.00,38.00,43.00,44.00,291.440811,291440.811,219.707993,219707.993,5.427689,5427.689,,291.440811,291440.811
cubic,78131095760,13018230275207,13096361370967,25261333220.000,25261.333220,0.025,39.00,38.00,44.00,44.00,309.388016,309388.016,223.791824,223791.824,6.551559,6551.559,,309.388016,309388.016
cubic,62216510598,13096363144721,13158579655319,20115962602.000,20115.962602,0.034,38.00,39.00,44.00,44.00,288.811081,288811.081,219.739319,219739.319,5.208618,5208.618,,288.811081,288811.081
cubic,76407018924,13158581485723,13234988504647,24703937639.000,24703.937639,0.027,39.00,39.00,44.00,43.00,310.804413,310804.413,225.857498,225857.498,6.402344,6402.344,,310.804413,310804.413
cubic,61837271740,13234990311803,13296827583543,19993280787.000,19993.280787,0.027,39.00,39.00,43.00,44.00,288.881332,288881.332,220.064697,220064.697,5.173569,5173.569,,288.881332,288881.332
cubic,79549324108,13296829197363,13376378521471,25719764111.000,25719.764111,0.026,39.00,39.00,44.00,45.00,313.561737,313561.737,225.739075,225739.075,6.663361,6663.361,,313.561737,313561.737
cubic,65445798524,13376379944183,13441825742707,21159896622.000,21159.896622,0.027,39.00,37.00,45.00,43.00,292.976318,292976.318,220.499222,220499.222,5.476532,5476.532,,292.976318,292976.318
cubic,75297609570,13441827141657,13517124751227,24345116230.000,24345.116230,0.026,37.00,37.00,43.00,43.00,305.225266,305225.266,222.412903,222412.903,6.308777,6308.777,,305.225266,305225.266
cubic,62930341518,13517126139905,13580056481423,20382049869.000,20382.049869,0.027,37.00,38.00,43.00,41.00,289.162216,289162.216,219.530060,219530.060,5.279099,5279.099,,289.162216,289162.216
cubic,72951060296,13580167491943,13653118552239,23586549849.000,23586.549849,0.027,38.00,38.00,41.00,44.00,305.978790,305978.790,224.603943,224603.943,6.106903,6106.903,,305.978790,305978.790
cubic,67697463102,13653120273129,13720817736231,21888022703.000,21888.022703,0.028,38.00,38.00,44.00,44.00,297.474747,297474.747,222.055054,222055.054,5.665207,5665.207,,297.474747,297474.747
cubic,70749075394,13720819545369,13791568620763,22874347074.000,22874.347074,0.027,38.00,39.00,44.00,43.00,301.478180,301478.180,222.853592,222853.592,5.923401,5923.401,,301.478180,301478.180
cubic,72221527358,13791569483033,13863791010391,23350663386.000,23350.663386,0.025,39.00,37.00,43.00,44.00,302.712082,302712.082,222.681946,222681.946,6.045197,6045.197,,302.712082,302712.082
cubic,66769265620,13863792660227,13930561925847,21587791024.000,21587.791024,0.026,37.00,37.00,44.00,44.00,294.572647,294572.647,220.712540,220712.540,5.586884,5586.884,,294.572647,294572.647
cubic,70225177786,13930563328589,14000788506375,22712207226.000,22712.207226,0.027,38.00,43.00,43.00,44.00,298.718369,298718.369,221.310257,221310.257,5.885345,5885.345,,298.718369,298718.369
cubic,65952839518,14000811774901,14066764614419,21323821478.000,21323.821478,0.025,43.00,38.00,44.00,44.00,293.626328,293626.328,220.533997,220533.997,5.522614,5522.614,,293.626328,293626.328
cubic,74299833976,14066765986167,14141065820143,24022415536.000,24022.415536,0.026,38.00,38.00,44.00,44.00,308.099121,308099.121,225.353363,225353.363,6.223053,6223.053,,308.099121,308099.121
cubic,64864229702,14141066870289,14205931099991,20971695465.000,20971.695465,0.025,38.00,38.00,44.00,44.00,293.317581,293317.581,221.105728,221105.728,5.428131,5428.131,,293.317581,293317.581
cubic,78131013480,14205931965911,14284062979391,25261302275.000,25261.302275,0.025,38.00,38.00,44.00,44.00,311.167267,311167.267,224.669373,224669.373,6.542923,6542.923,,311.167267,311167.267
cubic,62216588414,14284064730677,14346281319091,20115974247.000,20115.974247,0.034,38.00,39.00,44.00,44.00,288.219833,288219.833,219.141174,219141.174,5.204163,5204.163,,288.219833,288219.833
dijkstra,84967298194,14346283118553,14431250416747,27471411116.000,27471.411116,0.027,39.00,38.00,44.00,44.00,367.850739,367850.739,274.305099,274305.099,7.113052,7113.052,,367.850739,367850.739
dijkstra,70312031588,14431251665511,14501563697099,22832916861.000,22832.916861,0.025,38.00,39.00,44.00,39.00,347.297455,347297.455,269.521912,269521.912,5.912292,5912.292,,347.297455,347297.455
dijkstra,79945636916,14501873496815,14581819133731,25847872460.000,25847.872460,0.027,39.00,38.00,39.00,46.00,364.996033,364996.033,275.841431,275841.431,6.690094,6690.094,,364.996033,364996.033
dijkstra,79416227626,14581852594041,14661268821667,25676864728.000,25676.864728,10.159,45.00,39.00,45.00,45.00,362.300491,362300.491,273.781921,273781.921,6.644684,6644.684,,362.300491,362300.491
dijkstra,72748101878,14661269887045,14734017988923,23520817552.000,23520.817552,0.025,39.00,38.00,45.00,45.00,352.639801,352639.801,271.684738,271684.738,6.082916,6082.916,,352.639801,352639.801
dijkstra,82242839802,14734019356417,14816262196219,26590668945.000,26590.668945,0.026,38.00,39.00,45.00,46.00,365.088379,365088.379,274.065857,274065.857,6.883026,6883.026,,365.088379,365088.379
dijkstra,66292540388,14816295284039,14882587824427,21433568641.000,21433.568641,10.193,44.00,39.00,45.00,47.00,342.512329,342512.329,268.694855,268694.855,5.542374,5542.374,,342.512329,342512.329
dijkstra,84851596694,14882620695899,14967472292593,27434082779.000,27434.082779,10.277,44.00,39.00,45.00,47.00,367.563507,367563.507,274.304916,274304.916,7.110779,7110.779,,367.563507,367563.507
dijkstra,77503379432,14967505051027,15045008430459,25058223558.000,25058.223558,10.156,44.00,38.00,45.00,46.00,360.809769,360809.769,274.231827,274231.827,6.486786,6486.786,,360.809769,360809.769
dijkstra,74463747442,15045041732689,15119505480131,24075485736.000,24075.485736,10.252,43.00,39.00,44.00,46.00,355.491379,355491.379,272.498917,272498.917,6.227570,6227.570,,355.491379,355491.379
dijkstra,79938926080,15119538590147,15199477516227,25845786168.000,25845.786168,10.210,44.00,39.00,45.00,46.00,363.752533,363752.533,275.044296,275044.296,6.689606,6689.606,,363.752533,363752.533
dijkstra,70208967608,15199510502951,15269719470559,22700113304.000,22700.113304,10.211,43.00,39.00,44.00,46.00,348.395493,348395.493,270.324829,270324.829,5.867798,5867.798,,348.395493,348395.493
dijkstra,85435139476,15269752860551,15355188000027,27734122555.000,27734.122555,10.318,44.00,39.00,45.00,39.00,369.158585,369158.585,275.222961,275222.961,7.180634,7180.634,,369.158585,369158.585
dijkstra,73161570780,15355533908511,15428695479291,23654572069.000,23654.572069,0.025,39.00,39.00,39.00,46.00,352.578018,352578.018,271.659729,271659.729,6.124878,6124.878,,352.578018,352578.018
dijkstra,78694869690,15428728826061,15507423695751,25443584064.000,25443.584064,10.260,43.00,39.00,44.00,46.00,362.862366,362862.366,275.042725,275042.725,6.583710,6583.710,,362.862366,362862.366
dijkstra,76558967289,15507457129883,15584016097172,24752997582.000,24752.997582,10.295,43.00,38.00,44.00,47.00,359.171951,359171.951,273.883301,273883.301,6.404984,6404.984,,359.171951,359171.951
dijkstra,71933582663,15584080662021,15656014244684,23257689169.000,23257.689169,20.266,44.00,39.00,45.00,46.00,350.812317,350812.317,270.627380,270627.380,6.014786,6014.786,,350.812317,350812.317
dijkstra,82931746949,15656047169167,15738978916116,26839969640.000,26839.969640,10.146,43.00,44.00,44.00,44.00,365.591721,365591.721,273.649017,273649.017,6.945511,6945.511,,365.591721,365591.721
dijkstra,66833310405,15739062695287,15805896005692,21608634211.000,21608.634211,0.025,44.00,40.00,44.00,47.00,343.042282,343042.282,268.607925,268607.925,5.587616,5587.616,,343.042282,343042.282
dijkstra,85119796699,15805929343921,15891049140620,27520829907.000,27520.829907,10.194,44.00,39.00,45.00,46.00,366.911209,366911.209,273.181259,273181.259,7.136688,7136.688,,366.911209,366911.209
dijkstra,71145299949,15891082051391,15962227351340,23849988664.000,23849.988664,10.158,43.00,40.00,44.00,41.00,351.096649,351096.649,272.543182,272543.182,6.173279,6173.279,,351.096649,351096.649
dijkstra,77601575834,15964849639133,16042451214967,25089908957.000,25089.908957,0.025,40.00,39.00,41.00,46.00,360.567307,360567.307,273.941757,273941.757,6.493652,6493.652,,360.567307,360567.307
dijkstra,80468604114,16042484168113,16122952772227,26017114585.000,26017.114585,10.142,43.00,38.00,45.00,46.00,363.297424,363297.424,273.710281,273710.281,6.735962,6735.962,,363.297424,363297.424
dijkstra,71335431930,16122986371893,16194321803823,23064237573.000,23064.237573,10.325,44.00,40.00,44.00,46.00,350.125854,350125.854,270.675964,270675.964,5.965637,5965.637,,350.125854,350125.854
dijkstra,87271974274,16194354459109,16281626433383,28216596476.000,28216.596476,10.145,44.00,39.00,45.00,46.00,371.188400,371188.400,274.925446,274925.446,7.308228,7308.228,,371.188400,371188.400
dijkstra,69753900040,16281659326727,16351413226767,22571065575.000,22571.065575,10.189,44.00,45.00,45.00,45.00,348.573456,348573.456,271.187057,271187.057,5.842941,5842.941,,348.573456,348573.456
dijkstra,79526556444,16351471222395,16430997778839,25712292681.000,25712.292681,0.027,45.00,39.00,45.00,47.00,365.128769,365128.769,276.508774,276508.774,6.658630,6658.630,,365.128769,365128.769
dijkstra,79163124896,16431062277335,16510225402231,25594977779.000,25594.977779,20.503,44.00,39.00,45.00,46.00,363.958878,363958.878,275.841461,275841.461,6.625031,6625.031,,363.958878,363958.878
dijkstra,72500316299,16510258294629,16582758610928,23440779157.000,23440.779157,10.144,43.00,39.00,44.00,47.00,353.495651,353495.651,272.794998,272794.998,6.066666,6066.666,,353.495651,353495.651
dijkstra,85137452897,16582791519235,16667928972132,27526534303.000,27526.534303,10.146,44.00,39.00,45.00,46.00,370.590164,370590.164,276.379730,276379.730,7.125824,7125.824,,370.590164,370590.164
dijkstra,66671847705,16667962221743,16734634069448,21674164539.000,21674.164539,10.230,44.00,41.00,45.00,42.00,343.484375,343484.375,269.322632,269322.632,5.604523,5604.523,,343.484375,343484.375
dijkstra,84131802277,16734999975715,16819131777992,27201406173.000,27201.406173,0.026,41.00,39.00,42.00,46.00,367.369293,367369.293,274.841110,274841.110,7.050278,7050.278,,367.369293,367369.293
dijkstra,75681229367,16819165318889,16894846548256,24469117071.000,24469.117071,10.322,43.00,39.00,44.00,46.00,358.254593,358254.593,273.702972,273702.972,6.334274,6334.274,,358.254593,358254.593
dijkstra,74094000841,16894880083935,16968974084776,23956297422.000,23956.297422,10.199,44.00,39.00,45.00,47.00,355.402374,355402.374,272.674469,272674.469,6.199036,6199.036,,355.402374,355402.374
dijkstra,82434627139,16969007321897,17051441949036,26652698443.000,26652.698443,10.234,45.00,39.00,45.00,46.00,366.377060,366377.060,274.787689,274787.689,6.900223,6900.223,,366.377060,366377.060
dijkstra,69950947593,17051475444007,17121426391600,22679097487.000,22679.097487,10.320,43.00,39.00,44.00,40.00,348.483582,348483.582,270.736282,270736.282,5.863617,5863.617,,348.483582,348483.582
dijkstra,84572494101,17121621436343,17206193930444,27343840037.000,27343.840037,0.025,39.00,39.00,40.00,46.00,367.842667,367842.667,274.696335,274696.335,7.078369,7078.369,,367.842667,367842.667
dijkstra,73080067571,17206226773413,17279306840984,23645890471.000,23645.890471,10.158,44.00,45.00,45.00,45.00,352.183731,352183.731,271.446350,271446.350,6.122162,6122.162,,352.183731,352183.731
dijkstra,78152482987,17279363095857,17357515578844,25267968324.000,25267.968324,0.026,45.00,39.00,45.00,46.00,362.312714,362312.714,275.244049,275244.049,6.540451,6540.451,,362.312714,362312.714
dijkstra,81170356797,17357548733643,17438719090440,26244175463.000,26244.175463,10.254,43.00,39.00,44.00,46.00,365.755264,365755.264,275.411911,275411.911,6.794220,6794.220,,365.755264,365755.264
dijkstra,71068273289,17438752726019,17509820999308,22977870350.000,22977.870350,10.306,43.00,39.00,44.00,46.00,350.706360,350706.360,271.645935,271645.935,5.944107,5944.107,,350.706360,350706.360
dijkstra,83523743401,17509854288955,17593378032356,27004756350.000,27004.756350,10.192,44.00,38.00,45.00,46.00,368.071838,368071.838,275.818695,275818.695,6.989151,6989.151,,368.071838,368071.838
dijkstra,69022364289,17593410955407,17662433319696,22316092393.000,22316.092393,10.197,44.00,39.00,45.00,46.00,347.087372,347087.372,270.454330,270454.330,5.773102,5773.102,,347.087372,347087.372
