benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,57142197888,137342641625,194484839513,18475442532.000,18475.442532,0.000,44.00,44.00,44.00,44.00,265.524093,265524.093,197.623748,197623.748,4.856124,4856.124,,,468.003965,468003.965
crc32,57141991072,194648721325,251790712397,18475375599.000,18475.375599,0.000,43.00,44.00,43.00,44.00,265.443557,265443.557,197.581420,197581.420,4.857147,4857.147,,,467.882124,467882.124
crc32,57142397420,251954647905,309097045325,18475506969.000,18475.506969,0.000,43.00,44.00,43.00,44.00,265.445388,265445.388,197.597106,197597.106,4.857147,4857.147,,,467.899641,467899.641
crc32,57142021636,309260971861,366402993497,18475385459.000,18475.385459,0.000,43.00,44.00,43.00,44.00,265.487167,265487.167,197.636718,197636.718,4.856246,4856.246,,,467.980131,467980.131
crc32,57141909928,366566932869,423708842797,18475349354.000,18475.349354,0.000,43.00,44.00,43.00,44.00,265.457473,265457.473,197.588958,197588.958,4.857223,4857.223,,,467.903654,467903.654
crc32,57141845508,423872767933,481014613441,18475328524.000,18475.328524,0.000,43.00,44.00,43.00,44.00,265.467636,265467.636,197.578628,197578.628,4.856826,4856.826,,,467.903090,467903.090
crc32,57141873200,481178542581,538320415781,18475337470.000,18475.337470,0.000,43.00,44.00,43.00,44.00,265.403991,265403.991,197.555313,197555.313,4.859283,4859.283,,,467.818587,467818.587
crc32,57142223888,538484361197,595626585085,18475450860.000,18475.450860,0.000,42.00,43.00,42.00,43.00,265.281127,265281.127,197.473709,197473.709,4.862274,4862.274,,,467.617110,467617.110
crc32,57142117356,595790547657,652932665013,18475416424.000,18475.416424,0.000,42.00,43.00,42.00,43.00,265.283843,265283.843,197.524200,197524.200,4.859130,4859.130,,,467.667173,467667.173
crc32,57142168868,653096587469,710238756337,18475433061.000,18475.433061,0.000,43.00,43.00,43.00,43.00,265.249053,265249.053,197.466552,197466.552,4.862960,4862.960,,,467.578565,467578.565
crc32,57141913584,710403469721,767545383305,18475350532.000,18475.350532,0.000,43.00,43.00,43.00,43.00,265.118835,265118.835,197.371932,197371.932,4.862319,4862.319,,,467.353086,467353.086
crc32,57142293948,767710882641,824853176589,18475473503.000,18475.473503,0.000,43.00,44.00,43.00,44.00,265.162460,265162.460,197.323089,197323.089,4.865280,4865.280,,,467.350829,467350.829
crc32,57142202596,825018715457,882160918053,18475443970.000,18475.443970,0.000,43.00,44.00,43.00,44.00,265.075988,265075.988,197.251693,197251.693,4.864913,4864.913,,,467.192594,467192.594
crc32,57142056632,882326422961,939468479593,18475396783.000,18475.396783,0.000,42.00,43.00,42.00,43.00,265.085174,265085.174,197.242446,197242.446,4.862197,4862.197,,,467.189817,467189.817
