benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,436237300,5775055297158,5775491534458,141233754.000,141.233754,0.016,35.00,35.00,42.00,42.00,2.469543,2469.543,1.987961,1987.961,0.037018,37.018,,,2.469543,2469.543
cubic,356078878,5775492313104,5775848391982,115318615.000,115.318615,0.017,35.00,35.00,42.00,42.00,2.171524,2171.524,1.778305,1778.305,0.030136,30.136,,,2.171524,2171.524
cubic,356080751,5775849154431,5776205235182,115316844.000,115.316844,0.016,35.00,35.00,42.00,43.00,2.172501,2172.501,1.778931,1778.931,0.030151,30.151,,,2.172501,2172.501
cubic,356524237,5776205991200,5776562515437,115462710.000,115.462710,0.016,35.00,35.00,43.00,42.00,2.174210,2174.210,1.781036,1781.036,0.030167,30.167,,,2.174210,2174.210
cubic,356071776,5776563277841,5776919349617,115315694.000,115.315694,0.016,35.00,35.00,42.00,43.00,2.172287,2172.287,1.779175,1779.175,0.030182,30.182,,,2.172287,2172.287
cubic,356581412,5776920131068,5777276712480,115480533.000,115.480533,0.017,35.00,35.00,43.00,42.00,2.174789,2174.789,1.780884,1780.884,0.030167,30.167,,,2.174789,2174.789
cubic,356049671,5777277478690,5777633528361,115310063.000,115.310063,0.017,35.00,35.00,42.00,43.00,2.173584,2173.584,1.780029,1780.029,0.030182,30.182,,,2.173584,2173.584
cubic,356530047,5777634294370,5777990824417,115483287.000,115.483287,0.017,35.00,35.00,43.00,42.00,2.172989,2172.989,1.779251,1779.251,0.030106,30.106,,,2.172989,2172.989
cubic,356122987,5777991645560,5778347768547,115333629.000,115.333629,0.016,35.00,35.00,42.00,42.00,2.173660,2173.660,1.780289,1780.289,0.030121,30.121,,,2.173660,2173.660
cubic,356374244,5778348534775,5778704909019,115471168.000,115.471168,0.016,35.00,35.00,42.00,42.00,2.174225,2174.225,1.780746,1780.746,0.030396,30.396,,,2.174225,2174.225
cubic,356055274,5778705861885,5779061917159,115366508.000,115.366508,0.017,35.00,36.00,42.00,42.00,2.173599,2173.599,1.780182,1780.182,0.030167,30.167,,,2.173599,2173.599
cubic,356742075,5779062853140,5779419595215,115659535.000,115.659535,0.016,36.00,36.00,42.00,42.00,2.175674,2175.674,1.782227,1782.227,0.030106,30.106,,,2.175674,2175.674
cubic,356086845,5779420753799,5779776840644,115379612.000,115.379612,0.016,36.00,35.00,42.00,42.00,2.172516,2172.516,1.779190,1779.190,0.030167,30.167,,,2.172516,2172.516
cubic,356118373,5779777791351,5780133909724,115329943.000,115.329943,0.016,35.00,36.00,42.00,42.00,2.153519,2153.519,1.763275,1763.275,0.029907,29.907,,,2.153519,2153.519
cubic,356490777,5780134688220,5780491178997,115453849.000,115.453849,0.016,36.00,35.00,42.00,42.00,2.172211,2172.211,1.778183,1778.183,0.030197,30.197,,,2.172211,2172.211
cubic,357334523,5780491937059,5780849271582,115725837.000,115.725837,0.016,35.00,35.00,42.00,42.00,2.175919,2175.919,1.781281,1781.281,0.030136,30.136,,,2.175919,2175.919
cubic,356817473,5780850069232,5781206886705,115557224.000,115.557224,0.017,35.00,36.00,42.00,43.00,2.196548,2196.548,1.799744,1799.744,0.030472,30.472,,,2.196548,2196.548
cubic,356422382,5781207654135,5781564076517,115427070.000,115.427070,0.016,36.00,35.00,43.00,42.00,2.176346,2176.346,1.782623,1782.623,0.030167,30.167,,,2.176346,2176.346
cubic,356088760,5781564836256,5781920925016,115320008.000,115.320008,0.016,35.00,35.00,42.00,43.00,2.175995,2175.995,1.782410,1782.410,0.030212,30.212,,,2.175995,2175.995
cubic,356002955,5781921691386,5782277694341,115310849.000,115.310849,0.016,35.00,35.00,43.00,42.00,2.175323,2175.323,1.782364,1782.364,0.030228,30.228,,,2.175323,2175.323
cubic,356167916,5782278512827,5782634680743,115349349.000,115.349349,0.016,34.00,35.00,43.00,42.00,2.177322,2177.322,1.784439,1784.439,0.030273,30.273,,,2.177322,2177.322
cubic,358977198,5782635454376,5782994431574,116319011.000,116.319011,0.017,35.00,35.00,42.00,42.00,2.294083,2294.083,1.897476,1897.476,0.030457,30.457,,,2.294083,2294.083
cubic,356052924,5782995400696,5783351453620,115367312.000,115.367312,0.018,35.00,36.00,42.00,43.00,2.175598,2175.598,1.782791,1782.791,0.030228,30.228,,,2.175598,2175.598
cubic,356051868,5783352400250,5783708452118,115367547.000,115.367547,0.016,36.00,35.00,43.00,43.00,2.177261,2177.261,1.784180,1784.180,0.030319,30.319,,,2.177261,2177.261
cubic,356096816,5783709397781,5784065494597,115381954.000,115.381954,0.016,35.00,35.00,43.00,42.00,2.174088,2174.088,1.781570,1781.570,0.030258,30.258,,,2.174088,2174.088
cubic,356105884,5784066442606,5784422548490,115384470.000,115.384470,0.016,35.00,35.00,42.00,42.00,2.174911,2174.911,1.781754,1781.754,0.030228,30.228,,,2.174911,2174.911
cubic,356105636,5784423493293,5784779598929,115386398.000,115.386398,0.016,35.00,35.00,42.00,43.00,2.173416,2173.416,1.780594,1780.594,0.030289,30.289,,,2.173416,2173.416
cubic,356327053,5784780561691,5785136888744,115455892.000,115.455892,0.016,35.00,35.00,43.00,42.00,2.176163,2176.163,1.783356,1783.356,0.030228,30.228,,,2.176163,2176.163
cubic,356027138,5785137832992,5785493860130,115360553.000,115.360553,0.016,35.00,36.00,42.00,42.00,2.153412,2153.412,1.763596,1763.596,0.030197,30.197,,,2.153412,2153.412
cubic,356321376,5785494822254,5785851143630,115459758.000,115.459758,0.016,36.00,36.00,42.00,43.00,2.177277,2177.277,1.783569,1783.569,0.030182,30.182,,,2.177277,2177.277
cubic,356033338,5785852094097,5786208127435,115360235.000,115.360235,0.016,36.00,36.00,43.00,42.00,2.173553,2173.553,1.779999,1779.999,0.030197,30.197,,,2.173553,2173.553
cubic,356101130,5786209069143,5786565170273,115382408.000,115.382408,0.016,36.00,35.00,42.00,42.00,2.173645,2173.645,1.779648,1779.648,0.030212,30.212,,,2.173645,2173.645
cubic,356071811,5786566117281,5786922189092,115375745.000,115.375745,0.016,35.00,35.00,42.00,42.00,2.173492,2173.492,1.779907,1779.907,0.030182,30.182,,,2.173492,2173.492
cubic,356571655,5786923139221,5787279710876,115535856.000,115.535856,0.016,35.00,35.00,42.00,43.00,2.191528,2191.528,1.793777,1793.777,0.030472,30.472,,,2.191528,2191.528
cubic,356100171,5787280659892,5787636760063,115383888.000,115.383888,0.017,35.00,35.00,43.00,43.00,2.174698,2174.698,1.781418,1781.418,0.030243,30.243,,,2.174698,2174.698
cubic,356099791,5787637711662,5787993811453,115382673.000,115.382673,0.016,35.00,36.00,43.00,42.00,2.175766,2175.766,1.783096,1783.096,0.030258,30.258,,,2.175766,2175.766
cubic,356100233,5787994753953,5788350854186,115382850.000,115.382850,0.016,36.00,34.00,43.00,42.00,2.174545,2174.545,1.781128,1781.128,0.030182,30.182,,,2.174545,2174.545
cubic,356055260,5788351800149,5788707855409,115372307.000,115.372307,0.016,34.00,35.00,42.00,43.00,2.175430,2175.430,1.782120,1782.120,0.030258,30.258,,,2.175430,2175.430
cubic,356219524,5788708812795,5789065032319,115426194.000,115.426194,0.016,35.00,35.00,43.00,43.00,2.159637,2159.637,1.769287,1769.287,0.029984,29.984,,,2.159637,2159.637
cubic,356166736,5789066015340,5789422182076,115346639.000,115.346639,0.017,35.00,35.00,43.00,42.00,2.174606,2174.606,1.780838,1780.838,0.030182,30.182,,,2.174606,2174.606
cubic,356207957,5789422961622,5789779169579,115362746.000,115.362746,0.016,35.00,35.00,42.00,43.00,2.176758,2176.758,1.782471,1782.471,0.030212,30.212,,,2.176758,2176.758
cubic,356082860,5789779933703,5790136016563,115319122.000,115.319122,0.016,35.00,36.00,43.00,42.00,2.175613,2175.613,1.782257,1782.257,0.030273,30.273,,,2.175613,2175.613
cubic,356139033,5790136781434,5790492920467,115354760.000,115.354760,0.016,36.00,35.00,42.00,43.00,2.177841,2177.841,1.784637,1784.637,0.030228,30.228,,,2.177841,2177.841
cubic,356110315,5790493742085,5790849852400,115327091.000,115.327091,0.017,35.00,36.00,43.00,43.00,2.179825,2179.825,1.786026,1786.026,0.030212,30.212,,,2.179825,2179.825
cubic,356265826,5790850619390,5791206885216,115437030.000,115.437030,0.017,36.00,35.00,43.00,43.00,2.177521,2177.521,1.783493,1783.493,0.030182,30.182,,,2.177521,2177.521
cubic,356323906,5791207845283,5791564169189,115454751.000,115.454751,0.017,35.00,36.00,43.00,42.00,2.178375,2178.375,1.784714,1784.714,0.030273,30.273,,,2.178375,2178.375
cubic,356081799,5791565112459,5791921194258,115376481.000,115.376481,0.016,36.00,35.00,42.00,43.00,2.176498,2176.498,1.782349,1782.349,0.030243,30.243,,,2.176498,2176.498
cubic,356268437,5791922149990,5792278418427,115442283.000,115.442283,0.016,35.00,35.00,43.00,43.00,2.179901,2179.901,1.785782,1785.782,0.030212,30.212,,,2.179901,2179.901
cubic,356022553,5792279370826,5792635393379,115304455.000,115.304455,0.016,35.00,35.00,43.00,42.00,2.177383,2177.383,1.783295,1783.295,0.030212,30.212,,,2.177383,2177.383
cubic,356527471,5792636174835,5792992702306,115523767.000,115.523767,0.016,35.00,35.00,42.00,42.00,2.172256,2172.256,1.778580,1778.580,0.030212,30.212,,,2.172256,2172.256
cubic,356756377,5792993653558,5793350409935,115587223.000,115.587223,0.016,35.00,35.00,42.00,42.00,2.176392,2176.392,1.781662,1781.662,0.030243,30.243,,,2.176392,2176.392
dijkstra,402052253,5793351428108,5793753480361,130239652.000,130.239652,0.038,35.00,35.00,42.00,46.00,2.700439,2700.439,2.254593,2254.593,0.034119,34.119,,,2.700439,2700.439
dijkstra,400625847,5793761524981,5794162150828,129994087.000,129.994087,2.091,36.00,36.00,44.00,45.00,2.691940,2691.940,2.246918,2246.918,0.034088,34.088,,,2.691940,2691.940
dijkstra,400849288,5794163107529,5794563956817,129849395.000,129.849395,0.016,36.00,35.00,45.00,46.00,2.680725,2680.725,2.238480,2238.480,0.033966,33.966,,,2.680725,2680.725
dijkstra,401686524,5794571994270,5794973680794,130341272.000,130.341272,2.092,36.00,35.00,45.00,45.00,2.677338,2677.338,2.252090,2252.090,0.034119,34.119,,,2.677338,2677.338
dijkstra,400713047,5794974667477,5795375380524,129808173.000,129.808173,0.017,35.00,36.00,45.00,46.00,2.678772,2678.772,2.236572,2236.572,0.033905,33.905,,,2.678772,2678.772
dijkstra,400947417,5795382757880,5795783705297,129883893.000,129.883893,2.089,36.00,35.00,45.00,46.00,2.694641,2694.641,2.249344,2249.344,0.034164,34.164,,,2.694641,2694.641
dijkstra,400997209,5795791073972,5796192071181,129901204.000,129.901204,2.088,35.00,36.00,45.00,45.00,2.673920,2673.920,2.250031,2250.031,0.034149,34.149,,,2.673920,2673.920
dijkstra,400751538,5796193038862,5796593790400,129821668.000,129.821668,0.016,36.00,36.00,45.00,45.00,2.678970,2678.970,2.237610,2237.610,0.033951,33.951,,,2.678970,2678.970
dijkstra,401311563,5796594756076,5796996067639,130000369.000,130.000369,0.016,36.00,36.00,45.00,46.00,2.698441,2698.441,2.252914,2252.914,0.034134,34.134,,,2.698441,2698.441
dijkstra,400982430,5797003478879,5797404461309,129896500.000,129.896500,2.090,35.00,35.00,45.00,46.00,2.711502,2711.502,2.266296,2266.296,0.034164,34.164,,,2.711502,2711.502
dijkstra,400754856,5797411832382,5797812587238,129821635.000,129.821635,2.087,35.00,36.00,45.00,45.00,2.678467,2678.467,2.235855,2235.855,0.033890,33.890,,,2.678467,2678.467
dijkstra,400832519,5797813554674,5798214387193,129847171.000,129.847171,0.016,36.00,36.00,45.00,46.00,2.680435,2680.435,2.237137,2237.137,0.033905,33.905,,,2.680435,2680.435
dijkstra,402005947,5798222011000,5798624016947,130296574.000,130.296574,2.116,36.00,36.00,45.00,45.00,2.696884,2696.884,2.250549,2250.549,0.034164,34.164,,,2.696884,2696.884
dijkstra,402163532,5798625043525,5799027207057,130277656.000,130.277656,0.016,36.00,36.00,45.00,46.00,2.699738,2699.738,2.253067,2253.067,0.034195,34.195,,,2.699738,2699.738
dijkstra,401943329,5799034880101,5799436823430,130298423.000,130.298423,2.090,36.00,36.00,45.00,46.00,2.700638,2700.638,2.253922,2253.922,0.033920,33.920,,,2.700638,2700.638
dijkstra,402198267,5799444200684,5799846398951,130469188.000,130.469188,2.088,36.00,35.00,44.00,46.00,2.675964,2675.964,2.232162,2232.162,0.033905,33.905,,,2.675964,2675.964
dijkstra,401318307,5799855235606,5800256553913,130265657.000,130.265657,2.118,36.00,35.00,45.00,46.00,2.689774,2689.774,2.243484,2243.484,0.034134,34.134,,,2.689774,2689.774
dijkstra,402392034,5800264119076,5800666511110,130412652.000,130.412652,2.088,35.00,36.00,45.00,46.00,2.700165,2700.165,2.253494,2253.494,0.034164,34.164,,,2.700165,2700.165
dijkstra,401588591,5800674536493,5801076125084,130306257.000,130.306257,2.090,36.00,36.00,45.00,46.00,2.696167,2696.167,2.249222,2249.222,0.034119,34.119,,,2.696167,2696.167
dijkstra,401407572,5801083526280,5801484933852,130040565.000,130.040565,2.087,37.00,36.00,45.00,46.00,2.688965,2688.965,2.242355,2242.355,0.034164,34.164,,,2.688965,2688.965
dijkstra,401940320,5801492322959,5801894263279,130285713.000,130.285713,2.088,36.00,36.00,44.00,46.00,2.703278,2703.278,2.256744,2256.744,0.034119,34.119,,,2.703278,2703.278
dijkstra,402345783,5801902469125,5802304814908,130494130.000,130.494130,2.114,36.00,36.00,45.00,45.00,2.678726,2678.726,2.236526,2236.526,0.033920,33.920,,,2.678726,2678.726
dijkstra,402851034,5802305775581,5802708626615,130446012.000,130.446012,0.016,36.00,36.00,45.00,46.00,2.701569,2701.569,2.256119,2256.119,0.034134,34.134,,,2.701569,2701.569
dijkstra,402249878,5802716212795,5803118462673,130329327.000,130.329327,2.118,35.00,36.00,45.00,46.00,2.697235,2697.235,2.251633,2251.633,0.034149,34.149,,,2.697235,2697.235
dijkstra,401702148,5803125684712,5803527386860,130098207.000,130.098207,2.098,36.00,36.00,45.00,46.00,2.699432,2699.432,2.253738,2253.738,0.034164,34.164,,,2.699432,2699.432
dijkstra,400401720,5803535303564,5803935705284,129855394.000,129.855394,2.090,37.00,37.00,45.00,45.00,2.679214,2679.214,2.236725,2236.725,0.033936,33.936,,,2.679214,2679.214
dijkstra,400033690,5803936508756,5804336542446,129532590.000,129.532590,0.017,37.00,37.00,45.00,46.00,2.681915,2681.915,2.240005,2240.005,0.033920,33.920,,,2.681915,2681.915
dijkstra,400879515,5804343708276,5804744587791,129805911.000,129.805911,2.076,37.00,36.00,45.00,45.00,2.677383,2677.383,2.234894,2234.894,0.033890,33.890,,,2.677383,2677.383
dijkstra,401254980,5804745383251,5805146638231,129926619.000,129.926619,0.016,36.00,36.00,45.00,46.00,2.680283,2680.283,2.237381,2237.381,0.033920,33.920,,,2.680283,2680.283
dijkstra,402094658,5805153887995,5805555982653,130250506.000,130.250506,2.090,37.00,36.00,45.00,46.00,2.701416,2701.416,2.255173,2255.173,0.034164,34.164,,,2.701416,2701.416
dijkstra,401613276,5805563961279,5805965574555,130244930.000,130.244930,2.125,37.00,37.00,45.00,45.00,2.663315,2663.315,2.221466,2221.466,0.033844,33.844,,,2.663315,2663.315
dijkstra,401359947,5805966482642,5806367842589,130015860.000,130.015860,0.016,37.00,37.00,45.00,45.00,2.705597,2705.597,2.258987,2258.987,0.033890,33.890,,,2.705597,2705.597
dijkstra,400897258,5806368804776,5806769702034,129864879.000,129.864879,0.016,36.00,36.00,45.00,46.00,2.704300,2704.300,2.257767,2257.767,0.034180,34.180,,,2.704300,2704.300
dijkstra,399735974,5806777261373,5807176997347,129559080.000,129.559080,2.110,37.00,37.00,45.00,46.00,2.679291,2679.291,2.235840,2235.840,0.033890,33.890,,,2.679291,2679.291
dijkstra,400537041,5807184854698,5807585391739,129878313.000,129.878313,2.089,37.00,37.00,45.00,46.00,2.699509,2699.509,2.252731,2252.731,0.034164,34.164,,,2.699509,2699.509
dijkstra,400644772,5807593235204,5807993879976,129934505.000,129.934505,2.090,37.00,37.00,45.00,46.00,2.699051,2699.051,2.252182,2252.182,0.034164,34.164,,,2.699051,2699.051
dijkstra,401306951,5808001850286,5808403157237,130190364.000,130.190364,2.089,37.00,37.00,44.00,45.00,2.698517,2698.517,2.251755,2251.755,0.034149,34.149,,,2.698517,2698.517
dijkstra,401649791,5808404113596,5808805763387,130111615.000,130.111615,0.016,37.00,37.00,45.00,45.00,2.682205,2682.205,2.238754,2238.754,0.033890,33.890,,,2.682205,2682.205
dijkstra,401577699,5808806760459,5809208338158,130076040.000,130.076040,0.016,37.00,36.00,45.00,46.00,2.681610,2681.610,2.238388,2238.388,0.033951,33.951,,,2.681610,2681.610
dijkstra,401652670,5809215733213,5809617385883,130110539.000,130.110539,2.109,36.00,37.00,45.00,46.00,2.683304,2683.304,2.239853,2239.853,0.033920,33.920,,,2.683304,2683.304
dijkstra,401031681,5809625416704,5810026448385,130179870.000,130.179870,2.089,37.00,37.00,45.00,46.00,2.682144,2682.144,2.238464,2238.464,0.033875,33.875,,,2.682144,2682.144
dijkstra,401331739,5810034190736,5810435522475,130050972.000,130.050972,2.108,37.00,36.00,45.00,46.00,2.685928,2685.928,2.242065,2242.065,0.033859,33.859,,,2.685928,2685.928
dijkstra,401463452,5810442909617,5810844373069,130075884.000,130.075884,2.087,36.00,36.00,45.00,46.00,2.701523,2701.523,2.254395,2254.395,0.033859,33.859,,,2.701523,2701.523
dijkstra,401389243,5810851822378,5811253211621,130156552.000,130.156552,2.089,37.00,36.00,44.00,46.00,2.701035,2701.035,2.253876,2253.876,0.034073,34.073,,,2.701035,2701.035
dijkstra,401936925,5811261884018,5811663820943,130482317.000,130.482317,2.094,37.00,36.00,45.00,46.00,2.680420,2680.420,2.237000,2237.000,0.033844,33.844,,,2.680420,2680.420
dijkstra,402213802,5811671223391,5812073437193,130295523.000,130.295523,2.093,37.00,37.00,45.00,46.00,2.711319,2711.319,2.264236,2264.236,0.034119,34.119,,,2.711319,2711.319
dijkstra,400975860,5812081510836,5812482486696,130113930.000,130.113930,2.092,37.00,36.00,45.00,46.00,2.681458,2681.458,2.236694,2236.694,0.033875,33.875,,,2.681458,2681.458
dijkstra,399650181,5812490115743,5812889765924,129661259.000,129.661259,2.123,37.00,36.00,45.00,46.00,2.683075,2683.075,2.239532,2239.532,0.033905,33.905,,,2.683075,2683.075
