benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,52266145859,8220299896062,8272566041921,16898666068.000,16898.666068,4.734,38.00,37.00,45.00,44.00,295.604309,295604.309,237.529037,237529.037,4.433350,4433.350,,,295.604309,295604.309
crc32,52267271222,8272567508634,8324834779856,16898825912.000,16898.825912,0.020,37.00,38.00,45.00,45.00,296.374802,296374.802,238.176682,238176.682,4.433548,4433.548,,,296.374802,296374.802
crc32,52261445460,8324835758962,8377097204422,16896944675.000,16896.944675,0.018,38.00,38.00,45.00,45.00,296.620102,296620.102,238.260422,238260.422,4.430908,4430.908,,,296.620102,296620.102
crc32,52266102194,8377098185412,8429364287606,16898449354.000,16898.449354,0.018,38.00,38.00,45.00,45.00,297.160522,297160.522,238.668686,238668.686,4.430618,4430.618,,,297.160522,297160.522
crc32,52260991812,8429365263952,8481626255764,16896796056.000,16896.796056,0.018,38.00,40.00,45.00,45.00,297.328568,297328.568,238.803528,238803.528,4.433533,4433.533,,,297.328568,297328.568
crc32,52265889086,8481627225774,8533893114860,16898349355.000,16898.349355,0.018,40.00,39.00,45.00,46.00,297.787735,297787.735,239.187576,239187.576,4.431808,4431.808,,,297.787735,297787.735
crc32,52262295805,8533900589015,8586162884820,16897219758.000,16897.219758,2.141,38.00,39.00,45.00,46.00,297.836151,297836.151,239.179123,239179.123,4.425552,4425.552,,,297.836151,297836.151
crc32,52263723390,8586171053547,8638434776937,16897913663.000,16897.913663,2.125,40.00,40.00,45.00,46.00,297.923996,297923.996,239.203827,239203.827,4.428177,4428.177,,,297.923996,297923.996
crc32,52264627378,8638442748440,8690707375818,16898115772.000,16898.115772,2.118,39.00,39.00,45.00,47.00,298.279007,298279.007,239.477890,239477.890,4.426773,4426.773,,,298.279007,298279.007
crc32,52262972497,8690735041088,8742998013585,16897496940.000,16897.496940,8.583,39.00,40.00,45.00,47.00,298.393555,298393.555,239.587112,239587.112,4.430786,4430.786,,,298.393555,298393.555
crc32,52270856812,8743026213658,8795297070470,16900210209.000,16900.210209,8.593,41.00,40.00,45.00,47.00,298.903305,298903.305,240.037247,240037.247,4.435089,4435.089,,,298.903305,298903.305
