benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,pp0_joules,pp0_mJ,pp1_joules,pp1_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,476095488,78064737649,78540833137,153934592.000,153.934592,0.000,43.00,44.00,43.00,44.00,2.208740,2208.740,1.645141,1645.141,0.040603,40.603,,,3.894484,3894.484
crc32,476688548,78553854473,79030543021,154126370.000,154.126370,0.000,43.00,43.00,43.00,43.00,2.214828,2214.828,1.651565,1651.565,0.040557,40.557,,,3.906950,3906.950
crc32,476098464,79043564657,79519663121,153935484.000,153.935484,0.000,43.00,44.00,43.00,44.00,2.193038,2193.038,1.632827,1632.827,0.040313,40.313,,,3.866178,3866.178
crc32,476093092,79532678921,80008772013,153933751.000,153.933751,0.000,43.00,43.00,43.00,43.00,2.193099,2193.099,1.633682,1633.682,0.040283,40.283,,,3.867064,3867.064
crc32,476100732,80021787653,80497888385,153936220.000,153.936220,0.000,42.00,43.00,42.00,43.00,2.207351,2207.351,1.642929,1642.929,0.040557,40.557,,,3.890837,3890.837
crc32,476098872,80510905897,80987004769,153935616.000,153.935616,0.000,42.00,43.00,42.00,43.00,2.206939,2206.939,1.642776,1642.776,0.040588,40.588,,,3.890303,3890.303
crc32,476102064,81000020501,81476122565,153936647.000,153.936647,0.000,43.00,43.00,43.00,43.00,2.191955,2191.955,1.632263,1632.263,0.040283,40.283,,,3.864501,3864.501
crc32,476099172,81489141573,81965240745,153935706.000,153.935706,0.000,43.00,43.00,43.00,43.00,2.191955,2191.955,1.632232,1632.232,0.040283,40.283,,,3.864470,3864.470
crc32,476693840,81978260269,82454954109,154128018.000,154.128018,0.000,42.00,43.00,42.00,43.00,2.212051,2212.051,1.648422,1648.422,0.040542,40.542,,,3.901015,3901.015
crc32,476078640,82467976873,82944055513,153929065.000,153.929065,0.000,42.00,43.00,42.00,43.00,2.206481,2206.481,1.642227,1642.227,0.040573,40.573,,,3.889281,3889.281
crc32,476081980,82957879945,83433961925,153930146.000,153.930146,0.000,43.00,43.00,43.00,43.00,2.206253,2206.253,1.643234,1643.234,0.040557,40.557,,,3.890044,3890.044
crc32,476080908,83448589589,83924670497,153929811.000,153.929811,0.000,43.00,43.00,43.00,43.00,2.191116,2191.116,1.631805,1631.805,0.040313,40.313,,,3.863234,3863.234
crc32,476076780,83939302161,84415378941,153928476.000,153.928476,0.000,43.00,44.00,43.00,44.00,2.207809,2207.809,1.643966,1643.966,0.040588,40.588,,,3.892363,3892.363
crc32,476102268,84430007805,84906110073,153936714.000,153.936714,0.000,43.00,43.00,43.00,43.00,2.206222,2206.222,1.642364,1642.364,0.040603,40.603,,,3.889189,3889.189
crc32,476701444,84920743257,85397444701,154130485.000,154.130485,0.000,42.00,43.00,42.00,43.00,2.197616,2197.616,1.637390,1637.390,0.040328,40.328,,,3.875334,3875.334
