benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,dram_joules,dram_mJ,total_joules,total_mJ
crc32,52297683381,2215870303866,2268167987247,16907801956.000,16907.801956,60.805,45.00,50.00,45.00,50.00,305.550430,305550.430,,,305.550430,305550.430
crc32,52281566844,2268356204970,2320637771814,16902252586.000,16902.252586,60.785,45.00,48.00,45.00,48.00,304.307678,304307.678,,,304.307678,304307.678
crc32,52248855237,2320763383357,2373012238594,16891478801.000,16891.478801,40.559,45.00,49.00,45.00,49.00,304.154251,304154.251,,,304.154251,304154.251
crc32,52246544424,2373137858093,2425384402517,16890631619.000,16890.631619,40.549,45.00,49.00,45.00,49.00,304.063614,304063.614,,,304.063614,304063.614
crc32,52264275443,2425541474554,2477805749997,16897313017.000,16897.313017,50.702,45.00,49.00,45.00,49.00,303.858063,303858.063,,,303.858063,303858.063
crc32,52264461815,2477962713216,2530227175031,16899573271.000,16899.573271,50.702,45.00,48.00,45.00,48.00,303.678406,303678.406,,,303.678406,303678.406
crc32,52246796032,2530352714396,2582599510428,16893199655.000,16893.199655,40.527,45.00,48.00,45.00,48.00,303.956390,303956.390,,,303.956390,303956.390
crc32,52247511073,2582725110553,2634972621626,16892911942.000,16892.911942,40.548,45.00,48.00,45.00,48.00,303.893143,303893.143,,,303.893143,303893.143
crc32,52269327236,2635129503162,2687398830398,16899560024.000,16899.560024,50.671,45.00,48.00,45.00,48.00,303.704605,303704.605,,,303.704605,303704.605
crc32,52247175607,2687493034397,2739740210004,16892106514.000,16892.106514,30.393,45.00,49.00,45.00,49.00,303.791840,303791.840,,,303.791840,303791.840
crc32,52263005639,2739897104506,2792160110145,16896981338.000,16896.981338,50.673,45.00,49.00,45.00,49.00,303.770309,303770.309,,,303.770309,303770.309
crc32,52251271738,2792285749333,2844537021071,16893023104.000,16893.023104,40.555,45.00,48.00,45.00,48.00,303.830078,303830.078,,,303.830078,303830.078
crc32,52246651179,2844662552226,2896909203405,16891393101.000,16891.393101,40.519,44.00,49.00,44.00,49.00,303.895493,303895.493,,,303.895493,303895.493
crc32,52259499964,2897034747063,2949294247027,16895447604.000,16895.447604,40.523,45.00,48.00,45.00,48.00,304.249557,304249.557,,,304.249557,304249.557
crc32,52247674155,2949419861457,3001667535612,16891539906.000,16891.539906,40.537,45.00,49.00,45.00,49.00,304.003876,304003.876,,,304.003876,304003.876
crc32,52281093745,3001855857954,3054136951699,16902271655.000,16902.271655,60.830,45.00,48.00,45.00,48.00,303.858017,303858.017,,,303.858017,303858.017
crc32,52246583584,3054262543475,3106509127059,16891079208.000,16891.079208,40.538,45.00,49.00,45.00,49.00,303.767014,303767.014,,,303.767014,303767.014
crc32,52357656274,3106634748704,3158992404978,16926959891.000,16926.959891,40.547,45.00,49.00,45.00,49.00,314.977234,314977.234,,,314.977234,314977.234
crc32,52247230833,3159118027198,3211365258031,16891209995.000,16891.209995,40.551,45.00,48.00,45.00,48.00,303.868484,303868.484,,,303.868484,303868.484
crc32,52263352715,3211522171221,3263785523936,16896712919.000,16896.712919,50.677,45.00,49.00,45.00,49.00,303.657700,303657.700,,,303.657700,303657.700
crc32,52265331332,3263942451576,3316207782908,16899759924.000,16899.759924,50.689,45.00,48.00,45.00,48.00,303.657471,303657.471,,,303.657471,303657.471
crc32,52244781935,3316333323440,3368578105375,16892822321.000,16892.822321,40.527,45.00,48.00,45.00,48.00,303.722198,303722.198,,,303.722198,303722.198
crc32,52247276115,3368703696484,3420950972599,16893377854.000,16893.377854,40.527,45.00,48.00,45.00,48.00,303.658463,303658.463,,,303.658463,303658.463
crc32,52247329096,3421076620668,3473323949764,16893145340.000,16893.145340,40.561,45.00,48.00,45.00,48.00,303.654602,303654.602,,,303.654602,303654.602
crc32,52263097859,3473480876804,3525743974663,16898025519.000,16898.025519,50.686,45.00,48.00,45.00,48.00,303.654800,303654.800,,,303.654800,303654.800
crc32,52245312782,3525806878945,3578052191727,16892106468.000,16892.106468,20.276,45.00,48.00,45.00,48.00,303.738998,303738.998,,,303.738998,303738.998
crc32,52244967126,3578177787689,3630422754815,16891840109.000,16891.840109,40.543,45.00,49.00,45.00,49.00,303.915237,303915.237,,,303.915237,303915.237
crc32,52264478382,3630579761746,3682844240128,16897997170.000,16897.997170,50.711,45.00,49.00,45.00,49.00,303.957932,303957.932,,,303.957932,303957.932
cubic,48300708571,3683001191320,3731301899891,15616348841.000,15616.348841,50.685,45.00,49.00,45.00,49.00,305.784927,305784.927,,,305.784927,305784.927
cubic,48277834980,3731427545352,3779705380332,15608863206.000,15608.863206,40.558,45.00,49.00,45.00,49.00,305.102737,305102.737,,,305.102737,305102.737
cubic,48300340495,3779862286426,3828162626921,15616049374.000,15616.049374,50.677,45.00,49.00,45.00,49.00,305.101562,305101.562,,,305.101562,305101.562
cubic,48313818507,3828350996395,3876664814902,15620337470.000,15620.337470,60.825,45.00,50.00,45.00,50.00,305.049606,305049.606,,,305.049606,305049.606
cubic,48313368959,3876853019946,3925166388905,15620129301.000,15620.129301,60.794,45.00,50.00,45.00,50.00,305.458618,305458.618,,,305.458618,305458.618
cubic,48296819522,3925323343734,3973620163256,15614720081.000,15614.720081,50.693,45.00,51.00,45.00,51.00,305.659256,305659.256,,,305.659256,305659.256
cubic,48332034636,3973839844798,4022171879434,15626064279.000,15626.064279,70.964,45.00,50.00,45.00,50.00,305.681580,305681.580,,,305.681580,305681.580
cubic,48295369147,4022328827942,4070624197089,15614158493.000,15614.158493,50.690,45.00,50.00,45.00,50.00,305.685150,305685.150,,,305.685150,305685.150
cubic,48302387653,4070781081164,4119083468817,15616397214.000,15616.397214,50.669,45.00,50.00,45.00,50.00,305.989944,305989.944,,,305.989944,305989.944
cubic,48310444471,4119271773898,4167582218369,15618962510.000,15618.962510,60.813,45.00,51.00,45.00,51.00,305.845703,305845.703,,,305.845703,305845.703
cubic,48311898487,4167770513018,4216082411505,15619402938.000,15619.402938,60.821,45.00,51.00,45.00,51.00,305.981430,305981.430,,,305.981430,305981.430
cubic,48310108668,4216270724170,4264580832838,15618797313.000,15618.797313,60.827,45.00,51.00,45.00,51.00,305.995270,305995.270,,,305.995270,305995.270
cubic,48326216190,4264800458938,4313126675128,15623986101.000,15623.986101,70.946,44.00,51.00,44.00,51.00,305.871170,305871.170,,,305.871170,305871.170
cubic,48333678588,4313346383828,4361680062416,15626377459.000,15626.377459,70.972,45.00,50.00,44.00,50.00,306.016312,306016.312,,,306.016312,306016.312
cubic,48277144127,4361805628022,4410082772149,15608084847.000,15608.084847,40.532,45.00,50.00,45.00,50.00,305.885910,305885.910,,,305.885910,305885.910
cubic,48310972657,4410271141478,4458582114135,15618997635.000,15618.997635,60.845,44.00,50.00,44.00,50.00,306.042236,306042.236,,,306.042236,306042.236
cubic,48330006126,4458801694083,4507131700209,15625140997.000,15625.140997,70.930,44.00,51.00,44.00,51.00,306.009735,306009.735,,,306.009735,306009.735
cubic,48309949911,4507319960846,4555629910757,15618639392.000,15618.639392,60.810,45.00,51.00,45.00,51.00,306.140610,306140.610,,,306.140610,306140.610
cubic,48331609384,4555849492993,4604181102377,15625635181.000,15625.635181,70.931,45.00,51.00,45.00,51.00,306.054230,306054.230,,,306.054230,306054.230
cubic,48308509644,4604369298062,4652677807706,15618152516.000,15618.152516,60.788,45.00,51.00,45.00,51.00,306.093872,306093.872,,,306.093872,306093.872
cubic,48311221528,4652866124654,4701177346182,15619020980.000,15619.020980,60.827,45.00,51.00,45.00,51.00,305.989517,305989.517,,,305.989517,305989.517
cubic,48310354709,4701365681874,4749676036583,15618732695.000,15618.732695,60.834,45.00,51.00,45.00,51.00,306.106674,306106.674,,,306.106674,306106.674
cubic,48312850826,4749864379198,4798177230024,15619533290.000,15619.533290,60.836,45.00,51.00,45.00,51.00,306.132065,306132.065,,,306.132065,306132.065
cubic,48332821357,4798396836346,4846729657703,15626186092.000,15626.186092,70.938,45.00,51.00,45.00,51.00,306.225739,306225.739,,,306.225739,306225.739
cubic,48334732087,4846949279782,4895284011869,15628539638.000,15628.539638,70.952,45.00,51.00,45.00,51.00,306.004654,306004.654,,,306.004654,306004.654
cubic,48330800640,4895503589117,4943834389757,15627163730.000,15627.163730,70.938,45.00,51.00,45.00,51.00,306.170837,306170.837,,,306.170837,306170.837
cubic,48331655206,4944054128891,4992385784097,15627340285.000,15627.340285,70.991,44.00,51.00,44.00,51.00,306.196396,306196.396,,,306.196396,306196.396
cubic,48339332020,4992605425293,5040944757313,15629735862.000,15629.735862,70.957,45.00,51.00,45.00,51.00,306.268051,306268.051,,,306.268051,306268.051
cubic,48313673344,5041133024446,5089446697790,15621343972.000,15621.343972,60.810,45.00,51.00,45.00,51.00,306.292679,306292.679,,,306.292679,306292.679
cubic,48329196129,5089666330606,5137995526735,15626285587.000,15626.285587,70.954,45.00,50.00,45.00,50.00,306.358627,306358.627,,,306.358627,306358.627
cubic,48335187092,5138215223611,5186550410703,15628146215.000,15628.146215,70.955,45.00,51.00,45.00,51.00,306.020935,306020.935,,,306.020935,306020.935
cubic,48330705866,5186770152171,5235100858037,15626624663.000,15626.624663,70.988,45.00,51.00,45.00,51.00,306.176071,306176.071,,,306.176071,306176.071
cubic,48332863470,5235320488907,5283653352377,15627254262.000,15627.254262,70.953,44.00,51.00,44.00,51.00,306.263092,306263.092,,,306.263092,306263.092
cubic,48333733667,5283872976959,5332206710626,15627471897.000,15627.471897,70.950,44.00,52.00,44.00,52.00,306.186218,306186.218,,,306.186218,306186.218
cubic,48334164975,5332426333205,5380760498180,15627551321.000,15627.551321,70.949,45.00,50.00,45.00,50.00,306.223816,306223.816,,,306.223816,306223.816
cubic,48332032415,5380980105495,5429312137910,15626805312.000,15626.805312,70.944,45.00,51.00,44.00,51.00,306.106018,306106.018,,,306.106018,306106.018
cubic,48332894555,5429531744078,5477864638633,15627030759.000,15627.030759,70.943,45.00,52.00,45.00,52.00,306.214127,306214.127,,,306.214127,306214.127
cubic,48351766162,5478115609542,5526467375704,15633086242.000,15633.086242,81.080,44.00,51.00,44.00,51.00,306.207153,306207.153,,,306.207153,306207.153
cubic,48316279958,5526655698470,5574971978428,15621558710.000,15621.558710,60.833,45.00,51.00,45.00,51.00,306.694656,306694.656,,,306.694656,306694.656
cubic,48331070441,5575191593676,5623522664117,15626299552.000,15626.299552,70.944,45.00,51.00,45.00,51.00,305.931015,305931.015,,,305.931015,305931.015
cubic,48334314332,5623742344682,5672076659014,15627306654.000,15627.306654,70.967,45.00,51.00,45.00,51.00,306.201965,306201.965,,,306.201965,306201.965
cubic,48335850618,5672296302580,5720632153198,15627764758.000,15627.764758,70.954,45.00,51.00,45.00,51.00,306.212097,306212.097,,,306.212097,306212.097
cubic,48861413518,5720851747675,5769713161193,15797656925.000,15797.656925,70.938,45.00,52.00,44.00,54.00,362.296402,362296.402,,,362.296402,362296.402
cubic,48430187450,5793177475267,5841607662717,15658195213.000,15658.195213,7586.254,45.00,51.00,45.00,51.00,308.554382,308554.382,,,308.554382,308554.382
cubic,48330544925,5841795984422,5890126529347,15625940867.000,15625.940867,60.822,45.00,50.00,45.00,50.00,307.064163,307064.163,,,307.064163,307064.163
cubic,48314123695,5890314901994,5938629025689,15620587553.000,15620.587553,60.829,45.00,51.00,45.00,51.00,306.353394,306353.394,,,306.353394,306353.394
cubic,48318316192,5938817263290,5987135579482,15621918382.000,15621.918382,60.804,45.00,51.00,45.00,51.00,306.460999,306460.999,,,306.460999,306460.999
cubic,48331241642,5987355238078,6035686479720,15626074973.000,15626.074973,70.949,45.00,50.00,45.00,50.00,305.927338,305927.338,,,305.927338,305927.338
cubic,48298092676,6035843400934,6084141493610,15615325431.000,15615.325431,50.678,45.00,50.00,45.00,50.00,305.881714,305881.714,,,305.881714,305881.714
cubic,48312350148,6084329754248,6132642104396,15619911663.000,15619.911663,60.807,45.00,51.00,44.00,51.00,305.883667,305883.667,,,305.883667,305883.667
dijkstra,53115647353,6132861893449,6185977540802,17172846077.000,17172.846077,70.985,45.00,54.00,45.00,54.00,367.260239,367260.239,,,367.260239,367260.239
dijkstra,53412168292,6186259947172,6239672115464,17268697189.000,17268.697189,91.235,45.00,54.00,45.00,54.00,368.879257,368879.257,,,368.879257,368879.257
dijkstra,53297236965,6239954422205,6293251659170,17231515020.000,17231.515020,91.203,45.00,54.00,45.00,54.00,368.395370,368395.370,,,368.395370,368395.370
dijkstra,53357072356,6293534101697,6346891174053,17250839694.000,17250.839694,91.246,45.00,54.00,45.00,54.00,368.755676,368755.676,,,368.755676,368755.676
dijkstra,53238552626,6347173633638,6400412186264,17212499767.000,17212.499767,91.252,45.00,54.00,45.00,54.00,367.853607,367853.607,,,367.853607,367853.607
dijkstra,53173935810,6400694480757,6453868416567,17191590640.000,17191.590640,91.198,45.00,54.00,45.00,54.00,367.931778,367931.778,,,367.931778,367931.778
dijkstra,53231789774,6454150853898,6507382643672,17210277950.000,17210.277950,91.244,45.00,54.00,45.00,54.00,368.079712,368079.712,,,368.079712,368079.712
dijkstra,53340846958,6507665157627,6561006004585,17245520558.000,17245.520558,91.249,45.00,54.00,45.00,54.00,368.602829,368602.829,,,368.602829,368602.829
dijkstra,53276057995,6561288361015,6614564419010,17224557844.000,17224.557844,91.217,45.00,54.00,45.00,54.00,368.469162,368469.162,,,368.469162,368469.162
dijkstra,53383651342,6614846825944,6668230477286,17259328953.000,17259.328953,91.234,45.00,54.00,45.00,54.00,369.039276,369039.276,,,369.039276,369039.276
dijkstra,53432159422,6668513009731,6721945169153,17275003635.000,17275.003635,91.274,45.00,54.00,45.00,54.00,369.574432,369574.432,,,369.574432,369574.432
dijkstra,53135459317,6722227694125,6775363153442,17179060810.000,17179.060810,91.264,45.00,54.00,45.00,54.00,368.201996,368201.996,,,368.201996,368201.996
dijkstra,53564954087,6775645508638,6829210462725,17317907485.000,17317.907485,91.217,45.00,55.00,45.00,55.00,371.181519,371181.519,,,371.181519,371181.519
dijkstra,53146522523,6829524263689,6882670786212,17182620697.000,17182.620697,101.382,45.00,55.00,45.00,55.00,368.025040,368025.040,,,368.025040,368025.040
dijkstra,53302027525,6882984703003,6936286730528,17232881831.000,17232.881831,101.412,45.00,55.00,45.00,55.00,369.116547,369116.547,,,369.116547,369116.547
dijkstra,53295908651,6936600543319,6989896451970,17230894115.000,17230.894115,101.386,45.00,55.00,45.00,55.00,369.342255,369342.255,,,369.342255,369342.255
dijkstra,53560425656,6990178905481,7043739331137,17316403041.000,17316.403041,91.248,45.00,55.00,45.00,55.00,371.139420,371139.420,,,371.139420,371139.420
dijkstra,53272549032,7044053116290,7097325665322,17223342862.000,17223.342862,101.358,44.00,54.00,44.00,54.00,369.175247,369175.247,,,369.175247,369175.247
dijkstra,53426267044,7097608038919,7151034305963,17273012379.000,17273.012379,91.223,45.00,55.00,45.00,55.00,369.884140,369884.140,,,369.884140,369884.140
dijkstra,53222584228,7151348173925,7204570758153,17207175210.000,17207.175210,101.384,45.00,55.00,45.00,55.00,369.011475,369011.475,,,369.011475,369011.475
dijkstra,53357685837,7204884524809,7258242210646,17250827209.000,17250.827209,101.370,45.00,55.00,45.00,55.00,369.739517,369739.517,,,369.739517,369739.517
dijkstra,53456068346,7258556014403,7312012082749,17282628072.000,17282.628072,101.383,45.00,55.00,45.00,55.00,370.453125,370453.125,,,370.453125,370453.125
dijkstra,53294041184,7312325865647,7365619906831,17230238533.000,17230.238533,101.376,45.00,54.00,45.00,54.00,369.279480,369279.480,,,369.279480,369279.480
dijkstra,53421256200,7365902331219,7419323587419,17271361066.000,17271.361066,91.236,45.00,54.00,45.00,54.00,370.556091,370556.091,,,370.556091,370556.091
dijkstra,53426871024,7419606067939,7473032938963,17273170295.000,17273.170295,91.256,45.00,55.00,45.00,55.00,370.345367,370345.367,,,370.345367,370345.367
dijkstra,53379377839,7473346824389,7526726202228,17257812345.000,17257.812345,101.409,45.00,55.00,45.00,55.00,370.076797,370076.797,,,370.076797,370076.797
dijkstra,53232969101,7527039947626,7580272916727,17210473409.000,17210.473409,101.364,45.00,54.00,45.00,54.00,368.799347,368799.347,,,368.799347,368799.347
dijkstra,53279495879,7580555382169,7633834878048,17225509901.000,17225.509901,91.252,45.00,55.00,45.00,55.00,369.316193,369316.193,,,369.316193,369316.193
dijkstra,53342350564,7634148745212,7687491095776,17245828530.000,17245.828530,101.403,45.00,55.00,45.00,55.00,369.829865,369829.865,,,369.829865,369829.865
dijkstra,53264401720,7687804891435,7741069293155,17220623122.000,17220.623122,101.380,45.00,55.00,45.00,55.00,369.626236,369626.236,,,369.626236,369626.236
dijkstra,53184050151,7741383098037,7794567148188,17194642258.000,17194.642258,101.383,45.00,55.00,45.00,55.00,369.098312,369098.312,,,369.098312,369098.312
dijkstra,53501771104,7794880841838,7848382612942,17297364230.000,17297.364230,101.347,45.00,55.00,45.00,55.00,371.398804,371398.804,,,371.398804,371398.804
dijkstra,53579383290,7848696555181,7902275938471,17322448614.000,17322.448614,101.418,45.00,55.00,45.00,55.00,371.578674,371578.674,,,371.578674,371578.674
dijkstra,53174088717,7902589854263,7955763942980,17191412988.000,17191.412988,101.401,45.00,55.00,45.00,55.00,369.039337,369039.337,,,369.039337,369039.337
dijkstra,53222232639,7956109205753,8009331438392,17206981177.000,17206.981177,111.551,45.00,55.00,45.00,55.00,369.118851,369118.851,,,369.118851,369118.851
dijkstra,53252381867,8009645236910,8062897618777,17218328241.000,17218.328241,101.388,45.00,55.00,45.00,55.00,369.512344,369512.344,,,369.512344,369512.344
dijkstra,53434002000,8063211412009,8116645414009,17277003228.000,17277.003228,101.388,45.00,55.00,45.00,55.00,370.762970,370762.970,,,370.762970,370762.970
dijkstra,53420945493,8116959077951,8170380023444,17272736580.000,17272.736580,101.344,45.00,55.00,45.00,55.00,370.668472,370668.472,,,370.668472,370668.472
dijkstra,53362340730,8170693821650,8224056162380,17253740382.000,17253.740382,101.389,45.00,56.00,45.00,56.00,370.523895,370523.895,,,370.523895,370523.895
dijkstra,53282891520,8224401354307,8277684245827,17228007911.000,17228.007911,111.540,45.00,56.00,45.00,56.00,370.184250,370184.250,,,370.184250,370184.250
dijkstra,53339445473,8278029399299,8331368844772,17246253047.000,17246.253047,111.525,45.00,55.00,45.00,55.00,370.540771,370540.771,,,370.540771,370540.771
dijkstra,53393300742,8331713869013,8385107169755,17263624469.000,17263.624469,111.483,45.00,55.00,45.00,55.00,370.601944,370601.944,,,370.601944,370601.944
dijkstra,53388445487,8385420996245,8438809441732,17262013377.000,17262.013377,101.397,45.00,54.00,45.00,54.00,370.188538,370188.538,,,370.188538,370188.538
dijkstra,53332342950,8439091879323,8492424222273,17243833956.000,17243.833956,91.250,45.00,55.00,45.00,55.00,369.817810,369817.810,,,369.817810,369817.810
dijkstra,53404445394,8492706657211,8546111102605,17267109264.000,17267.109264,91.249,45.00,55.00,45.00,55.00,370.444809,370444.809,,,370.444809,370444.809
dijkstra,53345047939,8546424778218,8599769826157,17247869878.000,17247.869878,101.348,45.00,55.00,45.00,55.00,370.084076,370084.076,,,370.084076,370084.076
dijkstra,53259801404,8600083657663,8653343459067,17220273307.000,17220.273307,101.398,45.00,55.00,45.00,55.00,369.650101,369650.101,,,369.650101,369650.101
dijkstra,53386314275,8653657265959,8707043580234,17261144161.000,17261.144161,101.390,45.00,55.00,45.00,55.00,370.501572,370501.572,,,370.501572,370501.572
dijkstra,53390010295,8707357326751,8760747337046,17262310719.000,17262.310719,101.370,45.00,55.00,45.00,55.00,370.736710,370736.710,,,370.736710,370736.710
dijkstra,53117205003,8761061195463,8814178400466,17174071494.000,17174.071494,101.399,45.00,55.00,45.00,55.00,368.978775,368978.775,,,368.978775,368978.775
fdct,43558563920,8814523577402,8858082141322,14083543801.000,14083.543801,111.509,45.00,53.00,45.00,53.00,296.863174,296863.174,,,296.863174,296863.174
fdct,43551676421,8858395947993,8901947624414,14081274038.000,14081.274038,101.390,44.00,54.00,44.00,54.00,296.526169,296526.169,,,296.526169,296526.169
fdct,43542327553,8902230078899,8945772406452,14078230750.000,14078.230750,91.255,44.00,54.00,44.00,54.00,296.236267,296236.267,,,296.236267,296236.267
fdct,43540266149,8946054823036,8989595089185,14077545669.000,14077.545669,91.242,45.00,53.00,45.00,53.00,296.232285,296232.285,,,296.232285,296232.285
fdct,43521351674,8989846210290,9033367561964,14071407192.000,14071.407192,81.129,45.00,53.00,45.00,53.00,296.165588,296165.588,,,296.165588,296165.588
fdct,43520484042,9033618471645,9077138955687,14071108999.000,14071.108999,81.060,45.00,54.00,45.00,54.00,296.057663,296057.663,,,296.057663,296057.663
fdct,43548490511,9077421362708,9120969853219,14080157024.000,14080.157024,91.239,45.00,53.00,45.00,53.00,296.203720,296203.720,,,296.203720,296203.720
fdct,43542706027,9121252362500,9164795068527,14078265105.000,14078.265105,91.264,45.00,54.00,45.00,54.00,296.358704,296358.704,,,296.358704,296358.704
fdct,43553880920,9165108733103,9208662614023,14081863752.000,14081.863752,101.343,45.00,53.00,45.00,53.00,296.557892,296557.892,,,296.557892,296557.892
fdct,43539509969,9208944999702,9252484509671,14077200069.000,14077.200069,91.232,45.00,54.00,45.00,54.00,296.507935,296507.935,,,296.507935,296507.935
fdct,43527043689,9252735644055,9296262687744,14073150297.000,14073.150297,81.114,45.00,54.00,45.00,54.00,297.040100,297040.100,,,297.040100,297040.100
fdct,43525486928,9296513730645,9340039217573,14072630907.000,14072.630907,81.101,45.00,54.00,45.00,54.00,296.105820,296105.820,,,296.105820,296105.820
fdct,43520186297,9340290220933,9383810407230,14070902269.000,14070.902269,81.090,45.00,53.00,45.00,53.00,296.100555,296100.555,,,296.100555,296100.555
fdct,43543324442,9384092817943,9427636142385,14078374064.000,14078.374064,91.240,45.00,54.00,45.00,54.00,296.277115,296277.115,,,296.277115,296277.115
fdct,43551371094,9427950011072,9471501382166,14080963758.000,14080.963758,101.409,44.00,53.00,44.00,53.00,296.268005,296268.005,,,296.268005,296268.005
fdct,43521220181,9471752383074,9515273603255,14071195790.000,14071.195790,81.089,45.00,53.00,45.00,53.00,296.590988,296590.988,,,296.590988,296590.988
fdct,43542118826,9515555965098,9559098083924,14077944665.000,14077.944665,91.223,44.00,54.00,44.00,54.00,296.508743,296508.743,,,296.508743,296508.743
fdct,43542245765,9559380492794,9602922738559,14077972336.000,14077.972336,91.239,45.00,54.00,45.00,54.00,296.460907,296460.907,,,296.460907,296460.907
fdct,43539333280,9603205108722,9646744442002,14077018815.000,14077.018815,91.227,45.00,54.00,45.00,54.00,296.293610,296293.610,,,296.293610,296293.610
fdct,43547986943,9647026915222,9690574902165,14079809733.000,14079.809733,91.260,45.00,54.00,45.00,54.00,296.630630,296630.630,,,296.630630,296630.630
fdct,43541661957,9690857397693,9734399059650,14077747961.000,14077.747961,91.258,45.00,54.00,45.00,54.00,296.481308,296481.308,,,296.481308,296481.308
fdct,43555380200,9734712853928,9778268234128,14082174194.000,14082.174194,101.384,45.00,54.00,45.00,54.00,296.339355,296339.355,,,296.339355,296339.355
fdct,43890487430,9778550760309,9822441247739,14190514099.000,14190.514099,91.276,45.00,54.00,45.00,54.00,322.860596,322860.596,,,322.860596,322860.596
fdct,43547011665,9822723672163,9866270683828,14079451676.000,14079.451676,91.233,45.00,53.00,45.00,53.00,296.637207,296637.207,,,296.637207,296637.207
fdct,43544473067,9866553109260,9910097582327,14078613569.000,14078.613569,91.234,45.00,54.00,45.00,54.00,296.365051,296365.051,,,296.365051,296365.051
fdct,43543739019,9910379898061,9953923637080,14078388915.000,14078.388915,91.185,45.00,54.00,45.00,54.00,296.608719,296608.719,,,296.608719,296608.719
fdct,43551800284,9954237449808,9997789250092,14080964975.000,14080.964975,101.389,45.00,53.00,45.00,53.00,296.362946,296362.946,,,296.362946,296362.946
fdct,43521912179,9998040225425,10041562137604,14071285312.000,14071.285312,81.080,45.00,53.00,45.00,53.00,296.243774,296243.774,,,296.243774,296243.774
fdct,43541451300,10041844490815,10085385942115,14077597472.000,14077.597472,91.220,45.00,54.00,45.00,54.00,296.425735,296425.735,,,296.425735,296425.735
