benchmark,cpu_cycles,cycles_start,cycles_end,time_ns,time_ms,cooldown_ms,temp_before,temp_after,pkg_temp_before,pkg_temp_after,pkg_joules,pkg_mJ,dram_joules,dram_mJ,total_joules,total_mJ
fdct,47407362316,11153200417179,11200607779495,15327947776.000,15327.947776,0.000,45.00,47.00,45.00,47.00,256.280029,256280.029,0.000000,0.000,256.280029,256280.029
fdct,47409164164,11200738824867,11248147989031,15328530688.000,15328.530688,0.000,44.00,47.00,44.00,47.00,256.207672,256207.672,0.000000,0.000,256.207672,256207.672
fdct,47405547740,11248279086587,11295684634327,15327361280.000,15327.361280,0.000,44.00,48.00,44.00,48.00,256.191360,256191.360,0.000000,0.000,256.191360,256191.360
fdct,47401976688,11295815733035,11343217709723,15326206720.000,15326.206720,0.000,44.00,47.00,44.00,47.00,256.227722,256227.722,0.000000,0.000,256.227722,256227.722
fdct,47406415284,11343348828467,11390755243751,15327641856.000,15327.641856,0.000,45.00,48.00,45.00,48.00,256.469100,256469.100,0.000000,0.000,256.469100,256469.100
fdct,47401993068,11390886382327,11438288375395,15326212352.000,15326.212352,0.000,45.00,47.00,45.00,47.00,256.273284,256273.284,0.000000,0.000,256.273284,256273.284
fdct,47403462624,11438419489835,11485822952459,15326687232.000,15326.687232,0.000,44.00,47.00,44.00,47.00,256.318344,256318.344,0.000000,0.000,256.318344,256318.344
fdct,47404621724,11485954071675,11533358693399,15327062016.000,15327.062016,0.000,45.00,47.00,45.00,47.00,256.312225,256312.225,0.000000,0.000,256.312225,256312.225
fdct,47399842844,11533489838347,11580889681191,15325516544.000,15325.516544,0.000,44.00,48.00,44.00,48.00,256.202484,256202.484,0.000000,0.000,256.202484,256202.484
fdct,47406476716,11581020818863,11628427295579,15327661824.000,15327.661824,0.000,44.00,47.00,44.00,47.00,256.408554,256408.554,0.000000,0.000,256.408554,256408.554
fdct,47396185848,11628558451955,11675954637803,15324334336.000,15324.334336,0.000,45.00,47.00,45.00,47.00,256.394989,256394.989,0.000000,0.000,256.394989,256394.989
fdct,47407740924,11676085792619,11723493533543,15328070400.000,15328.070400,0.000,44.00,47.00,44.00,47.00,256.520812,256520.812,0.000000,0.000,256.520812,256520.812
fdct,47394821592,11723624668583,11771019490175,15323893248.000,15323.893248,0.000,44.00,48.00,44.00,48.00,256.422210,256422.210,0.000000,0.000,256.422210,256422.210
fdct,47405575840,11771150640371,11818556216211,15327370240.000,15327.370240,0.000,44.00,48.00,44.00,48.00,256.460723,256460.723,0.000000,0.000,256.460723,256460.723
fdct,47403239556,11818687364567,11866090604123,15326615040.000,15326.615040,0.000,44.00,47.00,44.00,47.00,256.648651,256648.651,0.000000,0.000,256.648651,256648.651
fdct,47406814900,11866221771571,11913628586471,15327771136.000,15327.771136,0.000,45.00,48.00,45.00,48.00,256.741714,256741.714,0.000000,0.000,256.741714,256741.714
fdct,47394810684,11913759783631,11961154594315,15323889664.000,15323.889664,0.000,45.00,48.00,45.00,48.00,256.670989,256670.989,0.000000,0.000,256.670989,256670.989
fdct,47405584704,11961285791623,12008691376327,15327373312.000,15327.373312,0.000,45.00,47.00,45.00,47.00,256.728988,256728.988,0.000000,0.000,256.728988,256728.988
fdct,47399532140,12008822555627,12056222087767,15325416192.000,15325.416192,0.000,45.00,48.00,45.00,48.00,256.555938,256555.938,0.000000,0.000,256.555938,256555.938
fdct,47409993064,12056353275563,12103763268627,15328798720.000,15328.798720,0.000,45.00,48.00,45.00,48.00,256.696548,256696.548,0.000000,0.000,256.696548,256696.548
fdct,47405568420,12103894453251,12151300021671,15327367936.000,15327.367936,0.000,45.00,48.00,45.00,48.00,256.904479,256904.479,0.000000,0.000,256.904479,256904.479
fdct,47405556088,12151431234459,12198836790547,15327363840.000,15327.363840,0.000,45.00,48.00,45.00,48.00,256.798400,256798.400,0.000000,0.000,256.798400,256798.400
fdct,47408031912,12198968025891,12246376057803,15328164608.000,15328.164608,0.000,45.00,49.00,45.00,49.00,256.829147,256829.147,0.000000,0.000,256.829147,256829.147
fdct,47410116420,12246507282667,12293917399087,15328838656.000,15328.838656,0.000,45.00,48.00,45.00,48.00,256.979812,256979.812,0.000000,0.000,256.979812,256979.812
fdct,47401987460,12294048630823,12341450618283,15326210304.000,15326.210304,0.000,45.00,48.00,45.00,48.00,256.957901,256957.901,0.000000,0.000,256.957901,256957.901
fdct,47398395872,12874158686667,12921557082539,15325048832.000,15325.048832,172592.000,37.00,45.00,38.00,45.00,253.880981,253880.981,0.000000,0.000,253.880981,253880.981
fdct,47401964576,12921692200795,12969094165371,15326202880.000,15326.202880,0.000,43.00,45.00,43.00,45.00,254.226043,254226.043,0.000000,0.000,254.226043,254226.043
fdct,47416238848,12969225239795,13016641478643,15330818048.000,15330.818048,0.000,43.00,45.00,43.00,45.00,254.609359,254609.359,0.000000,0.000,254.609359,254609.359
fdct,47401994804,13016772542615,13064174537419,15326212608.000,15326.212608,0.000,42.00,45.00,42.00,45.00,254.887741,254887.741,0.000000,0.000,254.887741,254887.741
fdct,47398389344,13064305573035,13111703962379,15325047040.000,15325.047040,0.000,44.00,46.00,44.00,46.00,255.122665,255122.665,0.000000,0.000,255.122665,255122.665
fdct,47394836816,13111835005555,13159229842371,15323898368.000,15323.898368,0.000,43.00,46.00,43.00,46.00,255.256011,255256.011,0.000000,0.000,255.256011,255256.011
fdct,47405568368,13159360921867,13206766490235,15327368192.000,15327.368192,0.000,44.00,46.00,44.00,46.00,255.293273,255293.273,0.000000,0.000,255.293273,255293.273
fdct,47398407568,13206897563379,13254295970947,15325052928.000,15325.052928,0.000,44.00,46.00,44.00,46.00,255.271118,255271.118,0.000000,0.000,255.271118,255271.118
fdct,47394810284,13254427046963,13301821857247,15323889664.000,15323.889664,0.000,44.00,46.00,44.00,46.00,255.536773,255536.773,0.000000,0.000,255.536773,255536.773
fdct,47401984888,13301952927999,13349354912887,15326209280.000,15326.209280,0.000,43.00,46.00,43.00,46.00,255.813659,255813.659,0.000000,0.000,255.813659,255813.659
fdct,47394825304,13349485973967,13396880799271,15323894528.000,15323.894528,0.000,44.00,47.00,44.00,47.00,256.168914,256168.914,0.000000,0.000,256.168914,256168.914
fir,41114027924,13397011859151,13438125887075,13293160704.000,13293.160704,0.000,45.00,47.00,45.00,47.00,218.760894,218760.894,0.000000,0.000,218.760894,218760.894
fir,41114407364,13438256171239,13479370578603,13293283584.000,13293.283584,0.000,44.00,47.00,44.00,47.00,218.746978,218746.978,0.000000,0.000,218.746978,218746.978
fir,41113404732,13479500894879,13520614299611,13292959232.000,13292.959232,0.000,44.00,47.00,44.00,47.00,218.701446,218701.446,0.000000,0.000,218.701446,218701.446
fir,41114421316,13520744556259,13561858977575,13293288192.000,13293.288192,0.000,44.00,47.00,44.00,47.00,218.798095,218798.095,0.000000,0.000,218.798095,218798.095
fir,41111189324,13561989299495,13603100488819,13292243200.000,13292.243200,0.000,44.00,47.00,44.00,47.00,218.793930,218793.930,0.000000,0.000,218.793930,218793.930
fir,41111422100,13603230822551,13644342244651,13292318464.000,13292.318464,0.000,44.00,47.00,44.00,47.00,218.929733,218929.733,0.000000,0.000,218.929733,218929.733
fir,41112268292,13644472540687,13685584808979,13292591872.000,13292.591872,0.000,44.00,47.00,44.00,47.00,218.928649,218928.649,0.000000,0.000,218.928649,218928.649
fir,41109693264,13685715091843,13726824785107,13291759104.000,13291.759104,0.000,45.00,48.00,45.00,48.00,219.031539,219031.539,0.000000,0.000,219.031539,219031.539
fir,41113691824,13726955110795,13768068802619,13293052160.000,13293.052160,0.000,45.00,47.00,45.00,47.00,218.986526,218986.526,0.000000,0.000,218.986526,218986.526
fir,41111870412,13768199146975,13809311017387,13292462848.000,13292.462848,0.000,44.00,46.00,44.00,46.00,218.882400,218882.400,0.000000,0.000,218.882400,218882.400
fir,41111105872,13809441348727,13850552454599,13292216064.000,13292.216064,0.000,45.00,47.00,45.00,47.00,218.749862,218749.862,0.000000,0.000,218.749862,218749.862
fir,41114090032,13850682824899,13891796914931,13293180928.000,13293.180928,0.000,44.00,47.00,44.00,47.00,218.955596,218955.596,0.000000,0.000,218.955596,218955.596
fir,41113833432,13891927263775,13933041097207,13293097728.000,13293.097728,0.000,44.00,47.00,44.00,47.00,218.995269,218995.269,0.000000,0.000,218.995269,218995.269
fir,41113195088,13933171461315,13974284656403,13292891648.000,13292.891648,0.000,45.00,47.00,45.00,47.00,219.019927,219019.927,0.000000,0.000,219.019927,219019.927
fir,41111064908,13974415028771,14015526093679,13292202752.000,13292.202752,0.000,45.00,47.00,45.00,47.00,219.066375,219066.375,0.000000,0.000,219.066375,219066.375
fir,41111959236,14015656444591,14056768403827,13292491520.000,13292.491520,0.000,44.00,47.00,44.00,47.00,219.031295,219031.295,0.000000,0.000,219.031295,219031.295
fir,41110890796,14056898775523,14098009666319,13292146432.000,13292.146432,0.000,44.00,48.00,44.00,48.00,219.010726,219010.726,0.000000,0.000,219.010726,219010.726
fir,41110387568,14098140075543,14139250463111,13291983872.000,13291.983872,0.000,45.00,47.00,45.00,47.00,219.038085,219038.085,0.000000,0.000,219.038085,219038.085
fir,41111096548,14139380861283,14180491957831,13292212992.000,13292.212992,0.000,45.00,47.00,45.00,47.00,219.101593,219101.593,0.000000,0.000,219.101593,219101.593
fir,41113782216,14180622369719,14221736151935,13293081344.000,13293.081344,0.000,45.00,47.00,45.00,47.00,9223372036854.775391,9223372036854776.000,0.000000,0.000,9223372036854.775391,9223372036854776.000
fir,41111809236,14221898681379,14263010490615,13292443392.000,13292.443392,0.000,45.00,48.00,45.00,48.00,219.270828,219270.828,0.000000,0.000,219.270828,219270.828
fir,41113706072,14263140888691,14304254594763,13293056768.000,13293.056768,0.000,44.00,47.00,44.00,47.00,219.246948,219246.948,0.000000,0.000,219.246948,219246.948
fir,41113540096,14304384981047,14345498521143,13293002752.000,13293.002752,0.000,45.00,48.00,45.00,48.00,219.248001,219248.001,0.000000,0.000,219.248001,219248.001
fir,41111770472,14345628899675,14386740670147,13292431104.000,13292.431104,0.000,45.00,47.00,45.00,47.00,219.285522,219285.522,0.000000,0.000,219.285522,219285.522
fir,41112083912,14386871048699,14427983132611,13292532224.000,13292.532224,0.000,44.00,47.00,45.00,47.00,219.249221,219249.221,0.000000,0.000,219.249221,219249.221
fir,41114360140,14428113553087,14469227913227,13293268224.000,13293.268224,0.000,45.00,47.00,45.00,47.00,219.244522,219244.522,0.000000,0.000,219.244522,219244.522
fir,41113859248,14469358339859,14510472199107,13293106432.000,13293.106432,0.000,45.00,48.00,45.00,48.00,219.370712,219370.712,0.000000,0.000,219.370712,219370.712
fir,41111653720,14510602635431,14551714289151,13292393216.000,13292.393216,0.000,45.00,48.00,45.00,48.00,219.282791,219282.791,0.000000,0.000,219.282791,219282.791
fir,41114393312,14551844719987,14592959113299,13293278976.000,13293.278976,0.000,44.00,47.00,44.00,47.00,219.309890,219309.890,0.000000,0.000,219.309890,219309.890
fir,41112454460,14593089494687,14634201949147,13292652288.000,13292.652288,0.000,44.00,48.00,44.00,48.00,219.258148,219258.148,0.000000,0.000,219.258148,219258.148
fir,41113253844,14634332360083,14675445613927,13292910336.000,13292.910336,0.000,44.00,47.00,45.00,47.00,219.137832,219137.832,0.000000,0.000,219.137832,219137.832
fir,41114536600,14675576025379,14716690561979,13293325056.000,13293.325056,0.000,44.00,47.00,44.00,47.00,219.143112,219143.112,0.000000,0.000,219.143112,219143.112
fir,41110720736,14716821007935,14757931728671,13292091392.000,13292.091392,0.000,45.00,47.00,45.00,47.00,219.138748,219138.748,0.000000,0.000,219.138748,219138.748
fir,41114371524,14758062165771,14799176537295,13293271808.000,13293.271808,0.000,44.00,47.00,44.00,47.00,219.222976,219222.976,0.000000,0.000,219.222976,219222.976
fir,41117233160,14799307003883,14840424237043,13294196992.000,13294.196992,0.000,45.00,47.00,45.00,47.00,219.409164,219409.164,0.000000,0.000,219.409164,219409.164
fir,41114670863,15211578373656,15252693044519,13293368832.000,13293.368832,120216.000,37.00,45.00,39.00,45.00,216.837326,216837.326,0.000000,0.000,216.837326,216837.326
fir,41115030592,15252827430503,15293942461095,13293484800.000,13293.484800,0.000,43.00,45.00,43.00,45.00,217.265045,217265.045,0.000000,0.000,217.265045,217265.045
fir,41111209252,15294072826063,15335184035315,13292249600.000,13292.249600,0.000,43.00,45.00,43.00,45.00,217.479598,217479.598,0.000000,0.000,217.479598,217479.598
fir,41114193788,15335314426655,15376428620443,13293214208.000,13293.214208,0.000,44.00,45.00,44.00,45.00,217.834747,217834.747,0.000000,0.000,217.834747,217834.747
fir,41113130784,15376558974623,15417672105407,13292870912.000,13292.870912,0.000,43.00,46.00,43.00,46.00,217.852569,217852.569,0.000000,0.000,217.852569,217852.569
fir,41114287232,15417802393539,15458916680771,13293244416.000,13293.244416,0.000,43.00,46.00,43.00,46.00,218.032775,218032.775,0.000000,0.000,218.032775,218032.775
fir,41115086604,15459046988015,15500162074619,13293502976.000,13293.502976,0.000,43.00,47.00,43.00,47.00,218.382308,218382.308,0.000000,0.000,218.382308,218382.308
fir,41111584252,15500292396971,15541403981223,13292370688.000,13292.370688,0.000,44.00,47.00,44.00,47.00,218.570343,218570.343,0.000000,0.000,218.570343,218570.343
fir,41112854776,15541534317863,15582647172639,13292781312.000,13292.781312,0.000,43.00,47.00,43.00,47.00,218.578491,218578.491,0.000000,0.000,218.578491,218578.491
fir,41113254328,15582777485699,15623890740027,13292910592.000,13292.910592,0.000,44.00,47.00,44.00,47.00,218.659408,218659.408,0.000000,0.000,218.659408,218659.408
fir,41115172792,15624021075103,15665136247895,13293530880.000,13293.530880,0.000,44.00,47.00,44.00,47.00,218.709915,218709.915,0.000000,0.000,218.709915,218709.915
fir,41111553428,15665266564791,15706378118219,13292360704.000,13292.360704,0.000,44.00,46.00,44.00,46.00,218.555068,218555.068,0.000000,0.000,218.555068,218555.068
fir,41112983576,15706508438435,15747621422011,13292823040.000,13292.823040,0.000,44.00,47.00,44.00,47.00,218.530685,218530.685,0.000000,0.000,218.530685,218530.685
fir,41111995052,15747751747723,15788863742775,13292503552.000,13292.503552,0.000,44.00,47.00,44.00,47.00,218.768753,218768.753,0.000000,0.000,218.768753,218768.753
fir,41112431968,15788994082199,15830106514167,13292644864.000,13292.644864,0.000,44.00,47.00,44.00,47.00,218.851745,218851.745,0.000000,0.000,218.851745,218851.745
matmult-float,50612358428,15830236841683,15880849200111,16364200704.000,16364.200704,0.000,44.00,47.00,44.00,47.00,290.758361,290758.361,0.000000,0.000,290.758361,290758.361
matmult-float,50608415812,15880987567607,15931595983419,16362925824.000,16362.925824,0.000,45.00,48.00,45.00,48.00,290.766799,290766.799,0.000000,0.000,290.766799,290766.799
matmult-float,50576904576,15931734377267,15982311281843,16352737792.000,16352.737792,0.000,45.00,48.00,45.00,48.00,290.512161,290512.161,0.000000,0.000,290.512161,290512.161
matmult-float,50611587840,15982449667363,16033061255203,16363951872.000,16363.951872,0.000,44.00,48.00,44.00,48.00,290.818252,290818.252,0.000000,0.000,290.818252,290818.252
matmult-float,50589243880,16033199669623,16083788913503,16356727296.000,16356.727296,0.000,45.00,48.00,45.00,48.00,290.819671,290819.671,0.000000,0.000,290.819671,290819.671
matmult-float,50617682176,16083927349603,16134545031779,16365921792.000,16365.921792,0.000,45.00,48.00,45.00,48.00,291.009246,291009.246,0.000000,0.000,291.009246,291009.246
matmult-float,50599186888,16134683451779,16185282638667,16359942144.000,16359.942144,0.000,45.00,48.00,45.00,48.00,290.930496,290930.496,0.000000,0.000,290.930496,290930.496
matmult-float,50626262220,16185421066247,16236047328467,16368696064.000,16368.696064,0.000,45.00,48.00,45.00,48.00,291.232254,291232.254,0.000000,0.000,291.232254,291232.254
matmult-float,50642415601,16240758701986,16291401117587,16373919232.000,16373.919232,1198.000,41.00,47.00,42.00,47.00,291.163452,291163.452,0.000000,0.000,291.163452,291163.452
matmult-float,50606934320,16291541939763,16342148874083,16362447104.000,16362.447104,0.000,45.00,48.00,45.00,48.00,291.002639,291002.639,0.000000,0.000,291.002639,291002.639
matmult-float,50625655152,16342287322115,16392912977267,16368500224.000,16368.500224,0.000,45.00,48.00,45.00,48.00,291.151367,291151.367,0.000000,0.000,291.151367,291151.367
matmult-float,50603248260,16393051421599,16443654669859,16361255424.000,16361.255424,0.000,45.00,48.00,45.00,48.00,291.052627,291052.627,0.000000,0.000,291.052627,291052.627
matmult-float,50622228872,16443793116903,16494415345775,16367392256.000,16367.392256,0.000,45.00,48.00,45.00,48.00,291.198348,291198.348,0.000000,0.000,291.198348,291198.348
matmult-float,50623838004,16494553790187,16545177628191,16367912448.000,16367.912448,0.000,45.00,47.00,45.00,47.00,291.092498,291092.498,0.000000,0.000,291.092498,291092.498
matmult-float,50613462720,16545316073359,16595929536079,16364557824.000,16364.557824,0.000,45.00,48.00,45.00,48.00,291.005737,291005.737,0.000000,0.000,291.005737,291005.737
matmult-float,50624322808,16596067968431,16646692291239,16368069120.000,16368.069120,0.000,45.00,47.00,45.00,47.00,291.052169,291052.169,0.000000,0.000,291.052169,291052.169
matmult-float,50598088352,16646830745075,16697428833427,16359587072.000,16359.587072,0.000,45.00,47.00,45.00,47.00,291.011810,291011.810,0.000000,0.000,291.011810,291011.810
matmult-float,50601684228,16697567273867,16748168958095,16360749568.000,16360.749568,0.000,45.00,48.00,45.00,48.00,291.105270,291105.270,0.000000,0.000,291.105270,291105.270
matmult-float,50609503144,16748307419151,16798916922295,16363277568.000,16363.277568,0.000,45.00,48.00,45.00,48.00,291.167297,291167.297,0.000000,0.000,291.167297,291167.297
matmult-float,50621876624,17331631778703,17382253655327,16367278336.000,16367.278336,172010.000,36.00,45.00,39.00,45.00,288.065444,288065.444,0.000000,0.000,288.065444,288065.444
matmult-float,50608260752,17382395969483,17433004230235,16362875904.000,16362.875904,0.000,43.00,46.00,43.00,46.00,288.548507,288548.507,0.000000,0.000,288.548507,288548.507
matmult-float,50614842572,17433142495023,17483757337595,16365004032.000,16365.004032,0.000,43.00,46.00,43.00,46.00,288.857986,288857.986,0.000000,0.000,288.857986,288857.986
matmult-float,50627217688,17483895620487,17534522838175,16369005056.000,16369.005056,0.000,43.00,47.00,43.00,47.00,289.273925,289273.925,0.000000,0.000,289.273925,289273.925
matmult-float,50599845760,17534661107795,17585260953555,16360155136.000,16360.155136,0.000,44.00,47.00,44.00,47.00,289.420837,289420.837,0.000000,0.000,289.420837,289420.837
matmult-float,50607355520,17585399214143,17636006569663,16362583040.000,16362.583040,0.000,44.00,47.00,44.00,47.00,289.857177,289857.177,0.000000,0.000,289.857177,289857.177
matmult-float,50611961608,17636144835731,17686756797339,16364072704.000,16364.072704,0.000,44.00,46.00,44.00,46.00,290.024688,290024.688,0.000000,0.000,290.024688,290024.688
matmult-float,50620637976,17686895072535,17737515710511,16366877696.000,16366.877696,0.000,44.00,47.00,44.00,47.00,290.208740,290208.740,0.000000,0.000,290.208740,290208.740
matmult-float,50613706520,17737654018419,17788267724939,16364636928.000,16364.636928,0.000,44.00,47.00,44.00,47.00,290.210968,290210.968,0.000000,0.000,290.210968,290210.968
matmult-float,50607943632,17788406017579,17839013961211,16362773504.000,16362.773504,0.000,44.00,48.00,44.00,48.00,290.266571,290266.571,0.000000,0.000,290.266571,290266.571
matmult-float,50611919168,17839152270347,17889764189515,16364058624.000,16364.058624,0.000,44.00,47.00,44.00,47.00,290.316650,290316.650,0.000000,0.000,290.316650,290316.650
matmult-float,50594696612,17889902456463,17940497153075,16358490112.000,16358.490112,0.000,44.00,48.00,44.00,48.00,290.412948,290412.948,0.000000,0.000,290.412948,290412.948
matmult-float,50612735448,17940635457207,17991248192655,16364322816.000,16364.322816,0.000,45.00,48.00,45.00,48.00,290.633270,290633.270,0.000000,0.000,290.633270,290633.270
matmult-float,50603054928,17991386509423,18041989564351,16361192960.000,16361.192960,0.000,45.00,48.00,45.00,48.00,290.750305,290750.305,0.000000,0.000,290.750305,290750.305
matmult-float,50632161388,18042127894583,18092760055971,16370603776.000,16370.603776,0.000,45.00,48.00,45.00,48.00,291.019958,291019.958,0.000000,0.000,291.019958,291019.958
matmult-float,50632487344,18092898400091,18143530887435,16370708992.000,16370.708992,0.000,45.00,48.00,45.00,48.00,290.757324,290757.324,0.000000,0.000,290.757324,290757.324
matmult-float,50613043364,18143669223279,18194282266643,16364422144.000,16364.422144,0.000,45.00,48.00,45.00,48.00,290.815795,290815.795,0.000000,0.000,290.815795,290815.795
matmult-float,50613182928,18194420598491,18245033781419,16364467200.000,16364.467200,0.000,45.00,48.00,45.00,48.00,290.869033,290869.033,0.000000,0.000,290.869033,290869.033
matmult-float,50617786692,18245172141951,18295789928643,16365956096.000,16365.956096,0.000,45.00,48.00,45.00,48.00,290.926834,290926.834,0.000000,0.000,290.926834,290926.834
matmult-float,50626315000,18295928287599,18346554602599,16368713216.000,16368.713216,0.000,45.00,48.00,45.00,48.00,291.072601,291072.601,0.000000,0.000,291.072601,291072.601
matmult-float,50635763648,18346692988859,18397328752507,16371768064.000,16371.768064,0.000,45.00,48.00,45.00,48.00,291.110061,291110.061,0.000000,0.000,291.110061,291110.061
matmult-float,50619841416,18397467086043,18448086927459,16366620160.000,16366.620160,0.000,45.00,48.00,45.00,48.00,290.870223,290870.223,0.000000,0.000,290.870223,290870.223
matmult-float,50631387376,18448225303455,18498856690831,16370353408.000,16370.353408,0.000,45.00,47.00,45.00,47.00,291.065689,291065.689,0.000000,0.000,291.065689,291065.689
matmult-float,50621970280,18498995087627,18549617057907,16367308288.000,16367.308288,0.000,45.00,48.00,45.00,48.00,291.021804,291021.804,0.000000,0.000,291.021804,291021.804
matmult-float,50630235244,18549755448059,18600385683303,16369980928.000,16369.980928,0.000,45.00,48.00,45.00,48.00,291.100128,291100.128,0.000000,0.000,291.100128,291100.128
matmult-float,50604372644,18600524067239,18651128439883,16361618688.000,16361.618688,0.000,45.00,48.00,45.00,48.00,291.082382,291082.382,0.000000,0.000,291.082382,291082.382
matmult-float,50621663360,18651266840599,18701888503959,16367209216.000,16367.209216,0.000,45.00,48.00,45.00,48.00,291.190338,291190.338,0.000000,0.000,291.190338,291190.338
matmult-float,50633529500,18702026942567,18752660472067,16371046144.000,16371.046144,0.000,45.00,47.00,45.00,47.00,291.210235,291210.235,0.000000,0.000,291.210235,291210.235
matmult-float,50621575860,18752798914583,18803420490443,16367181056.000,16367.181056,0.000,45.00,49.00,45.00,49.00,291.150527,291150.527,0.000000,0.000,291.150527,291150.527
matmult-float,50638728156,18803558905403,18854197633559,16372726784.000,16372.726784,0.000,45.00,48.00,45.00,48.00,291.299697,291299.697,0.000000,0.000,291.299697,291299.697
matmult-float,50590875132,18854336069535,18904926944667,16357254912.000,16357.254912,0.000,45.00,48.00,45.00,48.00,291.045333,291045.333,0.000000,0.000,291.045333,291045.333
matmult-int,48590834264,18905065357567,18953656191831,15710593024.000,15710.593024,0.000,45.00,49.00,45.00,49.00,271.654479,271654.479,0.000000,0.000,271.654479,271654.479
matmult-int,48669146820,19167336464859,19216005611679,15735913728.000,15735.913728,69516.000,38.00,47.00,40.00,47.00,270.200119,270200.119,0.000000,0.000,270.200119,270200.119
matmult-int,48589868868,19216145635039,19264735503907,15710280704.000,15710.280704,0.000,44.00,47.00,44.00,47.00,270.391677,270391.677,0.000000,0.000,270.391677,270391.677
matmult-int,48614293016,19264872261575,19313486554591,15718178048.000,15718.178048,0.000,45.00,47.00,45.00,47.00,270.783004,270783.004,0.000000,0.000,270.783004,270783.004
matmult-int,48625190884,19313623303779,19362248494663,15721701376.000,15721.701376,0.000,45.00,48.00,45.00,48.00,271.028289,271028.289,0.000000,0.000,271.028289,271028.289
matmult-int,48622827692,19362385250995,19411008078687,15720937472.000,15720.937472,0.000,45.00,48.00,45.00,48.00,271.147918,271147.918,0.000000,0.000,271.147918,271147.918
matmult-int,48647524428,19411144835343,19459792359771,15728922368.000,15728.922368,0.000,45.00,48.00,45.00,48.00,271.425659,271425.659,0.000000,0.000,271.425659,271425.659
matmult-int,48605837596,19459929077167,19508534914763,15715443968.000,15715.443968,0.000,45.00,47.00,45.00,47.00,271.258239,271258.239,0.000000,0.000,271.258239,271258.239
matmult-int,48696894440,19508671677771,19557368572211,15744884992.000,15744.884992,0.000,44.00,47.00,44.00,47.00,271.830200,271830.200,0.000000,0.000,271.830200,271830.200
matmult-int,48625818216,19557505298123,19606131116339,15721904384.000,15721.904384,0.000,45.00,47.00,45.00,47.00,271.329772,271329.772,0.000000,0.000,271.329772,271329.772
matmult-int,48612303684,19606267877915,19654880181599,15717534976.000,15717.534976,0.000,44.00,48.00,44.00,48.00,271.288558,271288.558,0.000000,0.000,271.288558,271288.558
matmult-int,48633706336,19655016889575,19703650595911,15724454656.000,15724.454656,0.000,45.00,47.00,45.00,47.00,271.528579,271528.579,0.000000,0.000,271.528579,271528.579
matmult-int,48617134668,19703787355587,19752404490255,15719096576.000,15719.096576,0.000,45.00,48.00,45.00,48.00,271.547302,271547.302,0.000000,0.000,271.547302,271547.302
matmult-int,48646902152,19752541251959,19801188154111,15728721408.000,15728.721408,0.000,45.00,48.00,45.00,48.00,271.540557,271540.557,0.000000,0.000,271.540557,271540.557
matmult-int,48660438628,19801324904995,19849985343623,15733097728.000,15733.097728,0.000,45.00,48.00,45.00,48.00,271.725982,271725.982,0.000000,0.000,271.725982,271725.982
matmult-int,48591536344,19850122132047,19898713668391,15710820352.000,15710.820352,0.000,45.00,48.00,45.00,48.00,271.508239,271508.239,0.000000,0.000,271.508239,271508.239
matmult-int,48636706071,19907136909167,19955773615238,15725425152.000,15725.425152,2162.000,41.00,48.00,42.00,48.00,271.473632,271473.632,0.000000,0.000,271.473632,271473.632
matmult-int,48605594044,19955912789414,20004518383458,15715365376.000,15715.365376,0.000,45.00,48.00,45.00,48.00,271.448928,271448.928,0.000000,0.000,271.448928,271448.928
matmult-int,48593976779,20008106261864,20056700238643,15711609344.000,15711.609344,906.000,41.00,48.00,42.00,48.00,271.126663,271126.663,0.000000,0.000,271.126663,271126.663
matmult-int,48607158016,20056838632575,20105445790591,15715870976.000,15715.870976,0.000,45.00,48.00,45.00,48.00,271.383865,271383.865,0.000000,0.000,271.383865,271383.865
matmult-int,48593737016,20105582600911,20154176337927,15711531520.000,15711.531520,0.000,45.00,48.00,45.00,48.00,271.251098,271251.098,0.000000,0.000,271.251098,271251.098
matmult-int,48625024120,20154313151219,20202938175339,15721647616.000,15721.647616,0.000,45.00,48.00,45.00,48.00,271.443908,271443.908,0.000000,0.000,271.443908,271443.908
matmult-int,48660670308,20203074990183,20251735660491,15733172736.000,15733.172736,0.000,45.00,48.00,45.00,48.00,271.637771,271637.771,0.000000,0.000,271.637771,271637.771
matmult-int,48597052756,20251872488323,20300469541079,15712603904.000,15712.603904,0.000,45.00,48.00,45.00,48.00,271.425018,271425.018,0.000000,0.000,271.425018,271425.018
matmult-int,48638991924,20534785749103,20583424741027,15726163456.000,15726.163456,76311.000,38.00,46.00,39.00,46.00,269.638504,269638.504,0.000000,0.000,269.638504,269638.504
matmult-int,48613615896,20583564752551,20632178368447,15717958912.000,15717.958912,0.000,44.00,47.00,44.00,47.00,269.965759,269965.759,0.000000,0.000,269.965759,269965.759
matmult-int,48658950448,20632315164303,20680974114751,15732616960.000,15732.616960,0.000,44.00,47.00,44.00,47.00,270.388641,270388.641,0.000000,0.000,270.388641,270388.641
matmult-int,48599979984,20681110862323,20729710842307,15713550080.000,15713.550080,0.000,44.00,47.00,44.00,47.00,270.462692,270462.692,0.000000,0.000,270.462692,270462.692
matmult-int,48642443452,20729847569731,20778490013183,15727279616.000,15727.279616,0.000,44.00,47.00,44.00,47.00,271.035278,271035.278,0.000000,0.000,271.035278,271035.278
